from,to,weight
6010,2779,1
6010,2780,1
6010,2782,1
6010,2792,1
2779,5145,1
2779,5148,1
2779,5158,1
2780,5145,1
2780,5148,1
2780,5158,1
2782,5145,1
2782,5148,1
2782,5158,1
2792,5145,1
2792,5148,1
2792,5158,1
118142757,2986,2
118142757,3000,2
2978,2986,2
2978,3000,2
2979,2986,2
2979,3000,2
9626,2986,2
9626,3000,2
5957,131890,2
5957,6011,2
131890,6010,2
6011,6010,2
6295,6010,2
8787,2779,2
8787,2780,2
8787,2782,2
8787,2792,2
163688,1258,2
163688,1259,2
51806,1258,2
51806,1259,2
801,1258,2
801,1259,2
805,1258,2
805,1259,2
808,1258,2
808,1259,2
810,1258,2
810,1259,2
91860,1258,2
91860,1259,2
