from,to,weight
2641,2642,1
2642,2778,1
2642,2776,1
2778,108,1
108,5566,3
108,5567,3
108,5568,3
5566,5315,2
5566,2997,2
5566,2998,2
5566,10488,1
5566,1385,1
5566,1386,1
5566,148327,1
5566,468,1
5566,64764,1
5566,84699,1
5566,90993,1
5566,9586,1
5566,139420,1
5566,5531,1
5566,55671,1
5566,57223,1
5566,23235,2
5566,5255,1
5566,5256,1
5566,5257,1
5566,5260,1
5566,5261,1
5566,163688,1
5566,51806,1
5566,801,1
5566,805,1
5566,808,1
5566,810,1
5566,91860,1
5566,5207,1
5566,51422,1
5566,53632,1
5566,5562,1
5566,5563,1
5566,5564,1
5566,5565,1
5566,5571,1
5566,3708,1
5566,3709,1
5566,3710,1
5567,5315,2
5567,2997,2
5567,2998,2
5567,10488,1
5567,1385,1
5567,1386,1
5567,148327,1
5567,468,1
5567,64764,1
5567,84699,1
5567,90993,1
5567,9586,1
5567,139420,1
5567,5531,1
5567,55671,1
5567,57223,1
5567,23235,2
5567,5255,1
5567,5256,1
5567,5257,1
5567,5260,1
5567,5261,1
5567,163688,1
5567,51806,1
5567,801,1
5567,805,1
5567,808,1
5567,810,1
5567,91860,1
5567,5207,1
5567,51422,1
5567,53632,1
5567,5562,1
5567,5563,1
5567,5564,1
5567,5565,1
5567,5571,1
5567,3708,1
5567,3709,1
5567,3710,1
5568,5315,2
5568,2997,2
5568,2998,2
5568,10488,1
5568,1385,1
5568,1386,1
5568,148327,1
5568,468,1
5568,64764,1
5568,84699,1
5568,90993,1
5568,9586,1
5568,139420,1
5568,5531,1
5568,55671,1
5568,57223,1
5568,23235,2
5568,5255,1
5568,5256,1
5568,5257,1
5568,5260,1
5568,5261,1
5568,163688,1
5568,51806,1
5568,801,1
5568,805,1
5568,808,1
5568,810,1
5568,91860,1
5568,5207,1
5568,51422,1
5568,53632,1
5568,5562,1
5568,5563,1
5568,5564,1
5568,5565,1
5568,5571,1
5568,3708,1
5568,3709,1
5568,3710,1
2776,23236,1
2776,5330,1
2776,5331,1
2776,5332,1
23236,3708,3
23236,3709,3
23236,3710,3
5330,3708,3
5330,3709,3
5330,3710,3
5331,3708,3
5331,3709,3
5331,3710,3
5332,3708,3
5332,3709,3
5332,3710,3
10488,1385,3
10488,1386,3
10488,148327,3
10488,468,3
10488,64764,3
10488,84699,3
10488,90993,3
10488,9586,3
10488,10891,1
10488,5105,1
10488,5106,1
10488,2538,1
10488,57818,1
10488,92579,1
10488,102724428,1
10488,150094,1
10488,126129,1
10488,1374,1
10488,1375,1
1385,10488,3
1385,1386,3
1385,148327,3
1385,468,3
1385,64764,3
1385,84699,3
1385,90993,3
1385,9586,3
1385,10891,1
1385,5105,1
1385,5106,1
1385,2538,1
1385,57818,1
1385,92579,1
1385,102724428,1
1385,150094,1
1385,126129,1
1385,1374,1
1385,1375,1
1386,10488,3
1386,1385,3
1386,148327,3
1386,468,3
1386,64764,3
1386,84699,3
1386,90993,3
1386,9586,3
1386,10891,1
1386,5105,1
1386,5106,1
1386,2538,1
1386,57818,1
1386,92579,1
1386,102724428,1
1386,150094,1
1386,126129,1
1386,1374,1
1386,1375,1
148327,10488,3
148327,1385,3
148327,1386,3
148327,468,3
148327,64764,3
148327,84699,3
148327,90993,3
148327,9586,3
148327,10891,1
148327,5105,1
148327,5106,1
148327,2538,1
148327,57818,1
148327,92579,1
148327,102724428,1
148327,150094,1
148327,126129,1
148327,1374,1
148327,1375,1
468,10488,3
468,1385,3
468,1386,3
468,148327,3
468,64764,3
468,84699,3
468,90993,3
468,9586,3
468,10891,1
468,5105,1
468,5106,1
468,2538,1
468,57818,1
468,92579,1
468,102724428,1
468,150094,1
468,126129,1
468,1374,1
468,1375,1
64764,10488,3
64764,1385,3
64764,1386,3
64764,148327,3
64764,468,3
64764,84699,3
64764,90993,3
64764,9586,3
64764,10891,1
64764,5105,1
64764,5106,1
64764,2538,1
64764,57818,1
64764,92579,1
64764,102724428,1
64764,150094,1
64764,126129,1
64764,1374,1
64764,1375,1
84699,10488,3
84699,1385,3
84699,1386,3
84699,148327,3
84699,468,3
84699,64764,3
84699,90993,3
84699,9586,3
84699,10891,1
84699,5105,1
84699,5106,1
84699,2538,1
84699,57818,1
84699,92579,1
84699,102724428,1
84699,150094,1
84699,126129,1
84699,1374,1
84699,1375,1
90993,10488,3
90993,1385,3
90993,1386,3
90993,148327,3
90993,468,3
90993,64764,3
90993,84699,3
90993,9586,3
90993,10891,1
90993,5105,1
90993,5106,1
90993,2538,1
90993,57818,1
90993,92579,1
90993,102724428,1
90993,150094,1
90993,126129,1
90993,1374,1
90993,1375,1
9586,10488,3
9586,1385,3
9586,1386,3
9586,148327,3
9586,468,3
9586,64764,3
9586,84699,3
9586,90993,3
9586,10891,1
9586,5105,1
9586,5106,1
9586,2538,1
9586,57818,1
9586,92579,1
9586,102724428,1
9586,150094,1
9586,126129,1
9586,1374,1
9586,1375,1
139420,200186,2
5531,200186,2
55671,200186,2
57223,200186,2
200186,10891,1
200186,5105,1
200186,5106,1
200186,2538,1
200186,57818,1
200186,92579,1
200186,102724428,1
200186,150094,1
200186,126129,1
200186,1374,1
200186,1375,1
23235,200186,2
1387,10891,1
1387,5105,1
1387,5106,1
1387,2538,1
1387,57818,1
1387,92579,1
1387,102724428,1
1387,150094,1
1387,126129,1
1387,1374,1
1387,1375,1
2033,10891,1
2033,5105,1
2033,5106,1
2033,2538,1
2033,57818,1
2033,92579,1
2033,102724428,1
2033,150094,1
2033,126129,1
2033,1374,1
2033,1375,1
10891,5105,1
10891,5106,1
10891,2538,1
10891,57818,1
10891,92579,1
10891,126129,1
10891,1374,1
10891,1375,1
2308,5105,1
2308,5106,1
2308,2538,1
2308,57818,1
2308,92579,1
2308,126129,1
2308,1374,1
2308,1375,1
3276,2308,1
102724428,200186,2
150094,200186,2
10000,5140,1
207,5140,1
208,5140,1
5140,5566,3
5140,5567,3
5140,5568,3
5255,5834,1
5255,5836,1
5255,5837,1
5256,5834,1
5256,5836,1
5256,5837,1
5257,5834,1
5257,5836,1
5257,5837,1
5260,5834,1
5260,5836,1
5260,5837,1
5261,5834,1
5261,5836,1
5261,5837,1
163688,5834,1
163688,5836,1
163688,5837,1
51806,5834,1
51806,5836,1
51806,5837,1
801,5834,1
801,5836,1
801,5837,1
805,5834,1
805,5836,1
805,5837,1
808,5834,1
808,5836,1
808,5837,1
810,5834,1
810,5836,1
810,5837,1
91860,5834,1
91860,5836,1
91860,5837,1
5530,200186,1
5532,200186,1
5533,200186,1
5534,200186,1
5535,200186,1
51422,31,2
51422,32,2
53632,31,2
53632,32,2
5562,31,2
5562,32,2
5563,31,2
5563,32,2
5564,31,2
5564,32,2
5565,31,2
5565,32,2
5571,31,2
5571,32,2
815,2308,1
816,2308,1
817,2308,1
818,2308,1
5465,5105,1
5465,5106,1
5465,2538,1
5465,57818,1
5465,92579,1
5465,126129,1
5465,1374,1
5465,1375,1
