from,to,weight
102723407,2207,1
102723407,2206,1
102723407,2205,1
2207,6850,3
2534,9846,1
5609,5599,1
5609,5601,1
5609,5602,1
6416,5599,1
6416,5601,1
6416,5602,1
5606,1432,1
5606,5600,1
5606,5603,1
5606,6300,1
5608,1432,1
5608,5600,1
5608,5603,1
5608,6300,1
5170,10000,1
5170,207,1
5170,208,1
5290,5170,1
5290,695,3
5290,5335,3
5290,5336,3
5290,5879,1
5290,5880,1
5290,5881,1
5291,5170,1
5291,695,3
5291,5335,3
5291,5336,3
5291,5879,1
5291,5880,1
5291,5881,1
5293,5170,1
5293,695,3
5293,5335,3
5293,5336,3
5293,5879,1
5293,5880,1
5293,5881,1
5295,5170,1
5295,695,3
5295,5335,3
5295,5336,3
5295,5879,1
5295,5880,1
5295,5881,1
5296,5170,1
5296,695,3
5296,5335,3
5296,5336,3
5296,5879,1
5296,5880,1
5296,5881,1
8503,5170,1
8503,695,3
8503,5335,3
8503,5336,3
8503,5879,1
8503,5880,1
8503,5881,1
5578,5335,3
5578,5336,3
9846,5290,1
9846,5291,1
9846,5293,1
9846,5295,1
9846,5296,1
9846,8503,1
3937,5335,1
3937,5336,1
3937,10451,1
3937,7409,1
3937,7410,1
695,5290,3
695,5291,3
695,5293,3
695,5295,3
695,5296,3
695,8503,3
695,5335,3
695,5336,3
6850,2207,3
6850,5290,1
6850,5291,1
6850,5293,1
6850,5295,1
6850,5296,1
6850,8503,1
6850,9846,1
6850,3937,1
6850,27040,1
6850,5335,1
6850,5336,1
6850,10451,1
6850,7409,1
6850,7410,1
4067,2207,1
4067,2206,1
4067,2534,2
4067,695,1
4067,6850,1
27040,2885,1
5335,5290,3
5335,5291,3
5335,5293,3
5335,5295,3
5335,5296,3
5335,8503,3
5335,5578,3
5335,695,3
5336,5290,3
5336,5291,3
5336,5293,3
5336,5295,3
5336,5296,3
5336,8503,3
5336,5578,3
5336,695,3
3635,5290,3
3635,5291,3
3635,5293,3
3635,5295,3
3635,5296,3
3635,8503,3
3635,695,3
3635,5335,3
3635,5336,3
5594,100137049,1
5594,123745,1
5594,255189,1
5594,283748,1
5594,5321,1
5594,8605,1
5594,8681,1
5595,100137049,1
5595,123745,1
5595,255189,1
5595,283748,1
5595,5321,1
5595,8605,1
5595,8681,1
5604,5594,1
5604,5595,1
5605,5594,1
5605,5595,1
5894,5604,1
5894,5605,1
3265,5894,1
3845,5894,1
4893,5894,1
6654,3265,1
6654,3845,1
6654,4893,1
6655,3265,1
6655,3845,1
6655,4893,1
2885,6654,1
2885,6655,1
5879,5609,1
5879,6416,1
5879,5606,1
5879,5608,1
5880,5609,1
5880,6416,1
5880,5606,1
5880,5608,1
5881,5609,1
5881,6416,1
5881,5606,1
5881,5608,1
10451,5879,1
10451,5880,1
10451,5881,1
7409,5879,1
7409,5880,1
7409,5881,1
7410,5879,1
7410,5880,1
7410,5881,1
