from,to,weight
414062,1230,1
414062,1234,1
6348,1230,1
6348,1234,1
6349,1230,1
6349,1234,1
6352,1230,1
6352,1232,1
6352,1233,1
6352,1234,1
6354,1230,1
6354,729230,1
6354,1232,1
6355,1230,1
6355,729230,1
6355,1234,1
6357,1230,1
6357,729230,1
6357,1232,1
6358,1230,1
6359,1230,1
6359,1232,1
6360,1230,1
6368,1230,1
6368,1232,1
10850,729230,1
10850,1232,1
10850,2826,1
6347,729230,1
10344,1232,1
56477,1232,1
56477,2826,1
6356,1232,1
6369,1232,1
6361,1233,1
6367,1233,1
388372,1234,1
6351,1234,1
9560,1234,1
6364,1235,1
6346,1237,1
6370,10803,1
6370,51554,1
6363,51554,1
6363,1236,1
6366,51554,1
6366,1236,1
6376,1524,1
2919,3577,1
2919,3579,1
2920,3577,1
2920,3579,1
2921,3577,1
2921,3579,1
3576,3577,1
3576,3579,1
6372,3577,1
6372,3579,1
6374,3577,1
6374,3579,1
5473,3579,1
10563,2833,1
10563,643,1
3627,2833,1
4283,2833,1
5196,2833,1
5197,2833,1
6373,2833,1
6387,57007,1
6387,7852,1
6375,2829,1
6846,2829,1
3586,3588,1
3586,3587,1
3569,3570,1
3558,3561,1
3558,3560,1
3558,3559,1
27178,8807,1
27178,8809,1
3606,8807,1
3606,8809,1
11009,53833,1
11009,53832,1
11009,58985,1
29949,53833,1
29949,53832,1
50604,53833,1
50604,53832,1
50604,58985,1
146433,1436,1
1435,1436,1
8740,8764,1
8740,4055,1
4049,8764,1
4049,4055,1
4049,7132,1
4049,7133,1
7124,7132,1
7124,7133,1
8743,8793,1
8743,8794,1
8743,8795,1
8743,8797,1
