from,to,weight
2155,2159,3
2152,2159,1
2161,2160,3
2161,3818,3
2160,2158,3
2158,2159,3
7450,2159,3
2157,2159,3
2159,2147,3
2147,2243,3
2147,2244,3
2147,2266,3
2147,5624,3
2147,2162,3
2147,2165,3
2147,2149,3
2147,1361,3
2147,2151,3
2147,9002,3
2147,718,3
2147,727,3
2153,2147,3
5624,2149,3
5624,5054,3
5624,5055,3
5624,5104,3
5624,5270,3
1361,718,3
1361,727,3
5054,5328,2
5054,5327,2
5055,5328,2
5055,5327,2
5104,2159,3
5104,2147,3
5104,2243,3
5104,2244,3
5104,2266,3
5104,5624,3
5104,2162,3
5104,2165,3
5104,2149,3
5104,1361,3
5104,2151,3
5104,9002,3
5104,5054,3
5104,5055,3
5104,5270,3
5104,5328,2
5104,5327,2
5104,718,3
5104,727,3
5270,2243,3
5270,2244,3
5270,2266,3
5270,5624,3
5270,2162,3
5270,2165,3
5270,2149,3
5270,1361,3
5270,2151,3
5270,9002,3
5270,5328,2
5270,5327,2
5270,718,3
5270,727,3
5328,5329,1
5328,5340,1
5327,5340,1
5340,718,3
5340,727,3
3827,623,3
3827,624,3
3818,2161,3
3818,5340,3
3818,3827,3
2,2243,3
2,2244,3
2,2266,3
2,5624,3
2,2162,3
2,2165,3
2,2149,3
2,1361,3
2,2151,3
2,9002,3
2,5328,2
2,718,3
2,727,3
5627,2159,3
5627,2147,3
7056,5624,1
7035,2159,3
7035,2147,3
10544,5624,1
3075,11326,3
3075,1378,3
3075,1379,3
718,719,3
720,718,3
721,718,3
717,718,3
4153,720,1
4153,721,1
4153,717,1
10747,720,1
10747,721,1
10747,717,1
5648,720,1
5648,721,1
5648,717,1
712,720,1
712,721,1
712,717,1
713,720,1
713,721,1
713,717,1
714,720,1
714,721,1
714,717,1
715,720,1
715,721,1
715,717,1
716,720,1
716,721,1
716,717,1
727,728,3
7448,729,2
7448,730,2
7448,731,2
7448,732,2
7448,733,2
7448,735,2
1378,1380,3
1378,3684,3
1378,3689,3
1378,3687,3
1378,11326,3
1378,1379,3
1379,1380,3
1379,3684,3
1379,3689,3
1379,3687,3
1379,11326,3
1379,1378,3
3426,1380,3
3426,3684,3
3426,3689,3
3426,3687,3
3426,11326,3
3426,1378,3
3426,1379,3
4179,11326,3
4179,1378,3
4179,1379,3
710,2161,3
710,2160,3
710,2158,3
710,5328,2
710,5340,3
710,3827,3
710,3818,3
710,718,3
710,4153,2
710,10747,2
710,5648,2
710,712,2
710,713,2
710,714,2
710,715,2
710,716,2
710,727,3
10877,3075,2
10878,3075,2
3078,3075,2
3080,3075,2
81494,3075,2
1675,718,3
1675,629,1
462,2161,3
462,2160,3
462,2158,3
462,2159,3
462,2147,3
462,2243,3
462,2244,3
462,2266,3
462,5624,3
462,2162,3
462,2165,3
462,2149,3
462,1361,3
462,2151,3
462,9002,3
462,5340,3
462,3827,3
462,3818,3
462,718,3
462,727,3
3053,2243,3
3053,2244,3
3053,2266,3
3053,5624,3
3053,2162,3
3053,2165,3
3053,2149,3
3053,1361,3
3053,2151,3
3053,9002,3
3053,718,3
3053,727,3
5265,5328,2
5265,718,3
5265,727,3
5345,718,3
5345,727,3
