from,to,weight
10140,132430,3
10140,140886,3
10140,26986,3
10140,340529,3
10140,5042,3
10140,645974,3
10140,80336,3
10140,8761,3
10766,132430,3
10766,140886,3
10766,26986,3
10766,340529,3
10766,5042,3
10766,645974,3
10766,80336,3
10766,8761,3
10950,132430,3
10950,140886,3
10950,26986,3
10950,340529,3
10950,5042,3
10950,645974,3
10950,80336,3
10950,8761,3
54766,132430,3
54766,140886,3
54766,26986,3
54766,340529,3
54766,5042,3
54766,645974,3
54766,80336,3
54766,8761,3
694,132430,3
694,140886,3
694,26986,3
694,340529,3
694,5042,3
694,645974,3
694,80336,3
694,8761,3
7832,132430,3
7832,140886,3
7832,26986,3
7832,340529,3
7832,5042,3
7832,645974,3
7832,80336,3
7832,8761,3
132430,29883,1
132430,9337,1
132430,10140,3
132430,10766,3
132430,10950,3
132430,54766,3
132430,694,3
132430,7832,3
132430,255967,1
140886,29883,1
140886,9337,1
140886,10140,3
140886,10766,3
140886,10950,3
140886,54766,3
140886,694,3
140886,7832,3
140886,255967,1
26986,29883,1
26986,9337,1
26986,10140,3
26986,10766,3
26986,10950,3
26986,54766,3
26986,694,3
26986,7832,3
26986,255967,1
340529,29883,1
340529,9337,1
340529,10140,3
340529,10766,3
340529,10950,3
340529,54766,3
340529,694,3
340529,7832,3
340529,255967,1
5042,29883,1
5042,9337,1
5042,10140,3
5042,10766,3
5042,10950,3
5042,54766,3
5042,694,3
5042,7832,3
5042,255967,1
645974,29883,1
645974,9337,1
645974,10140,3
645974,10766,3
645974,10950,3
645974,54766,3
645974,694,3
645974,7832,3
645974,255967,1
80336,29883,1
80336,9337,1
80336,10140,3
80336,10766,3
80336,10950,3
80336,54766,3
80336,694,3
80336,7832,3
80336,255967,1
8761,29883,1
8761,9337,1
8761,10140,3
8761,10766,3
8761,10950,3
8761,54766,3
8761,694,3
8761,7832,3
8761,255967,1
9924,255967,3
255967,132430,3
255967,140886,3
255967,26986,3
255967,340529,3
255967,5042,3
255967,645974,3
255967,80336,3
255967,8761,3
255967,9924,3
