from,to,weight
23385,4851,1
23385,4853,1
23385,4854,1
23385,4855,1
51107,4851,1
51107,4853,1
51107,4854,1
51107,4855,1
83464,4851,1
83464,4853,1
83464,4854,1
83464,4855,1
5663,4851,1
5663,4853,1
5663,4854,1
5663,4855,1
5664,4851,1
5664,4853,1
5664,4854,1
5664,4855,1
3065,11317,2
3065,3516,2
3066,11317,2
3066,3516,2
9541,11317,2
9541,3516,2
102723796,11317,2
102723796,3516,2
7088,11317,2
7088,3516,2
7089,11317,2
7089,3516,2
7090,11317,2
7090,3516,2
7091,11317,2
7091,3516,2
79816,11317,2
79816,3516,2
1487,11317,2
1487,3516,2
1488,11317,2
1488,3516,2
9612,11317,2
9612,3516,2
3280,11317,2
3280,3516,2
11317,171558,1
11317,3280,1
11317,388585,1
11317,22938,3
11317,4851,3
11317,4853,3
11317,4854,3
11317,4855,3
11317,23462,1
11317,23493,1
11317,26508,1
11317,441478,1
3516,171558,1
3516,3280,1
3516,388585,1
3516,22938,3
3516,4851,3
3516,4853,3
3516,4854,3
3516,4855,3
3516,23462,1
3516,23493,1
3516,26508,1
3516,441478,1
22938,11317,3
22938,3516,3
1387,11317,1
1387,3516,1
2033,11317,1
2033,3516,1
2648,11317,1
2648,3516,1
8850,11317,1
8850,3516,1
55534,11317,1
55534,3516,1
84441,11317,1
84441,3516,1
9794,11317,1
9794,3516,1
6868,4851,1
6868,4853,1
6868,4854,1
6868,4855,1
55851,4851,1
55851,4853,1
55851,4854,1
55851,4855,1
8650,4851,2
8650,4853,2
8650,4854,2
8650,4855,2
9253,4851,2
9253,4853,2
9253,4854,2
9253,4855,2
182,4851,3
182,4853,3
182,4854,3
182,4855,3
3714,4851,3
3714,4853,3
3714,4854,3
3714,4855,3
4851,11317,3
4851,3516,3
4851,113878,1
4851,151636,1
4851,1840,1
4851,196403,1
4851,23220,1
4853,11317,3
4853,3516,3
4853,113878,1
4853,151636,1
4853,1840,1
4853,196403,1
4853,23220,1
4854,11317,3
4854,3516,3
4854,113878,1
4854,151636,1
4854,1840,1
4854,196403,1
4854,23220,1
4855,11317,3
4855,3516,3
4855,113878,1
4855,151636,1
4855,1840,1
4855,196403,1
4855,23220,1
1855,4851,2
1855,4853,2
1855,4854,2
1855,4855,2
1856,4851,2
1856,4853,2
1856,4854,2
1856,4855,2
1857,4851,2
1857,4853,2
1857,4854,2
1857,4855,2
3955,4851,3
3955,4853,3
3955,4854,3
3955,4855,3
4242,4851,3
4242,4853,3
4242,4854,3
4242,4855,3
5986,4851,3
5986,4853,3
5986,4854,3
5986,4855,3
10683,4851,1
10683,4853,1
10683,4854,1
10683,4855,1
28514,4851,1
28514,4853,1
28514,4854,1
28514,4855,1
54567,4851,1
54567,4853,1
54567,4854,1
54567,4855,1
342371,11317,2
342371,3516,2
6310,11317,2
6310,3516,2
23013,11317,2
23013,3516,2
441478,11317,2
441478,3516,2
83737,4851,2
83737,4853,2
83737,4854,2
83737,4855,2
