from,to,weight
51422,10891,1
51422,31,2
51422,5207,1
51422,5208,1
51422,5209,1
51422,5210,1
51422,7249,1
51422,2475,2
51422,57521,2
51422,84335,2
51422,2997,2
51422,2998,2
51422,6720,2
51422,29904,1
51422,32,2
51422,200186,2
51422,23216,2
51422,1994,2
51422,3991,2
51422,3156,2
51422,948,1
51422,1080,2
51422,7248,1
51422,23417,1
53632,10891,1
53632,31,2
53632,5207,1
53632,5208,1
53632,5209,1
53632,5210,1
53632,7249,1
53632,2475,2
53632,57521,2
53632,84335,2
53632,2997,2
53632,2998,2
53632,6720,2
53632,29904,1
53632,32,2
53632,200186,2
53632,23216,2
53632,1994,2
53632,3991,2
53632,3156,2
53632,948,1
53632,1080,2
53632,7248,1
53632,23417,1
5562,10891,1
5562,31,2
5562,5207,1
5562,5208,1
5562,5209,1
5562,5210,1
5562,7249,1
5562,2475,2
5562,57521,2
5562,84335,2
5562,2997,2
5562,2998,2
5562,6720,2
5562,29904,1
5562,32,2
5562,200186,2
5562,23216,2
5562,1994,2
5562,3991,2
5562,3156,2
5562,948,1
5562,1080,2
5562,7248,1
5562,23417,1
5563,10891,1
5563,31,2
5563,5207,1
5563,5208,1
5563,5209,1
5563,5210,1
5563,7249,1
5563,2475,2
5563,57521,2
5563,84335,2
5563,2997,2
5563,2998,2
5563,6720,2
5563,29904,1
5563,32,2
5563,200186,2
5563,23216,2
5563,1994,2
5563,3991,2
5563,3156,2
5563,948,1
5563,1080,2
5563,7248,1
5563,23417,1
5564,10891,1
5564,31,2
5564,5207,1
5564,5208,1
5564,5209,1
5564,5210,1
5564,7249,1
5564,2475,2
5564,57521,2
5564,84335,2
5564,2997,2
5564,2998,2
5564,6720,2
5564,29904,1
5564,32,2
5564,200186,2
5564,23216,2
5564,1994,2
5564,3991,2
5564,3156,2
5564,948,1
5564,1080,2
5564,7248,1
5564,23417,1
5565,10891,1
5565,31,2
5565,5207,1
5565,5208,1
5565,5209,1
5565,5210,1
5565,7249,1
5565,2475,2
5565,57521,2
5565,84335,2
5565,2997,2
5565,2998,2
5565,6720,2
5565,29904,1
5565,32,2
5565,200186,2
5565,23216,2
5565,1994,2
5565,3991,2
5565,3156,2
5565,948,1
5565,1080,2
5565,7248,1
5565,23417,1
5571,10891,1
5571,31,2
5571,5207,1
5571,5208,1
5571,5209,1
5571,5210,1
5571,7249,1
5571,2475,2
5571,57521,2
5571,84335,2
5571,2997,2
5571,2998,2
5571,6720,2
5571,29904,1
5571,32,2
5571,200186,2
5571,23216,2
5571,1994,2
5571,3991,2
5571,3156,2
5571,948,1
5571,1080,2
5571,7248,1
5571,23417,1
3630,3643,1
3643,3667,1
3643,8471,1
3643,8660,1
10000,7249,2
10000,7248,2
207,7249,2
207,7248,2
208,7249,2
208,7248,2
5290,5170,3
5291,5170,3
5293,5170,3
5295,5170,3
5296,5170,3
8503,5170,3
5170,10000,1
5170,207,1
5170,208,1
3667,5290,1
3667,5291,1
3667,5293,1
3667,5295,1
3667,5296,1
3667,8503,1
8471,5290,1
8471,5291,1
8471,5293,1
8471,5295,1
8471,5296,1
8471,8503,1
8660,5290,1
8660,5291,1
8660,5293,1
8660,5295,1
8660,5296,1
8660,8503,1
3479,3480,1
3480,3667,1
3480,8471,1
3480,8660,1
2308,2309,3
2309,2308,3
6794,51422,1
6794,53632,1
6794,5562,1
6794,5563,1
6794,5564,1
6794,5565,1
6794,5571,1
10891,6517,1
51094,10645,3
79602,10645,3
10645,51422,1
10645,53632,1
10645,5562,1
10645,5563,1
10645,5564,1
10645,5565,1
10645,5571,1
7249,6009,2
2475,6198,1
2475,6199,1
2475,1978,2
2475,5468,1
2475,8408,2
57521,6198,1
57521,6199,1
57521,1978,2
57521,5468,1
57521,8408,2
84335,6198,1
84335,6199,1
84335,1978,2
84335,5468,1
84335,8408,2
9370,51094,1
9370,79602,1
3172,5105,1
3172,5106,1
3172,2538,1
3172,57818,1
3172,92579,1
6720,31,1
6720,2194,1
6720,6319,1
6720,79966,1
29904,1938,2
200186,10891,1
200186,5105,1
200186,5106,1
200186,10488,3
200186,1385,3
200186,148327,3
200186,64764,3
200186,84699,3
200186,90993,3
200186,9586,3
23216,10890,2
23216,4218,2
23216,51552,2
23216,5862,2
23216,9230,2
55437,51422,1
55437,53632,1
55437,5562,1
55437,5563,1
55437,5564,1
55437,5565,1
55437,5571,1
92335,51422,1
92335,53632,1
92335,5562,1
92335,5563,1
92335,5564,1
92335,5565,1
92335,5571,1
51719,51422,1
51719,53632,1
51719,5562,1
51719,5563,1
51719,5564,1
51719,5565,1
51719,5571,1
81617,51422,1
81617,53632,1
81617,5562,1
81617,5563,1
81617,5564,1
81617,5565,1
81617,5571,1
1994,595,1
1994,890,1
1994,8900,1
148,51422,1
148,53632,1
148,5562,1
148,5563,1
148,5564,1
148,5565,1
148,5571,1
3952,3953,1
10890,6517,1
4218,6517,1
51552,6517,1
5862,6517,1
9230,6517,1
6009,2475,1
6009,57521,1
6009,84335,1
7248,6009,2
6885,51422,1
6885,53632,1
6885,5562,1
6885,5563,1
6885,5564,1
6885,5565,1
6885,5571,1
10488,200186,3
1385,200186,3
148327,200186,3
64764,200186,3
84699,200186,3
90993,200186,3
9586,200186,3
1149,51422,2
1149,53632,2
1149,5562,2
1149,5563,2
1149,5564,2
1149,5565,2
1149,5571,2
