from,to,weight
1571,119391,3
1571,221357,3
1571,27306,3
1571,2938,3
1571,2939,3
1571,2940,3
1571,2941,3
1571,2944,3
1571,2946,3
1571,2947,3
1571,2948,3
1571,2949,3
1571,2952,3
1571,2953,3
1571,373156,3
1571,4257,3
1571,4258,3
1571,4259,3
1571,653689,3
1571,9446,3
1571,2950,3
1571,2052,3
1571,1543,3
1571,1544,3
119391,221357,3
119391,27306,3
119391,2938,3
119391,2939,3
119391,2940,3
119391,2941,3
119391,2944,3
119391,2946,3
119391,2947,3
119391,2948,3
119391,2949,3
119391,2952,3
119391,2953,3
119391,373156,3
119391,4257,3
119391,4258,3
119391,4259,3
119391,653689,3
119391,9446,3
119391,2950,3
221357,119391,3
221357,27306,3
221357,2938,3
221357,2939,3
221357,2940,3
221357,2941,3
221357,2944,3
221357,2946,3
221357,2947,3
221357,2948,3
221357,2949,3
221357,2952,3
221357,2953,3
221357,373156,3
221357,4257,3
221357,4258,3
221357,4259,3
221357,653689,3
221357,9446,3
221357,2950,3
27306,119391,3
27306,221357,3
27306,2938,3
27306,2939,3
27306,2940,3
27306,2941,3
27306,2944,3
27306,2946,3
27306,2947,3
27306,2948,3
27306,2949,3
27306,2952,3
27306,2953,3
27306,373156,3
27306,4257,3
27306,4258,3
27306,4259,3
27306,653689,3
27306,9446,3
27306,2950,3
2938,119391,3
2938,221357,3
2938,27306,3
2938,2939,3
2938,2940,3
2938,2941,3
2938,2944,3
2938,2946,3
2938,2947,3
2938,2948,3
2938,2949,3
2938,2952,3
2938,2953,3
2938,373156,3
2938,4257,3
2938,4258,3
2938,4259,3
2938,653689,3
2938,9446,3
2938,2950,3
2939,119391,3
2939,221357,3
2939,27306,3
2939,2938,3
2939,2940,3
2939,2941,3
2939,2944,3
2939,2946,3
2939,2947,3
2939,2948,3
2939,2949,3
2939,2952,3
2939,2953,3
2939,373156,3
2939,4257,3
2939,4258,3
2939,4259,3
2939,653689,3
2939,9446,3
2939,2950,3
2940,119391,3
2940,221357,3
2940,27306,3
2940,2938,3
2940,2939,3
2940,2941,3
2940,2944,3
2940,2946,3
2940,2947,3
2940,2948,3
2940,2949,3
2940,2952,3
2940,2953,3
2940,373156,3
2940,4257,3
2940,4258,3
2940,4259,3
2940,653689,3
2940,9446,3
2940,2950,3
2941,119391,3
2941,221357,3
2941,27306,3
2941,2938,3
2941,2939,3
2941,2940,3
2941,2944,3
2941,2946,3
2941,2947,3
2941,2948,3
2941,2949,3
2941,2952,3
2941,2953,3
2941,373156,3
2941,4257,3
2941,4258,3
2941,4259,3
2941,653689,3
2941,9446,3
2941,2950,3
2944,119391,3
2944,221357,3
2944,27306,3
2944,2938,3
2944,2939,3
2944,2940,3
2944,2941,3
2944,2946,3
2944,2947,3
2944,2948,3
2944,2949,3
2944,2952,3
2944,2953,3
2944,373156,3
2944,4257,3
2944,4258,3
2944,4259,3
2944,653689,3
2944,9446,3
2944,2950,3
2946,119391,3
2946,221357,3
2946,27306,3
2946,2938,3
2946,2939,3
2946,2940,3
2946,2941,3
2946,2944,3
2946,2947,3
2946,2948,3
2946,2949,3
2946,2952,3
2946,2953,3
2946,373156,3
2946,4257,3
2946,4258,3
2946,4259,3
2946,653689,3
2946,9446,3
2946,2950,3
2947,119391,3
2947,221357,3
2947,27306,3
2947,2938,3
2947,2939,3
2947,2940,3
2947,2941,3
2947,2944,3
2947,2946,3
2947,2948,3
2947,2949,3
2947,2952,3
2947,2953,3
2947,373156,3
2947,4257,3
2947,4258,3
2947,4259,3
2947,653689,3
2947,9446,3
2947,2950,3
2948,119391,3
2948,221357,3
2948,27306,3
2948,2938,3
2948,2939,3
2948,2940,3
2948,2941,3
2948,2944,3
2948,2946,3
2948,2947,3
2948,2949,3
2948,2952,3
2948,2953,3
2948,373156,3
2948,4257,3
2948,4258,3
2948,4259,3
2948,653689,3
2948,9446,3
2948,2950,3
2949,119391,3
2949,221357,3
2949,27306,3
2949,2938,3
2949,2939,3
2949,2940,3
2949,2941,3
2949,2944,3
2949,2946,3
2949,2947,3
2949,2948,3
2949,2952,3
2949,2953,3
2949,373156,3
2949,4257,3
2949,4258,3
2949,4259,3
2949,653689,3
2949,9446,3
2949,2950,3
2952,119391,3
2952,221357,3
2952,27306,3
2952,2938,3
2952,2939,3
2952,2940,3
2952,2941,3
2952,2944,3
2952,2946,3
2952,2947,3
2952,2948,3
2952,2949,3
2952,2953,3
2952,373156,3
2952,4257,3
2952,4258,3
2952,4259,3
2952,653689,3
2952,9446,3
2952,2950,3
2953,119391,3
2953,221357,3
2953,27306,3
2953,2938,3
2953,2939,3
2953,2940,3
2953,2941,3
2953,2944,3
2953,2946,3
2953,2947,3
2953,2948,3
2953,2949,3
2953,2952,3
2953,373156,3
2953,4257,3
2953,4258,3
2953,4259,3
2953,653689,3
2953,9446,3
2953,2950,3
373156,119391,3
373156,221357,3
373156,27306,3
373156,2938,3
373156,2939,3
373156,2940,3
373156,2941,3
373156,2944,3
373156,2946,3
373156,2947,3
373156,2948,3
373156,2949,3
373156,2952,3
373156,2953,3
373156,4257,3
373156,4258,3
373156,4259,3
373156,653689,3
373156,9446,3
373156,2950,3
4257,119391,3
4257,221357,3
4257,27306,3
4257,2938,3
4257,2939,3
4257,2940,3
4257,2941,3
4257,2944,3
4257,2946,3
4257,2947,3
4257,2948,3
4257,2949,3
4257,2952,3
4257,2953,3
4257,373156,3
4257,4258,3
4257,4259,3
4257,653689,3
4257,9446,3
4257,2950,3
4258,119391,3
4258,221357,3
4258,27306,3
4258,2938,3
4258,2939,3
4258,2940,3
4258,2941,3
4258,2944,3
4258,2946,3
4258,2947,3
4258,2948,3
4258,2949,3
4258,2952,3
4258,2953,3
4258,373156,3
4258,4257,3
4258,4259,3
4258,653689,3
4258,9446,3
4258,2950,3
4259,119391,3
4259,221357,3
4259,27306,3
4259,2938,3
4259,2939,3
4259,2940,3
4259,2941,3
4259,2944,3
4259,2946,3
4259,2947,3
4259,2948,3
4259,2949,3
4259,2952,3
4259,2953,3
4259,373156,3
4259,4257,3
4259,4258,3
4259,653689,3
4259,9446,3
4259,2950,3
653689,119391,3
653689,221357,3
653689,27306,3
653689,2938,3
653689,2939,3
653689,2940,3
