from,to,weight
1432,2919,1
1432,2920,1
1432,2921,1
1432,3576,1
5600,2919,1
5600,2920,1
5600,2921,1
5600,3576,1
5603,2919,1
5603,2920,1
5603,2921,1
5603,3576,1
6300,2919,1
6300,2920,1
6300,2921,1
6300,3576,1
3725,2919,1
3725,2920,1
3725,2921,1
3725,3576,1
5599,3725,1
5601,3725,1
5602,3725,1
6416,5599,1
6416,5601,1
6416,5602,1
1147,4792,1
3551,4792,1
4792,4790,3
4792,5970,3
5058,6416,3
5058,9020,1
4790,4792,3
4790,6352,1
4790,2919,1
4790,2920,1
4790,2921,1
4790,3576,1
5970,4792,3
5970,6352,1
5970,2919,1
5970,2920,1
5970,2921,1
5970,3576,1
3576,3577,1
3576,3579,1
9020,1147,1
9020,8517,1
9020,3551,1
150084,7082,3
50848,7082,3
58494,7082,3
83700,7082,3
6868,1839,1
1839,1956,1
102,1839,1
7082,150084,3
7082,50848,3
7082,58494,3
7082,83700,3
3577,102,3
3579,102,3
1445,4067,2
1445,6714,2
5803,28964,3
10392,4790,3
10392,5970,3
