from,to,weight
4342,9088,2
4342,5604,1
983,286151,2
983,995,1
983,132864,1
983,22849,1
983,64506,1
983,80315,1
983,9748,1
10459,10393,2
10459,119504,2
10459,246184,2
10459,25847,2
10459,25906,2
10459,29882,2
10459,29945,2
10459,51433,2
10459,51434,2
10459,51529,2
10459,64682,2
10459,8697,2
10459,8881,2
10459,996,2
4085,10393,2
4085,119504,2
4085,246184,2
4085,25847,2
4085,25906,2
4085,29882,2
4085,29945,2
4085,51433,2
4085,51434,2
4085,51529,2
4085,64682,2
4085,8697,2
4085,8881,2
4085,996,2
8379,10393,2
8379,119504,2
8379,246184,2
8379,25847,2
8379,25906,2
8379,29882,2
8379,29945,2
8379,51433,2
8379,51434,2
8379,51529,2
8379,64682,2
8379,8697,2
8379,8881,2
8379,996,2
9133,995,1
9133,132864,1
9133,22849,1
9133,64506,1
9133,80315,1
9133,9748,1
9088,983,2
27330,9088,2
27330,699,1
6195,9088,2
6195,699,1
6196,9088,2
6196,699,1
6197,9088,2
6197,699,1
5594,27330,1
5594,6195,1
5594,6196,1
5594,6197,1
5595,27330,1
5595,6195,1
5595,6196,1
5595,6197,1
5604,5594,1
5604,5595,1
10393,9133,2
10393,10744,2
10393,9232,2
10393,891,2
119504,9133,2
119504,10744,2
119504,9232,2
119504,891,2
246184,9133,2
246184,10744,2
246184,9232,2
246184,891,2
25847,9133,2
25847,10744,2
25847,9232,2
25847,891,2
25906,9133,2
25906,10744,2
25906,9232,2
25906,891,2
29882,9133,2
29882,10744,2
29882,9232,2
29882,891,2
29945,9133,2
29945,10744,2
29945,9232,2
29945,891,2
51433,9133,2
51433,10744,2
51433,9232,2
51433,891,2
51434,9133,2
51434,10744,2
51434,9232,2
51434,891,2
51529,9133,2
51529,10744,2
51529,9232,2
51529,891,2
64682,9133,2
64682,10744,2
64682,9232,2
64682,891,2
8697,9133,2
8697,10744,2
8697,9232,2
8697,891,2
8881,9133,2
8881,10744,2
8881,9232,2
8881,891,2
996,9133,2
996,10744,2
996,9232,2
996,891,2
991,9133,2
991,10744,2
991,9232,2
991,891,2
10744,9700,2
9232,9700,2
891,286151,2
26271,991,2
6500,26271,2
6500,286151,2
8454,26271,2
8454,286151,2
9978,26271,2
9978,286151,2
898,10393,2
898,119504,2
898,246184,2
898,25847,2
898,25906,2
898,29882,2
898,29945,2
898,51433,2
898,51434,2
898,51529,2
898,64682,2
898,8697,2
898,8881,2
898,996,2
9134,10393,2
9134,119504,2
9134,246184,2
9134,25847,2
9134,25906,2
9134,29882,2
9134,29945,2
9134,51433,2
9134,51434,2
9134,51529,2
9134,64682,2
9134,8697,2
9134,8881,2
9134,996,2
286151,991,2
995,983,1
995,10971,3
995,7529,3
995,7531,3
995,7532,3
995,7533,3
995,7534,3
1017,10393,2
1017,119504,2
1017,246184,2
1017,25847,2
1017,25906,2
1017,29882,2
1017,29945,2
1017,51433,2
1017,51434,2
1017,51529,2
1017,64682,2
1017,8697,2
1017,8881,2
1017,996,2
