from,to,weight
83593,5499,1
83593,5500,1
83593,5501,1
83593,10114,1
83593,147746,1
83593,204851,1
83593,28996,1
83593,4193,2
5499,5925,1
5499,5933,1
5499,5934,1
5500,5925,1
5500,5933,1
5500,5934,1
5501,5925,1
5501,5933,1
5501,5934,1
4609,1029,1
10114,7157,1
147746,7157,1
204851,7157,1
28996,7157,1
1029,4193,2
1029,1019,2
1029,1021,2
1029,595,2
1029,894,2
1029,896,2
4193,7157,2
7157,1026,1
7157,10912,1
7157,1647,1
7157,4616,1
5290,10000,3
5290,207,3
5290,208,3
5290,2309,2
5290,2308,2
5291,10000,3
5291,207,3
5291,208,3
5291,2309,2
5291,2308,2
5293,10000,3
5293,207,3
5293,208,3
5293,2309,2
5293,2308,2
5295,10000,3
5295,207,3
5295,208,3
5295,2309,2
5295,2308,2
5296,10000,3
5296,207,3
5296,208,3
5296,2309,2
5296,2308,2
8503,10000,3
8503,207,3
8503,208,3
8503,2309,2
8503,2308,2
10000,7248,2
10000,7249,2
10000,2309,2
207,7248,2
207,7249,2
207,2309,2
208,7248,2
208,7249,2
208,2309,2
7248,6009,2
7249,6009,2
6009,2475,1
2475,7157,1
2475,1978,2
2309,1026,1
2309,4087,3
2309,4088,3
23411,7157,2
23411,2309,2
22800,83593,1
22800,1029,1
22800,5290,1
22800,5291,1
22800,5293,1
22800,5295,1
22800,5296,1
22800,8503,1
22800,5894,1
22800,5606,3
22800,5608,3
22808,83593,1
22808,1029,1
22808,5290,1
22808,5291,1
22808,5293,1
22808,5295,1
22808,5296,1
22808,8503,1
22808,5894,1
22808,5606,3
22808,5608,3
3265,83593,1
3265,1029,1
3265,5290,1
3265,5291,1
3265,5293,1
3265,5295,1
3265,5296,1
3265,8503,1
3265,5894,1
3265,5606,3
3265,5608,3
3845,83593,1
3845,1029,1
3845,5290,1
3845,5291,1
3845,5293,1
3845,5295,1
3845,5296,1
3845,8503,1
3845,5894,1
3845,5606,3
3845,5608,3
4893,83593,1
4893,1029,1
4893,5290,1
4893,5291,1
4893,5293,1
4893,5295,1
4893,5296,1
4893,8503,1
4893,5894,1
4893,5606,3
4893,5608,3
6237,83593,1
6237,1029,1
6237,5290,1
6237,5291,1
6237,5293,1
6237,5295,1
6237,5296,1
6237,8503,1
6237,5894,1
6237,5606,3
6237,5608,3
5604,5594,1
5604,5595,1
5605,5594,1
5605,5595,1
2113,1029,1
5894,5604,1
5894,5605,1
1019,595,3
1019,894,3
1019,896,3
1019,5925,2
1019,5933,2
1019,5934,2
1021,595,3
1021,894,3
1021,896,3
1021,5925,2
1021,5933,2
1021,5934,2
595,1019,3
595,1021,3
595,5925,2
595,5933,2
595,5934,2
894,1019,3
894,1021,3
894,5925,2
894,5933,2
894,5934,2
896,1019,3
896,1021,3
896,5925,2
896,5933,2
896,5934,2
5594,2113,1
5594,1432,1
5594,5600,1
5594,5603,1
5594,6300,1
5595,2113,1
5595,1432,1
5595,5600,1
5595,5603,1
5595,6300,1
1026,1019,2
1026,1021,2
1026,595,2
1026,894,2
1026,896,2
1026,1017,2
1026,898,2
1026,9134,2
1026,890,2
1026,8900,2
1017,898,3
1017,9134,3
1017,5925,2
1017,5933,2
1017,5934,2
1017,890,3
1017,8900,3
1017,4605,1
898,1017,3
898,5925,2
898,5933,2
898,5934,2
9134,1017,3
9134,5925,2
9134,5933,2
9134,5934,2
5925,1869,2
5925,1870,2
5925,1871,2
5925,1874,2
5925,1875,2
5933,1869,2
5933,1870,2
5933,1871,2
5933,1874,2
5933,1875,2
5934,1869,2
5934,1870,2
5934,1871,2
5934,1874,2
5934,1875,2
1869,4605,1
1869,2305,1
1870,4605,1
1870,2305,1
1871,4605,1
1871,2305,1
1874,4605,1
1874,2305,1
1875,4605,1
1875,2305,1
1432,1029,1
1432,7157,1
5600,1029,1
5600,7157,1
5603,1029,1
5603,7157,1
6300,1029,1
6300,7157,1
5606,1432,1
5606,5600,1
5606,5603,1
5606,6300,1
5608,1432,1
5608,5600,1
5608,5603,1
5608,6300,1
890,1017,3
890,4605,1
8900,1017,3
8900,4605,1
4605,132660,3
4605,286826,3
4605,55957,3
4605,5928,3
4605,91750,3
2305,132660,3
2305,286826,3
2305,55957,3
2305,5928,3
2305,91750,3
132660,4605,3
132660,2305,3
286826,4605,3
286826,2305,3
55957,4605,3
55957,2305,3
5928,4605,3
5928,2305,3
91750,4605,3
91750,2305,3
472,11200,1
472,8878,2
11200,7157,1
4361,472,1
4361,10111,3
10111,472,1
10111,4361,3
10111,4683,3
4683,472,1
4683,10111,3
10912,983,2
10912,85417,2
10912,891,2
10912,9133,2
1647,983,2
1647,85417,2
1647,891,2
1647,9133,2
4616,983,2
4616,85417,2
4616,891,2
4616,9133,2
545,1111,1
545,8878,2
993,1019,1
993,1021,1
993,595,1
993,894,1
993,896,1
993,1017,1
993,898,1
993,9134,1
993,983,1
993,85417,1
993,891,1
993,9133,1
1111,7157,1
1111,993,2
144715,545,1
144715,5810,3
5883,545,1
5883,5810,3
5810,545,1
5810,144715,3
5810,5883,3
5810,3364,3
3364,545,1
3364,5810,3
983,85417,3
983,891,3
983,9133,3
85417,983,3
891,983,3
9133,983,3
10758,4790,1
10758,5970,1
2626,10758,1
2626,3552,1
8878,2626,2
9261,677,2
9261,678,2
3552,4790,1
3552,5970,1
823,3552,1
824,3552,1
163688,5530,1
163688,5532,1
