from,to,weight
2475,1978,2
2475,6198,1
2475,6199,1
6009,2475,1
7249,6009,2
7248,6009,2
10000,7249,2
10000,7248,2
10000,1147,1
10000,3551,1
10000,8517,1
10000,2932,2
207,7249,2
207,7248,2
207,1147,1
207,3551,1
207,8517,1
207,2932,2
208,7249,2
208,7248,2
208,1147,1
208,3551,1
208,8517,1
208,2932,2
5290,10000,1
5290,207,1
5290,208,1
5291,10000,1
5291,207,1
5291,208,1
5293,10000,1
5293,207,1
5293,208,1
5295,10000,1
5295,207,1
5295,208,1
5296,10000,1
5296,207,1
5296,208,1
8503,10000,1
8503,207,1
8503,208,1
1956,5290,1
1956,5291,1
1956,5293,1
1956,5295,1
1956,5296,1
1956,8503,1
1956,2885,1
356,355,1
1147,4790,1
1147,5970,1
1147,4792,1
3551,4790,1
3551,5970,1
3551,4792,1
8517,4790,1
8517,5970,1
8517,4792,1
4790,4792,3
4790,3569,1
4790,3576,1
4790,6347,1
4790,6352,1
5970,4792,3
5970,3569,1
5970,3576,1
5970,6347,1
5970,6352,1
2885,6654,1
2885,6655,1
6654,3265,1
6654,3845,1
6654,4893,1
6655,3265,1
6655,3845,1
6655,4893,1
3265,5894,1
3845,5894,1
4893,5894,1
5894,5604,1
5894,5605,1
5604,5594,1
5604,5595,1
5605,5594,1
5605,5595,1
5594,2002,1
5594,6667,1
5595,2002,1
5595,6667,1
3685,6714,1
3690,6714,1
7124,7132,1
7132,8717,1
7132,8737,1
7132,7188,1
7132,7186,1
8772,841,1
841,836,1
841,637,1
355,8772,1
5156,5290,1
5156,5291,1
5156,5293,1
5156,5295,1
5156,5296,1
5156,8503,1
5156,2885,1
3105,2923,3
3105,811,3
3105,567,3
3106,2923,3
3106,811,3
3106,567,3
3107,2923,3
3107,811,3
3107,567,3
3133,2923,3
3133,811,3
3133,567,3
3134,2923,3
3134,811,3
3134,567,3
3135,2923,3
3135,811,3
3135,567,3
5743,5731,3
5743,5732,3
5743,5733,3
5743,5734,3
8717,1147,1
8717,3551,1
8717,8517,1
8717,7132,3
8717,8772,1
4792,4790,3
4792,5970,3
581,54205,1
578,54205,1
54205,842,1
6774,5743,1
6774,7422,1
6774,595,1
10681,5290,1
10681,5291,1
10681,5293,1
10681,5295,1
10681,5296,1
10681,8503,1
10681,23236,1
10681,5330,1
10681,5331,1
10681,5332,1
10681,387,1
2782,5290,1
2782,5291,1
2782,5293,1
2782,5295,1
2782,5296,1
2782,8503,1
2782,23236,1
2782,5330,1
2782,5331,1
2782,5332,1
2782,387,1
2783,5290,1
2783,5291,1
2783,5293,1
2783,5295,1
2783,5296,1
2783,8503,1
2783,23236,1
2783,5330,1
2783,5331,1
2783,5332,1
2783,387,1
2784,5290,1
2784,5291,1
2784,5293,1
2784,5295,1
2784,5296,1
2784,8503,1
2784,23236,1
2784,5330,1
2784,5331,1
2784,5332,1
2784,387,1
2785,5290,1
2785,5291,1
2785,5293,1
2785,5295,1
2785,5296,1
2785,8503,1
2785,23236,1
2785,5330,1
2785,5331,1
2785,5332,1
2785,387,1
2786,5290,1
2786,5291,1
2786,5293,1
2786,5295,1
2786,5296,1
2786,8503,1
2786,23236,1
2786,5330,1
2786,5331,1
2786,5332,1
2786,387,1
2787,5290,1
2787,5291,1
2787,5293,1
2787,5295,1
2787,5296,1
2787,8503,1
2787,23236,1
2787,5330,1
2787,5331,1
2787,5332,1
2787,387,1
2788,5290,1
2788,5291,1
2788,5293,1
2788,5295,1
2788,5296,1
2788,8503,1
2788,23236,1
2788,5330,1
2788,5331,1
2788,5332,1
2788,387,1
2790,5290,1
2790,5291,1
2790,5293,1
2790,5295,1
2790,5296,1
2790,8503,1
2790,23236,1
2790,5330,1
2790,5331,1
2790,5332,1
2790,387,1
2791,5290,1
2791,5291,1
2791,5293,1
2791,5295,1
2791,5296,1
2791,8503,1
2791,23236,1
2791,5330,1
2791,5331,1
2791,5332,1
2791,387,1
2792,5290,1
2792,5291,1
2792,5293,1
2792,5295,1
2792,5296,1
2792,8503,1
2792,23236,1
2792,5330,1
2792,5331,1
2792,5332,1
2792,387,1
2793,5290,1
2793,5291,1
2793,5293,1
2793,5295,1
2793,5296,1
2793,8503,1
2793,23236,1
2793,5330,1
2793,5331,1
2793,5332,1
2793,387,1
51764,5290,1
51764,5291,1
51764,5293,1
51764,5295,1
51764,5296,1
51764,8503,1
51764,23236,1
51764,5330,1
51764,5331,1
51764,5332,1
51764,387,1
54331,5290,1
54331,5291,1
54331,5293,1
54331,5295,1
54331,5296,1
54331,8503,1
54331,23236,1
54331,5330,1
54331,5331,1
54331,5332,1
54331,387,1
55970,5290,1
55970,5291,1
55970,5293,1
55970,5295,1
55970,5296,1
55970,8503,1
55970,23236,1
55970,5330,1
55970,5331,1
55970,5332,1
55970,387,1
59345,5290,1
59345,5291,1
59345,5293,1
59345,5295,1
59345,5296,1
59345,8503,1
59345,23236,1
59345,5330,1
59345,5331,1
59345,5332,1
59345,387,1
94235,5290,1
94235,5291,1
94235,5293,1
94235,5295,1
94235,5296,1
94235,8503,1
94235,23236,1
94235,5330,1
94235,5331,1
94235,5332,1
94235,387,1
842,836,1
637,581,1
637,578,1
3569,3570,1
4772,5743,1
4772,3576,1
4773,5743,1
4773,3576,1
4775,5743,1
4775,3576,1
4776,5743,1
4776,3576,1
5530,4772,1
5530,4773,1
5530,4775,1
5530,4776,1
5530,163688,3
5530,51806,3
5530,801,3
5530,805,3
5530,808,3
5530,810,3
5530,91860,3
5532,4772,1
5532,4773,1
5532,4775,1
5532,4776,1
5532,163688,3
5532,51806,3
5532,801,3
5532,805,3
5532,808,3
5532,810,3
5532,91860,3
5533,4772,1
5533,4773,1
5533,4775,1
5533,4776,1
5533,163688,3
5533,51806,3
5533,801,3
5533,805,3
5533,808,3
5533,810,3
5533,91860,3
5534,4772,1
