from,to,weight
51102,5538,3
51102,9374,3
51102,10449,3
51102,3032,3
1892,51102,3
1892,3030,3
1892,3033,3
3030,51102,3
3030,1892,3
3030,3033,3
10449,3030,3
10449,3033,3
3032,3030,3
3032,3033,3
3033,1892,3
3033,3030,3
51144,201562,3
51144,401494,3
51144,51495,3
51144,9200,3
9524,10965,3
9524,11332,3
9524,117145,3
9524,122970,3
9524,284486,3
9524,641371,3
201562,9524,3
401494,9524,3
51495,9524,3
9200,9524,3
54898,51144,3
60481,51144,3
64834,51144,3
6785,51144,3
79071,51144,3
79993,51144,3
83401,51144,3
