from,to,weight
23286,60485,1
23286,6788,1
6788,26524,1
6788,9113,1
6788,55233,1
6788,92597,1
10413,7003,3
10413,7004,3
10413,7005,3
10413,8463,3
25937,7003,3
25937,7004,3
25937,7005,3
25937,8463,3
26524,10413,2
26524,25937,2
9113,10413,2
9113,25937,2
7003,10413,3
7003,25937,3
7004,10413,3
7004,25937,3
7005,10413,3
7005,25937,3
8463,10413,3
8463,25937,3
5058,7003,1
5058,7004,1
5058,7005,1
5058,8463,1
54798,23286,1
54798,4771,1
54798,122786,1
54798,79981,1
8642,23286,1
8642,4771,1
8642,122786,1
8642,79981,1
79633,23286,1
79633,4771,1
79633,122786,1
79633,79981,1
102800317,23286,1
102800317,4771,1
102800317,122786,1
102800317,79981,1
1454,23286,1
1454,4771,1
1454,122786,1
1454,79981,1
83937,6788,2
9770,6788,2
166824,6788,2
11186,6788,1
126374,60485,2
126374,26524,2
126374,9113,2
84962,60485,2
84962,26524,2
84962,9113,2
8994,60485,2
8994,26524,2
8994,9113,2
