from,to,weight
65018,5071,1
65018,25820,1
65018,6477,1
65018,441925,1
65018,8678,1
65018,598,1
5071,6233,1
5071,7311,1
5071,7314,1
5071,7316,1
5071,23770,1
5071,55288,1
5071,55669,1
5071,89941,1
5071,9868,1
5071,9927,2
5071,7942,1
5071,4286,1
5071,7030,1
10133,23770,3
10133,55288,3
10133,55669,3
10133,89941,3
10133,9868,3
10133,9927,3
10133,11337,3
10133,11345,3
10133,23710,3
10133,440738,3
10133,643246,3
10133,81631,3
10133,84557,3
29110,10133,1
29110,8878,1
29110,10241,1
8878,23770,3
8878,55288,3
8878,55669,3
8878,89941,3
8878,9868,3
8878,9927,3
8878,11337,3
8878,11345,3
8878,23710,3
8878,440738,3
8878,643246,3
8878,81631,3
8878,84557,3
10241,23770,3
10241,55288,3
10241,55669,3
10241,89941,3
10241,9868,3
10241,9927,3
10241,11337,3
10241,11345,3
10241,23710,3
10241,440738,3
10241,643246,3
10241,81631,3
10241,84557,3
4077,23770,3
4077,55288,3
4077,55669,3
4077,89941,3
4077,9868,3
4077,9927,3
4077,11337,3
4077,11345,3
4077,23710,3
4077,440738,3
4077,643246,3
4077,81631,3
4077,84557,3
8887,23770,3
8887,55288,3
8887,55669,3
8887,89941,3
8887,9868,3
8887,9927,3
8887,11337,3
8887,11345,3
8887,23710,3
8887,440738,3
8887,643246,3
8887,81631,3
8887,84557,3
25820,6233,1
25820,7311,1
25820,7314,1
25820,7316,1
25820,23770,1
25820,55288,1
25820,55669,1
25820,89941,1
25820,9868,1
25820,9927,1
6477,6233,1
6477,7311,1
6477,7314,1
6477,7316,1
6477,23770,1
6477,55288,1
6477,55669,1
6477,89941,1
6477,9868,1
6477,9927,1
10075,6233,1
10075,7311,1
10075,7314,1
10075,7316,1
10075,23770,1
10075,55288,1
10075,55669,1
10075,89941,1
10075,9868,1
10075,9927,1
267,6233,1
267,7311,1
267,7314,1
267,7316,1
267,23770,1
267,55288,1
267,55669,1
267,89941,1
267,9868,1
267,9927,1
79594,6233,1
79594,7311,1
79594,7314,1
79594,7316,1
79594,23770,1
79594,55288,1
79594,55669,1
79594,89941,1
79594,9868,1
79594,9927,1
79594,11337,3
79594,11345,3
79594,23710,3
79594,440738,3
79594,643246,3
79594,81631,3
79594,84557,3
57154,6233,1
57154,7311,1
57154,7314,1
57154,7316,1
57154,23770,1
57154,55288,1
57154,55669,1
57154,89941,1
57154,9868,1
57154,9927,1
64750,6233,1
64750,7311,1
64750,7314,1
64750,7316,1
64750,23770,1
64750,55288,1
64750,55669,1
64750,89941,1
64750,9868,1
64750,9927,1
7186,6233,1
7186,7311,1
7186,7314,1
7186,7316,1
7186,23770,1
7186,55288,1
7186,55669,1
7186,89941,1
7186,9868,1
7186,9927,1
54708,6233,1
54708,7311,1
54708,7314,1
54708,7316,1
54708,23770,1
54708,55288,1
54708,55669,1
54708,89941,1
54708,9868,1
54708,9927,1
139341,11337,3
139341,11345,3
139341,23710,3
139341,440738,3
139341,643246,3
139341,81631,3
139341,84557,3
664,11337,3
664,11345,3
664,23710,3
664,440738,3
664,643246,3
664,81631,3
664,84557,3
665,11337,3
665,11345,3
665,23710,3
665,440738,3
665,643246,3
665,81631,3
665,84557,3
1869,664,1
7157,665,1
22800,3091,1
22808,3091,1
3265,3091,1
3845,3091,1
4893,3091,1
6237,3091,1
