from,to,weight
6608,5566,2
6608,5567,2
6608,5568,2
6608,132884,3
6608,2121,3
6608,408,3
6608,409,3
23432,5566,3
23432,5567,3
23432,5568,3
23432,408,3
23432,409,3
102800317,6608,1
102800317,5566,3
102800317,5567,3
102800317,5568,3
102800317,156,3
102800317,157,3
122011,6608,1
122011,5566,3
122011,5567,3
122011,5568,3
122011,156,3
122011,157,3
1452,6608,1
1452,5566,3
1452,5567,3
1452,5568,3
1452,156,3
1452,157,3
1453,6608,1
1453,5566,3
1453,5567,3
1453,5568,3
1453,156,3
1453,157,3
1454,6608,1
1454,5566,3
1454,5567,3
1454,5568,3
1454,156,3
1454,157,3
1455,6608,1
1455,5566,3
1455,5567,3
1455,5568,3
1455,156,3
1455,157,3
1456,6608,1
1456,5566,3
1456,5567,3
1456,5568,3
1456,156,3
1456,157,3
53944,6608,1
53944,5566,3
53944,5567,3
53944,5568,3
53944,156,3
53944,157,3
2932,5566,3
2932,5567,3
2932,5568,3
5566,102800317,3
5566,122011,3
5566,1452,3
5566,1453,3
5566,1454,3
5566,1455,3
5566,1456,3
5566,53944,3
5566,2932,3
5566,2735,1
5566,2736,1
5566,2737,1
5567,102800317,3
5567,122011,3
5567,1452,3
5567,1453,3
5567,1454,3
5567,1455,3
5567,1456,3
5567,53944,3
5567,2932,3
5567,2735,1
5567,2736,1
5567,2737,1
5568,102800317,3
5568,122011,3
5568,1452,3
5568,1453,3
5568,1454,3
5568,1455,3
5568,1456,3
5568,53944,3
5568,2932,3
5568,2735,1
5568,2736,1
5568,2737,1
2735,2736,1
2735,2737,1
2735,374654,3
2735,5727,1
2735,8643,1
2735,64399,1
2735,51684,3
2735,595,1
2735,894,1
2735,596,1
2736,2735,1
2736,2737,1
2736,374654,3
2736,5727,1
2736,8643,1
2736,64399,1
2736,51684,3
2736,595,1
2736,894,1
2736,596,1
2737,2735,1
2737,2736,1
2737,374654,3
2737,5727,1
2737,8643,1
2737,64399,1
2737,51684,3
2737,595,1
2737,894,1
2737,596,1
374654,2735,3
374654,2736,3
374654,2737,3
8454,2735,3
8454,2736,3
8454,2737,3
8454,23291,3
8454,8945,3
23291,2735,3
23291,2736,3
23291,2737,3
23291,8454,3
8945,2735,3
8945,2736,3
8945,2737,3
8945,8454,3
5727,6608,2
5727,2619,3
5727,4036,3
5727,50937,3
5727,91653,3
8643,6608,2
8643,2619,3
8643,4036,3
8643,50937,3
8643,91653,3
64399,3549,2
64399,50846,2
64399,6469,2
51684,2735,3
51684,2736,3
51684,2737,3
2619,5727,3
2619,8643,3
4036,5727,3
4036,8643,3
50937,5727,3
50937,8643,3
91653,5727,3
91653,8643,3
57154,5727,3
57154,8643,3
64750,5727,3
64750,8643,3
3549,5727,1
3549,8643,1
3549,2619,1
3549,4036,1
3549,50937,1
3549,91653,1
3549,84976,3
50846,5727,1
50846,8643,1
50846,2619,1
50846,4036,1
50846,50937,1
50846,91653,1
50846,84976,3
6469,5727,1
6469,8643,1
6469,2619,1
6469,4036,1
6469,50937,1
6469,91653,1
6469,84976,3
132884,6608,3
132884,23288,3
2121,6608,3
2121,23288,3
156,6608,1
156,102800317,3
156,122011,3
156,1452,3
156,1453,3
156,1454,3
156,1455,3
156,1456,3
156,53944,3
157,6608,1
157,102800317,3
157,122011,3
157,1452,3
157,1453,3
157,1454,3
157,1455,3
157,1456,3
157,53944,3
408,6608,3
408,23432,3
408,2735,1
408,2736,1
408,2737,1
408,11127,3
409,6608,3
409,23432,3
409,2735,1
409,2736,1
409,2737,1
409,11127,3
11127,2735,1
11127,2736,1
11127,2737,1
11127,408,3
11127,409,3
339745,2735,3
339745,2736,3
339745,2737,3
339745,51684,3
339745,8452,3
8405,2735,3
8405,2736,3
8405,2737,3
8405,51684,3
8405,8452,3
8452,2735,3
8452,2736,3
8452,2737,3
8452,51684,3
8452,339745,3
8452,8405,3
1954,6608,2
23295,6608,2
730094,6608,2
84455,23288,3
23288,132884,3
23288,2121,3
23288,84455,3
57467,55733,2
84976,3549,3
84976,50846,3
84976,6469,3
