from,to,weight
1738,4967,3
1738,55753,3
1738,1743,3
1738,5160,3
1738,5161,3
1738,5162,3
1738,1737,3
4967,55753,3
4967,1743,3
55753,4967,3
55753,1743,3
1743,1738,3
1743,8801,3
1743,8802,3
1743,8803,3
8801,1743,3
8801,8802,3
8801,8803,3
8801,6389,3
8801,6390,3
8801,6391,3
8801,6392,3
8802,1743,3
8802,8801,3
8802,8803,3
8802,6389,3
8802,6390,3
8802,6391,3
8802,6392,3
8803,1743,3
8803,8801,3
8803,8802,3
8803,6389,3
8803,6390,3
8803,6391,3
8803,6392,3
3417,4967,3
3417,55753,3
3417,3418,3
3417,3419,3
3417,3420,3
3417,3421,3
3417,48,3
3417,50,3
3418,4967,3
3418,55753,3
3418,3417,3
3418,3419,3
3418,3420,3
3418,3421,3
3418,48,3
3418,50,3
3419,4967,3
3419,55753,3
3419,3417,3
3419,3418,3
3419,48,3
3419,50,3
3420,4967,3
3420,55753,3
3420,3417,3
3420,3418,3
3420,48,3
3420,50,3
3421,4967,3
3421,55753,3
3421,3417,3
3421,3418,3
3421,48,3
3421,50,3
47,48,3
47,50,3
47,1431,3
47,4190,3
47,4191,3
47,1737,3
47,5105,3
47,5106,3
2271,4190,3
2271,4191,3
2271,6389,3
2271,6390,3
2271,6391,3
2271,6392,3
48,3417,3
48,3418,3
48,3419,3
48,3420,3
48,3421,3
48,47,3
48,50,3
48,1431,3
50,3417,3
50,3418,3
50,3419,3
50,3420,3
50,3421,3
50,47,3
50,48,3
50,1431,3
1431,47,3
1431,48,3
1431,50,3
1431,4190,3
1431,4191,3
1431,1737,3
1431,5105,3
1431,5106,3
4190,47,3
4190,2271,3
4190,1431,3
4190,5105,3
4190,5106,3
4191,47,3
4191,2271,3
4191,1431,3
4191,5105,3
4191,5106,3
5091,47,3
5091,1431,3
5091,4190,3
5091,4191,3
5091,5105,3
5091,5106,3
5160,5161,3
5160,5162,3
5160,1737,3
5161,5160,3
5161,5162,3
5161,1737,3
5162,5160,3
5162,5161,3
5162,1737,3
1737,1738,3
1737,47,3
1737,1431,3
6389,8801,3
6389,8802,3
6389,8803,3
6389,2271,3
6390,8801,3
6390,8802,3
6390,8803,3
6390,2271,3
6391,8801,3
6391,8802,3
6391,8803,3
6391,2271,3
6392,8801,3
6392,8802,3
6392,8803,3
6392,2271,3
