from,to,weight
23439,5348,3
476,5348,3
477,5348,3
478,5348,3
480,5348,3
481,5348,3
482,5348,3
483,5348,3
486,5348,3
1128,2770,1
1128,2771,1
1128,2773,1
1129,2770,1
1129,2771,1
1129,2773,1
134,2770,1
134,2771,1
134,2773,1
154,2770,1
154,2771,1
154,2773,1
154,2778,1
1813,2770,1
1813,2771,1
1813,2773,1
1909,2770,1
1909,2771,1
1909,2773,1
2550,2770,1
2550,2771,1
2550,2773,1
2693,2770,1
2693,2771,1
2693,2773,1
27198,2770,1
27198,2771,1
27198,2773,1
2867,2770,1
2867,2771,1
2867,2773,1
3350,2770,1
3350,2771,1
3350,2773,1
3351,2770,1
3351,2771,1
3351,2773,1
3352,2770,1
3352,2771,1
3352,2773,1
3354,2770,1
3354,2771,1
3354,2773,1
3355,2770,1
3355,2771,1
3355,2773,1
338442,2770,1
338442,2771,1
338442,2773,1
4886,2770,1
4886,2771,1
4886,2773,1
5021,2770,1
5021,2771,1
5021,2773,1
56670,2770,1
56670,2771,1
56670,2773,1
5733,2770,1
5733,2771,1
5733,2773,1
6751,2770,1
6751,2771,1
6751,2773,1
6752,2770,1
6752,2771,1
6752,2773,1
6755,2770,1
6755,2771,1
6755,2773,1
8843,2770,1
8843,2771,1
8843,2773,1
9568,2770,1
9568,2771,1
9568,2773,1
2770,107,2
2770,108,2
2770,109,2
2770,111,2
2770,112,2
2770,113,2
2770,114,2
2770,115,2
2770,196883,2
2771,107,2
2771,108,2
2771,109,2
2771,111,2
2771,112,2
2771,113,2
2771,114,2
2771,115,2
2771,196883,2
2773,107,2
2773,108,2
2773,109,2
2773,111,2
2773,112,2
2773,113,2
2773,114,2
2773,115,2
2773,196883,2
2778,107,1
2778,108,1
2778,109,1
2778,111,1
2778,112,1
2778,113,1
2778,114,1
2778,115,1
2778,196883,1
107,5566,3
107,5567,3
107,5568,3
107,10411,3
107,11069,3
107,1258,3
107,1259,3
107,1260,3
107,1261,3
107,1262,3
107,54714,3
107,10021,3
107,610,3
107,11149,3
107,64091,3
107,64208,3
108,5566,3
108,5567,3
108,5568,3
108,10411,3
108,11069,3
108,1258,3
108,1259,3
108,1260,3
108,1261,3
108,1262,3
108,54714,3
108,10021,3
108,610,3
108,11149,3
108,64091,3
108,64208,3
109,5566,3
109,5567,3
109,5568,3
109,10411,3
109,11069,3
109,1258,3
109,1259,3
109,1260,3
109,1261,3
109,1262,3
109,54714,3
109,10021,3
109,610,3
109,11149,3
109,64091,3
109,64208,3
111,5566,3
111,5567,3
111,5568,3
111,10411,3
111,11069,3
111,1258,3
111,1259,3
111,1260,3
111,1261,3
111,1262,3
111,54714,3
111,10021,3
111,610,3
111,11149,3
111,64091,3
111,64208,3
112,5566,3
112,5567,3
112,5568,3
112,10411,3
112,11069,3
112,1258,3
112,1259,3
112,1260,3
112,1261,3
112,1262,3
112,54714,3
112,10021,3
112,610,3
112,11149,3
112,64091,3
112,64208,3
113,5566,3
113,5567,3
113,5568,3
113,10411,3
113,11069,3
113,1258,3
113,1259,3
113,1260,3
113,1261,3
113,1262,3
113,54714,3
113,10021,3
113,610,3
113,11149,3
113,64091,3
113,64208,3
114,5566,3
114,5567,3
114,5568,3
114,10411,3
114,11069,3
114,1258,3
114,1259,3
114,1260,3
114,1261,3
114,1262,3
114,54714,3
114,10021,3
114,610,3
114,11149,3
114,64091,3
114,64208,3
115,5566,3
115,5567,3
115,5568,3
115,10411,3
115,11069,3
115,1258,3
115,1259,3
115,1260,3
115,1261,3
115,1262,3
115,54714,3
115,10021,3
115,610,3
115,11149,3
115,64091,3
115,64208,3
196883,5566,3
196883,5567,3
196883,5568,3
196883,10411,3
196883,11069,3
196883,1258,3
196883,1259,3
196883,1260,3
196883,1261,3
196883,1262,3
196883,54714,3
196883,10021,3
196883,610,3
196883,11149,3
196883,64091,3
196883,64208,3
5566,775,1
5566,776,1
5566,778,1
5566,779,1
5566,6262,1
5566,7137,1
5566,6548,1
5566,5350,1
5566,1080,1
5566,490,1
5566,491,1
5566,492,1
5566,493,1
5566,5894,2
5566,10488,1
5566,1385,1
5566,148327,1
5566,64764,1
5566,84699,1
5566,90993,1
5566,9586,1
5566,387,2
5566,10846,1
5566,5139,1
5566,5140,1
5566,5141,1
5566,5142,1
5566,5143,1
5566,5144,1
5566,572,2
5566,2737,2
5566,4790,1
5566,5970,1
5566,5465,1
5566,4772,2
5566,1387,1
5566,2033,1
5566,6662,1
5566,3991,1
5566,2890,1
5566,2891,1
5566,2892,1
5566,2893,1
5566,116443,1
5566,116444,1
5566,2902,1
5566,2903,1
5566,2904,1
5566,2905,1
5566,2906,1
5566,84876,1
5566,5348,1
5566,84152,1
5566,4792,1
5567,775,1
5567,776,1
5567,778,1
5567,779,1
5567,6262,1
5567,7137,1
5567,6548,1
5567,5350,1
5567,1080,1
5567,490,1
5567,491,1
5567,492,1
5567,493,1
5567,5894,2
5567,10488,1
5567,1385,1
5567,148327,1
5567,64764,1
5567,84699,1
5567,90993,1
5567,9586,1
5567,387,2
5567,10846,1
5567,5139,1
5567,5140,1
5567,5141,1
5567,5142,1
5567,5143,1
5567,5144,1
5567,572,2
5567,2737,2
5567,4790,1
5567,5970,1
5567,5465,1
5567,4772,2
5567,1387,1
5567,2033,1
5567,6662,1
5567,3991,1
5567,2890,1
5567,2891,1
5567,2892,1
5567,2893,1
5567,116443,1
5567,116444,1
5567,2902,1
5567,2903,1
5567,2904,1
5567,2905,1
5567,2906,1
5567,84876,1
5567,5348,1
5567,84152,1
5567,4792,1
5568,775,1
5568,776,1
5568,778,1
5568,779,1
5568,6262,1
5568,7137,1
5568,6548,1
5568,5350,1
5568,1080,1
5568,490,1
5568,491,1
5568,492,1
5568,493,1
5568,5894,2
5568,10488,1
5568,1385,1
5568,148327,1
5568,64764,1
5568,84699,1
5568,90993,1
5568,9586,1
5568,387,2
5568,10846,1
5568,5139,1
5568,5140,1
5568,5141,1
5568,5142,1
5568,5143,1
5568,5144,1
5568,572,2
5568,2737,2
5568,4790,1
5568,5970,1
5568,5465,1
5568,4772,2
5568,1387,1
5568,2033,1
5568,6662,1
5568,3991,1
5568,2890,1
5568,2891,1
5568,2892,1
5568,2893,1
5568,116443,1
5568,116444,1
5568,2902,1
5568,2903,1
5568,2904,1
5568,2905,1
5568,2906,1
5568,84876,1
5568,5348,1
5568,84152,1
5568,4792,1
5290,10000,1
5290,207,1
5290,208,1
5291,10000,1
5291,207,1
5291,208,1
5293,10000,1
5293,207,1
5293,208,1
5295,10000,1
5295,207,1
5295,208,1
5296,10000,1
5296,207,1
5296,208,1
8503,10000,1
8503,207,1
8503,208,1
5594,10488,1
5594,1385,1
5594,148327,1
5594,64764,1
5594,84699,1
5594,90993,1
5594,9586,1
5595,10488,1
5595,1385,1
5595,148327,1
5595,64764,1
5595,84699,1
5595,90993,1
5595,9586,1
163688,107,1
163688,108,1
163688,109,1
163688,111,1
163688,112,1
163688,113,1
163688,114,1
163688,115,1
163688,196883,1
51806,107,1
51806,108,1
51806,109,1
51806,111,1
51806,112,1
51806,113,1
51806,114,1
51806,115,1
51806,196883,1
801,107,1
801,108,1
801,109,1
801,111,1
801,112,1
801,113,1
801,114,1
801,115,1
801,196883,1
805,107,1
805,108,1
805,109,1
805,111,1
805,112,1
805,113,1
805,114,1
805,115,1
805,196883,1
808,107,1
808,108,1
808,109,1
808,111,1
808,112,1
808,113,1
808,114,1
808,115,1
808,196883,1
810,107,1
810,108,1
810,109,1
810,111,1
810,112,1
810,113,1
810,114,1
810,115,1
810,196883,1
91860,107,1
91860,108,1
91860,109,1
91860,111,1
91860,112,1
91860,113,1
91860,114,1
91860,115,1
91860,196883,1
10411,5906,1
10411,5908,1
10411,5599,1
10411,5601,1
10411,5602,1
10411,22800,1
10411,6237,1
11069,5906,1
11069,5908,1
11069,5599,1
11069,5601,1
11069,5602,1
11069,22800,1
11069,6237,1
5906,5290,1
5906,5291,1
5906,5293,1
5906,5295,1
5906,5296,1
5906,8503,1
5906,5894,1
5906,64411,1
5906,673,1
5906,51196,1
5906,4301,1
5906,7074,1
5906,10451,1
5906,7409,1
5906,7410,1
5908,5290,1
5908,5291,1
5908,5293,1
5908,5295,1
5908,5296,1
5908,8503,1
5908,5894,1
5908,64411,1
5908,673,1
5908,51196,1
5908,4301,1
5908,7074,1
5908,10451,1
5908,7409,1
5908,7410,1
5894,5604,1
5894,5605,1
5604,5594,1
5604,5595,1
5605,5594,1
5605,5595,1
64411,387,2
673,5604,1
673,5605,1
10488,627,1
10488,2353,1
10488,3725,1
1385,627,1
1385,2353,1
1385,3725,1
148327,627,1
148327,2353,1
148327,3725,1
64764,627,1
64764,2353,1
64764,3725,1
84699,627,1
84699,2353,1
84699,3725,1
90993,627,1
90993,2353,1
90993,3725,1
9586,627,1
9586,2353,1
9586,3725,1
387,6093,1
387,9475,1
6093,4659,2
9475,4659,2
4659,10398,2
814,107,2
814,108,2
814,109,2
814,111,2
814,112,2
814,113,2
814,114,2
814,115,2
814,196883,2
814,10846,2
814,5139,2
814,5140,2
814,5141,2
814,5142,2
814,5143,2
814,5144,2
815,107,2
815,108,2
815,109,2
815,111,2
815,112,2
815,113,2
815,114,2
815,115,2
