from,to,weight
48,50,3
48,1431,3
50,48,3
50,1431,3
112817,9380,3
112817,189,3
51179,112817,3
51179,9380,3
51179,189,3
54363,112817,3
54363,9380,3
54363,189,3
9380,112817,3
9380,51179,3
9380,54363,3
9380,189,3
9380,132158,3
1431,48,3
1431,50,3
1431,4190,3
1431,4191,3
4190,1431,3
4191,1431,3
283871,51179,3
283871,54363,3
283871,9380,3
84693,4594,3
5095,84693,3
5096,84693,3
189,81888,3
189,9380,3
189,6470,3
189,6472,3
189,1738,3
189,2653,3
189,2731,3
189,275,3
6470,189,3
6472,189,3
55902,38,3
55902,39,3
84532,38,3
84532,39,3
