from,to,weight
27235,51004,3
7372,129607,3
7372,51727,3
2729,2937,3
2730,2937,3
55312,80308,3
93100,23057,3
93100,349565,3
93100,64802,3
23057,55191,3
349565,55191,3
64802,55191,3
55191,133686,3
55191,65220,3
169355,125061,3
3620,125061,3
6999,125061,3
8564,8942,3
125061,8564,3
8942,23498,3
53354,79717,3
79646,79717,3
80025,79717,3
60490,80347,3
79717,60490,3
23475,23057,3
23475,349565,3
23475,64802,3
2643,248,3
2643,249,3
2643,250,3
2643,251,3
2643,5805,3
1719,200895,3
1719,2356,3
1719,25902,3
1719,4522,3
1719,6470,3
1719,6472,3
200895,1719,3
200895,2356,3
200895,25902,3
200895,4522,3
200895,6470,3
200895,6472,3
2356,1719,3
2356,200895,3
2356,8836,3
2356,25902,3
2356,4522,3
2356,6470,3
2356,6472,3
8836,1719,3
8836,200895,3
8836,2356,3
8836,25902,3
8836,4522,3
8836,6470,3
8836,6472,3
5805,6697,3
4337,4338,3
4338,10243,3
25902,4522,3
25902,10797,3
25902,441024,3
4522,10797,3
4522,441024,3
10797,4522,3
10797,441024,3
441024,4522,3
441024,10797,3
6470,4522,3
6470,10797,3
6470,441024,3
6472,4522,3
6472,10797,3
6472,441024,3
210,3145,3
7390,7389,3
3145,7390,3
7389,5498,3
7389,1371,3
5498,2235,3
1371,5498,3
2235,1352,3
211,210,3
212,210,3
1352,1355,3
2677,154807,3
2677,79001,3
154807,1728,3
79001,1728,3
1728,2677,3
51004,51805,3
84274,10229,3
10229,51805,3
4351,5372,3
4351,5373,3
5372,29925,3
5372,29926,3
5373,29925,3
5373,29926,3
7360,7358,3
7358,10720,3
7358,10941,3
7358,54490,3
7358,54575,3
7358,54576,3
7358,54577,3
7358,54578,3
7358,54579,3
7358,54600,3
7358,54657,3
7358,54658,3
7358,54659,3
7358,574537,3
7358,7363,3
7358,7364,3
7358,7365,3
7358,7366,3
7358,7367,3
7358,79799,3
10720,2990,3
10941,2990,3
54490,2990,3
54575,2990,3
54576,2990,3
54577,2990,3
54578,2990,3
54579,2990,3
54600,2990,3
54657,2990,3
54658,2990,3
54659,2990,3
574537,2990,3
7363,2990,3
7364,2990,3
7365,2990,3
7366,2990,3
7367,2990,3
79799,2990,3
2990,10327,3
10327,9104,3
122622,158,3
159,158,3
158,221264,3
158,102157402,3
158,122481,3
158,158067,3
158,203,3
158,204,3
158,205,3
158,26289,3
158,50808,3
10201,129607,3
10201,51727,3
10201,1503,3
10201,56474,3
221264,10201,3
221264,29922,3
221264,4830,3
221264,4831,3
221264,4832,3
221264,4833,3
221264,654364,3
221264,129607,3
221264,51727,3
221264,1503,3
221264,56474,3
29922,129607,3
29922,51727,3
29922,1503,3
29922,56474,3
4830,129607,3
4830,51727,3
4830,1503,3
4830,56474,3
4831,129607,3
4831,51727,3
4831,1503,3
4831,56474,3
4832,129607,3
4832,51727,3
4832,1503,3
4832,56474,3
4833,129607,3
4833,51727,3
4833,1503,3
4833,56474,3
654364,129607,3
654364,51727,3
654364,1503,3
654364,56474,3
102157402,10201,3
102157402,221264,3
102157402,29922,3
102157402,4830,3
102157402,4831,3
102157402,4832,3
102157402,4833,3
102157402,654364,3
122481,10201,3
122481,221264,3
122481,29922,3
122481,4830,3
122481,4831,3
122481,4832,3
122481,4833,3
122481,654364,3
158067,10201,3
158067,221264,3
158067,29922,3
158067,4830,3
158067,4831,3
158067,4832,3
158067,4833,3
158067,654364,3
203,10201,3
203,221264,3
203,29922,3
203,4830,3
203,4831,3
203,4832,3
203,4833,3
203,654364,3
204,10201,3
204,221264,3
204,29922,3
204,4830,3
204,4831,3
204,4832,3
204,4833,3
204,654364,3
205,10201,3
205,221264,3
205,29922,3
205,4830,3
205,4831,3
205,4832,3
205,4833,3
205,654364,3
26289,10201,3
26289,221264,3
26289,29922,3
26289,4830,3
26289,4831,3
26289,4832,3
26289,4833,3
26289,654364,3
50808,10201,3
50808,221264,3
50808,29922,3
50808,4830,3
50808,4831,3
50808,4832,3
50808,4833,3
50808,654364,3
11019,51601,3
11019,1738,3
51601,11019,3
51601,1738,3
387787,11019,3
790,1723,3
1723,7372,3
129607,10201,3
129607,221264,3
129607,29922,3
129607,4830,3
129607,4831,3
129607,4832,3
129607,4833,3
129607,654364,3
51727,10201,3
51727,221264,3
51727,29922,3
51727,4830,3
51727,4831,3
51727,4832,3
51727,4833,3
51727,654364,3
1503,10201,3
1503,221264,3
1503,29922,3
1503,4830,3
1503,4831,3
1503,4832,3
1503,4833,3
1503,654364,3
56474,10201,3
56474,221264,3
56474,29922,3
56474,4830,3
56474,4831,3
56474,4832,3
56474,4833,3
56474,654364,3
55163,493911,3
55163,57026,3
55163,8566,3
493911,55163,3
57026,55163,3
8566,55163,3
53630,112724,3
53630,145226,3
53630,195814,3
53630,51109,3
53630,8630,3
53630,9249,3
