from,to,weight
231,6652,3
441282,6652,3
57016,6652,3
6652,231,3
6652,441282,3
6652,57016,3
6652,3795,3
6652,3098,3
6652,3099,3
6652,3101,3
6652,80201,3
3795,226,3
3795,229,3
3795,230,3
3098,4351,3
3098,5372,3
3098,5373,3
3098,5211,3
3098,5213,3
3098,5214,3
3099,4351,3
3099,5372,3
3099,5373,3
3099,5211,3
3099,5213,3
3099,5214,3
3101,4351,3
3101,5372,3
3101,5373,3
3101,5211,3
3101,5213,3
3101,5214,3
80201,4351,3
80201,5372,3
80201,5373,3
80201,5211,3
80201,5213,3
80201,5214,3
5207,4351,3
5207,5211,3
5207,5213,3
5207,5214,3
5208,4351,3
5208,5211,3
5208,5213,3
5208,5214,3
5209,4351,3
5209,5211,3
5209,5213,3
5209,5214,3
5210,4351,3
5210,5211,3
5210,5213,3
5210,5214,3
57103,4351,3
57103,5211,3
57103,5213,3
57103,5214,3
4351,5372,3
4351,5373,3
4351,5211,3
4351,5213,3
4351,5214,3
5372,4351,3
5372,29925,3
5372,29926,3
5373,4351,3
5373,29925,3
5373,29926,3
7264,8790,3
2762,7264,3
29925,2762,3
29926,2762,3
5211,226,3
5211,229,3
5211,230,3
5211,2203,3
5211,8789,3
5213,226,3
5213,229,3
5213,230,3
5213,2203,3
5213,8789,3
5214,226,3
5214,229,3
5214,230,3
5214,2203,3
5214,8789,3
7167,226,3
7167,229,3
7167,230,3
226,7167,3
226,26007,3
226,2203,3
226,8789,3
229,7167,3
229,26007,3
229,2203,3
229,8789,3
230,7167,3
230,26007,3
230,2203,3
230,8789,3
26007,7167,3
26007,226,3
26007,229,3
26007,230,3
2203,4351,3
2203,5211,3
2203,5213,3
2203,5214,3
8789,4351,3
8789,5211,3
8789,5213,3
8789,5214,3
197258,8790,3
