from,to,weight
187,10681,3
187,2770,3
187,2771,3
187,2773,3
187,2782,3
187,2783,3
187,2784,3
187,2785,3
187,2786,3
187,2787,3
187,2788,3
187,2790,3
187,2791,3
187,2792,3
187,2793,3
187,51764,3
187,54331,3
187,55970,3
187,59345,3
187,94235,3
187,10672,3
187,30849,1
187,5289,1
187,2776,3
51422,56848,2
51422,8877,2
51422,10365,1
51422,10891,1
51422,5346,1
53632,56848,2
53632,8877,2
53632,10365,1
53632,10891,1
53632,5346,1
5562,56848,2
5562,8877,2
5562,10365,1
5562,10891,1
5562,5346,1
5563,56848,2
5563,8877,2
5563,10365,1
5563,10891,1
5563,5346,1
5564,56848,2
5564,8877,2
5564,10365,1
5564,10891,1
5564,5346,1
5565,56848,2
5565,8877,2
5565,10365,1
5565,10891,1
5565,5346,1
5571,56848,2
5571,8877,2
5571,10365,1
5571,10891,1
5571,5346,1
5054,5327,2
10681,187,3
10681,51422,1
10681,53632,1
10681,5562,1
10681,5563,1
10681,5564,1
10681,5565,1
10681,5571,1
10681,146850,1
10681,23533,1
10681,5294,1
10681,23236,1
10681,5330,1
10681,5331,1
10681,5332,1
10681,22800,1
10681,22808,1
10681,3265,1
10681,3845,1
10681,4893,1
10681,6237,1
10681,5581,1
10681,107,2
10681,108,2
10681,109,2
10681,111,2
10681,112,2
10681,113,2
10681,114,2
10681,115,2
10681,196883,2
10681,55811,2
10681,814,1
2770,187,3
2770,146850,1
2770,23533,1
2770,5294,1
2770,5581,1
2770,107,2
2770,108,2
2770,109,2
2770,111,2
2770,112,2
2770,113,2
2770,114,2
2770,115,2
2770,196883,2
2770,55811,2
2771,187,3
2771,146850,1
2771,23533,1
2771,5294,1
2771,5581,1
2771,107,2
2771,108,2
2771,109,2
2771,111,2
2771,112,2
2771,113,2
2771,114,2
2771,115,2
2771,196883,2
2771,55811,2
2773,187,3
2773,146850,1
2773,23533,1
2773,5294,1
2773,5581,1
2773,107,2
2773,108,2
2773,109,2
2773,111,2
2773,112,2
2773,113,2
2773,114,2
2773,115,2
2773,196883,2
2773,55811,2
2782,187,3
2782,51422,1
2782,53632,1
2782,5562,1
2782,5563,1
2782,5564,1
2782,5565,1
2782,5571,1
2782,146850,1
2782,23533,1
2782,5294,1
2782,23236,1
2782,5330,1
2782,5331,1
2782,5332,1
2782,22800,1
2782,22808,1
2782,3265,1
2782,3845,1
2782,4893,1
2782,6237,1
2782,5581,1
2782,107,2
2782,108,2
2782,109,2
2782,111,2
2782,112,2
2782,113,2
2782,114,2
2782,115,2
2782,196883,2
2782,55811,2
2782,814,1
2783,187,3
2783,51422,1
2783,53632,1
2783,5562,1
2783,5563,1
2783,5564,1
2783,5565,1
2783,5571,1
2783,146850,1
2783,23533,1
2783,5294,1
2783,23236,1
2783,5330,1
2783,5331,1
2783,5332,1
2783,22800,1
2783,22808,1
2783,3265,1
2783,3845,1
2783,4893,1
2783,6237,1
2783,5581,1
2783,107,2
2783,108,2
2783,109,2
2783,111,2
2783,112,2
2783,113,2
2783,114,2
2783,115,2
2783,196883,2
2783,55811,2
2783,814,1
2784,187,3
2784,51422,1
2784,53632,1
2784,5562,1
2784,5563,1
2784,5564,1
2784,5565,1
2784,5571,1
2784,146850,1
2784,23533,1
2784,5294,1
2784,23236,1
2784,5330,1
2784,5331,1
2784,5332,1
2784,22800,1
2784,22808,1
2784,3265,1
2784,3845,1
2784,4893,1
2784,6237,1
