from,to,weight
51384,11211,1
51384,2535,1
51384,7855,1
51384,7976,1
51384,8321,1
51384,8322,1
51384,8323,1
51384,8324,1
51384,8325,1
51384,8326,1
54361,11211,1
54361,2535,1
54361,7855,1
54361,7976,1
54361,8321,1
54361,8322,1
54361,8323,1
54361,8324,1
54361,8325,1
54361,8326,1
7471,11211,1
7471,2535,1
7471,7855,1
7471,7976,1
7471,8321,1
7471,8322,1
7471,8323,1
7471,8324,1
7471,8325,1
7471,8326,1
7472,11211,1
7472,2535,1
7472,7855,1
7472,7976,1
7472,8321,1
7472,8322,1
7472,8323,1
7472,8324,1
7472,8325,1
7472,8326,1
7473,11211,1
7473,2535,1
7473,7855,1
7473,7976,1
7473,8321,1
7473,8322,1
7473,8323,1
7473,8324,1
7473,8325,1
7473,8326,1
7474,11211,1
7474,2535,1
7474,7855,1
7474,7976,1
7474,8321,1
7474,8322,1
7474,8323,1
7474,8324,1
7474,8325,1
7474,8326,1
7475,11211,1
7475,2535,1
7475,7855,1
7475,7976,1
7475,8321,1
7475,8322,1
7475,8323,1
7475,8324,1
7475,8325,1
7475,8326,1
7476,11211,1
7476,2535,1
7476,7855,1
7476,7976,1
7476,8321,1
7476,8322,1
7476,8323,1
7476,8324,1
7476,8325,1
7476,8326,1
7477,11211,1
7477,2535,1
7477,7855,1
7477,7976,1
7477,8321,1
7477,8322,1
7477,8323,1
7477,8324,1
7477,8325,1
7477,8326,1
7478,11211,1
7478,2535,1
7478,7855,1
7478,7976,1
7478,8321,1
7478,8322,1
7478,8323,1
7478,8324,1
7478,8325,1
7478,8326,1
7479,11211,1
7479,2535,1
7479,7855,1
7479,7976,1
7479,8321,1
7479,8322,1
7479,8323,1
7479,8324,1
7479,8325,1
7479,8326,1
7480,11211,1
7480,2535,1
7480,7855,1
7480,7976,1
7480,8321,1
7480,8322,1
7480,8323,1
7480,8324,1
7480,8325,1
7480,8326,1
7481,11211,1
7481,2535,1
7481,7855,1
7481,7976,1
7481,8321,1
7481,8322,1
7481,8323,1
7481,8324,1
7481,8325,1
7481,8326,1
7482,11211,1
7482,2535,1
7482,7855,1
7482,7976,1
7482,8321,1
7482,8322,1
7482,8323,1
7482,8324,1
7482,8325,1
7482,8326,1
7483,11211,1
7483,2535,1
7483,7855,1
7483,7976,1
7483,8321,1
7483,8322,1
7483,8323,1
7483,8324,1
7483,8325,1
7483,8326,1
7484,11211,1
7484,2535,1
7484,7855,1
7484,7976,1
7484,8321,1
7484,8322,1
7484,8323,1
7484,8324,1
7484,8325,1
7484,8326,1
80326,11211,1
80326,2535,1
80326,7855,1
80326,7976,1
80326,8321,1
80326,8322,1
80326,8323,1
80326,8324,1
80326,8325,1
80326,8326,1
81029,11211,1
81029,2535,1
81029,7855,1
81029,7976,1
81029,8321,1
81029,8322,1
81029,8323,1
81029,8324,1
81029,8325,1
81029,8326,1
89780,11211,1
89780,2535,1
89780,7855,1
89780,7976,1
89780,8321,1
89780,8322,1
89780,8323,1
89780,8324,1
89780,8325,1
89780,8326,1
10297,6932,1
324,6932,1
8312,6932,1
8313,6932,1
1855,2932,2
1856,2932,2
1857,2932,2
11211,1855,1
11211,1856,1
11211,1857,1
2535,1855,1
2535,1856,1
2535,1857,1
7855,1855,1
7855,1856,1
7855,1857,1
7976,1855,1
7976,1856,1
7976,1857,1
8321,1855,1
8321,1856,1
8321,1857,1
8322,1855,1
8322,1856,1
8322,1857,1
8323,1855,1
8323,1856,1
8323,1857,1
8324,1855,1
8324,1856,1
8324,1857,1
8325,1855,1
8325,1856,1
8325,1857,1
8326,1855,1
8326,1856,1
8326,1857,1
1499,6932,1
1499,6929,2
2932,1499,2
2932,4609,2
3976,3572,1
3976,3977,1
3572,3716,1
3572,3717,1
3572,3718,1
3572,5290,1
3572,5291,1
3572,5293,1
3572,5295,1
3572,5296,1
3572,8503,1
3572,2885,1
3977,3716,1
3977,3717,1
3977,3718,1
3977,5290,1
3977,5291,1
3977,5293,1
3977,5295,1
3977,5296,1
3977,8503,1
3977,2885,1
3716,6774,1
3717,6774,1
3718,6774,1
6774,9314,1
6774,4609,1
9314,6657,1
5290,10000,1
5290,207,1
5290,208,1
5291,10000,1
5291,207,1
5291,208,1
5293,10000,1
5293,207,1
5293,208,1
5295,10000,1
5295,207,1
5295,208,1
5296,10000,1
5296,207,1
5296,208,1
8503,10000,1
8503,207,1
8503,208,1
6926,388112,1
6926,79923,1
2885,5604,1
2885,5605,1
3624,130399,1
3624,91,1
3624,92,1
3624,93,1
3625,130399,1
3625,91,1
3625,92,1
3625,93,1
3626,130399,1
3626,91,1
3626,92,1
