from,to,weight
GCNT1,B4GALT5,3
ST3GAL1,ST6GALNAC2,3
ST3GAL1,ST6GALNAC1,3
ST3GAL1,ST6GALNAC3,3
ST3GAL1,ST6GALNAC4,3
ST3GAL2,ST6GALNAC2,3
ST3GAL2,ST6GALNAC1,3
ST3GAL2,ST6GALNAC3,3
ST3GAL2,ST6GALNAC4,3
B3GNT6,GCNT3,3
POC1B-GALNT4,GCNT1,3
POC1B-GALNT4,ST6GALNAC1,3
POC1B-GALNT4,B3GNT6,3
POC1B-GALNT4,C1GALT1C1,3
POC1B-GALNT4,C1GALT1,3
POC1B-GALNT4,C1GALT1C1L,3
GALNT6,GCNT1,3
GALNT6,ST6GALNAC1,3
GALNT6,B3GNT6,3
GALNT6,C1GALT1C1,3
GALNT6,C1GALT1,3
GALNT6,C1GALT1C1L,3
GALNT5,GCNT1,3
GALNT5,ST6GALNAC1,3
GALNT5,B3GNT6,3
GALNT5,C1GALT1C1,3
GALNT5,C1GALT1,3
GALNT5,C1GALT1C1L,3
GALNT13,GCNT1,3
GALNT13,ST6GALNAC1,3
GALNT13,B3GNT6,3
GALNT13,C1GALT1C1,3
GALNT13,C1GALT1,3
GALNT13,C1GALT1C1L,3
GALNT15,GCNT1,3
GALNT15,ST6GALNAC1,3
GALNT15,B3GNT6,3
GALNT15,C1GALT1C1,3
GALNT15,C1GALT1,3
GALNT15,C1GALT1C1L,3
GALNTL5,GCNT1,3
GALNTL5,ST6GALNAC1,3
GALNTL5,B3GNT6,3
GALNTL5,C1GALT1C1,3
GALNTL5,C1GALT1,3
GALNTL5,C1GALT1C1L,3
GALNT1,GCNT1,3
GALNT1,ST6GALNAC1,3
GALNT1,B3GNT6,3
GALNT1,C1GALT1C1,3
GALNT1,C1GALT1,3
GALNT1,C1GALT1C1L,3
GALNT2,GCNT1,3
GALNT2,ST6GALNAC1,3
GALNT2,B3GNT6,3
GALNT2,C1GALT1C1,3
GALNT2,C1GALT1,3
GALNT2,C1GALT1C1L,3
GALNT3,GCNT1,3
GALNT3,ST6GALNAC1,3
GALNT3,B3GNT6,3
GALNT3,C1GALT1C1,3
GALNT3,C1GALT1,3
GALNT3,C1GALT1C1L,3
GALNT8,GCNT1,3
GALNT8,ST6GALNAC1,3
GALNT8,B3GNT6,3
GALNT8,C1GALT1C1,3
GALNT8,C1GALT1,3
GALNT8,C1GALT1C1L,3
GALNT18,GCNT1,3
GALNT18,ST6GALNAC1,3
GALNT18,B3GNT6,3
GALNT18,C1GALT1C1,3
GALNT18,C1GALT1,3
GALNT18,C1GALT1C1L,3
GALNTL6,GCNT1,3
GALNTL6,ST6GALNAC1,3
GALNTL6,B3GNT6,3
GALNTL6,C1GALT1C1,3
GALNTL6,C1GALT1,3
GALNTL6,C1GALT1C1L,3
GALNT9,GCNT1,3
GALNT9,ST6GALNAC1,3
GALNT9,B3GNT6,3
GALNT9,C1GALT1C1,3
GALNT9,C1GALT1,3
GALNT9,C1GALT1C1L,3
GALNT7,GCNT1,3
GALNT7,ST6GALNAC1,3
GALNT7,B3GNT6,3
GALNT7,C1GALT1C1,3
GALNT7,C1GALT1,3
GALNT7,C1GALT1C1L,3
GALNT10,GCNT1,3
GALNT10,ST6GALNAC1,3
GALNT10,B3GNT6,3
GALNT10,C1GALT1C1,3
GALNT10,C1GALT1,3
GALNT10,C1GALT1C1L,3
GALNT16,GCNT1,3
GALNT16,ST6GALNAC1,3
GALNT16,B3GNT6,3
GALNT16,C1GALT1C1,3
GALNT16,C1GALT1,3
GALNT16,C1GALT1C1L,3
GALNT11,GCNT1,3
GALNT11,ST6GALNAC1,3
GALNT11,B3GNT6,3
GALNT11,C1GALT1C1,3
GALNT11,C1GALT1,3
GALNT11,C1GALT1C1L,3
GALNT17,GCNT1,3
GALNT17,ST6GALNAC1,3
GALNT17,B3GNT6,3
GALNT17,C1GALT1C1,3
GALNT17,C1GALT1,3
GALNT17,C1GALT1C1L,3
GALNT14,GCNT1,3
GALNT14,ST6GALNAC1,3
GALNT14,B3GNT6,3
GALNT14,C1GALT1C1,3
GALNT14,C1GALT1,3
GALNT14,C1GALT1C1L,3
GALNT12,GCNT1,3
GALNT12,ST6GALNAC1,3
GALNT12,B3GNT6,3
GALNT12,C1GALT1C1,3
GALNT12,C1GALT1,3
GALNT12,C1GALT1C1L,3
GALNT4,GCNT1,3
GALNT4,ST6GALNAC1,3
GALNT4,B3GNT6,3
GALNT4,C1GALT1C1,3
GALNT4,C1GALT1,3
GALNT4,C1GALT1C1L,3
C1GALT1C1,GCNT3,3
C1GALT1C1,GCNT1,3
C1GALT1C1,ST6GALNAC2,3
C1GALT1C1,ST6GALNAC1,3
C1GALT1C1,ST3GAL1,3
C1GALT1C1,ST3GAL2,3
C1GALT1C1,GCNT4,3
C1GALT1C1,B3GNT3,3
C1GALT1,GCNT3,3
C1GALT1,GCNT1,3
C1GALT1,ST6GALNAC2,3
C1GALT1,ST6GALNAC1,3
C1GALT1,ST3GAL1,3
C1GALT1,ST3GAL2,3
C1GALT1,GCNT4,3
C1GALT1,B3GNT3,3
C1GALT1C1L,GCNT3,3
C1GALT1C1L,GCNT1,3
C1GALT1C1L,ST6GALNAC2,3
C1GALT1C1L,ST6GALNAC1,3
C1GALT1C1L,ST3GAL1,3
C1GALT1C1L,ST3GAL2,3
C1GALT1C1L,GCNT4,3
C1GALT1C1L,B3GNT3,3
