from,to,weight
CEL,PNLIPRP3,3
CEL,LIPC,3
CEL,PNLIP,3
CEL,PNLIPRP1,3
CEL,PNLIPRP2,3
CEL,PNPLA2,3
CEL,PNPLA3,3
CEL,LIPF,3
CEL,LIPG,3
CEL,MOGAT3,3
CEL,DGAT2,3
CEL,DGAT1,3
CEL,MOGAT1,3
CEL,MOGAT2,3
CEL,AGK,3
CEL,MGLL,3
CEL,ABHD16A,3
CEL,DGKK,3
CEL,DGKA,3
CEL,DGKB,3
CEL,DGKG,3
CEL,DGKH,3
CEL,DGKQ,3
CEL,DGKZ,3
CEL,DGKE,3
CEL,DGKD,3
CEL,DGKI,3
PNLIPRP3,CEL,3
PNLIPRP3,LIPC,3
PNLIPRP3,PNLIP,3
PNLIPRP3,PNLIPRP1,3
PNLIPRP3,PNLIPRP2,3
PNLIPRP3,PNPLA2,3
PNLIPRP3,PNPLA3,3
PNLIPRP3,LIPF,3
PNLIPRP3,LIPG,3
PNLIPRP3,MOGAT3,3
PNLIPRP3,DGAT2,3
PNLIPRP3,DGAT1,3
PNLIPRP3,MOGAT1,3
PNLIPRP3,MOGAT2,3
PNLIPRP3,AGK,3
PNLIPRP3,MGLL,3
PNLIPRP3,ABHD16A,3
PNLIPRP3,DGKK,3
PNLIPRP3,DGKA,3
PNLIPRP3,DGKB,3
PNLIPRP3,DGKG,3
PNLIPRP3,DGKH,3
PNLIPRP3,DGKQ,3
PNLIPRP3,DGKZ,3
PNLIPRP3,DGKE,3
PNLIPRP3,DGKD,3
PNLIPRP3,DGKI,3
LIPC,CEL,3
LIPC,PNLIPRP3,3
LIPC,PNLIP,3
LIPC,PNLIPRP1,3
LIPC,PNLIPRP2,3
LIPC,PNPLA2,3
LIPC,PNPLA3,3
LIPC,LIPF,3
LIPC,LIPG,3
LIPC,MOGAT3,3
LIPC,DGAT2,3
LIPC,DGAT1,3
LIPC,MOGAT1,3
LIPC,MOGAT2,3
LIPC,AGK,3
LIPC,MGLL,3
LIPC,ABHD16A,3
LIPC,DGKK,3
LIPC,DGKA,3
LIPC,DGKB,3
LIPC,DGKG,3
LIPC,DGKH,3
LIPC,DGKQ,3
LIPC,DGKZ,3
LIPC,DGKE,3
LIPC,DGKD,3
LIPC,DGKI,3
PNLIP,CEL,3
PNLIP,PNLIPRP3,3
PNLIP,LIPC,3
PNLIP,PNLIPRP1,3
PNLIP,PNLIPRP2,3
PNLIP,PNPLA2,3
PNLIP,PNPLA3,3
PNLIP,LIPF,3
PNLIP,LIPG,3
PNLIP,MOGAT3,3
PNLIP,DGAT2,3
PNLIP,DGAT1,3
PNLIP,MOGAT1,3
PNLIP,MOGAT2,3
PNLIP,AGK,3
PNLIP,MGLL,3
PNLIP,ABHD16A,3
PNLIP,DGKK,3
PNLIP,DGKA,3
PNLIP,DGKB,3
PNLIP,DGKG,3
PNLIP,DGKH,3
PNLIP,DGKQ,3
PNLIP,DGKZ,3
PNLIP,DGKE,3
PNLIP,DGKD,3
PNLIP,DGKI,3
PNLIPRP1,CEL,3
PNLIPRP1,PNLIPRP3,3
PNLIPRP1,LIPC,3
PNLIPRP1,PNLIP,3
PNLIPRP1,PNLIPRP2,3
PNLIPRP1,PNPLA2,3
PNLIPRP1,PNPLA3,3
PNLIPRP1,LIPF,3
PNLIPRP1,LIPG,3
PNLIPRP1,MOGAT3,3
PNLIPRP1,DGAT2,3
PNLIPRP1,DGAT1,3
PNLIPRP1,MOGAT1,3
PNLIPRP1,MOGAT2,3
PNLIPRP1,AGK,3
PNLIPRP1,MGLL,3
PNLIPRP1,ABHD16A,3
PNLIPRP1,DGKK,3
PNLIPRP1,DGKA,3
PNLIPRP1,DGKB,3
PNLIPRP1,DGKG,3
PNLIPRP1,DGKH,3
PNLIPRP1,DGKQ,3
PNLIPRP1,DGKZ,3
PNLIPRP1,DGKE,3
PNLIPRP1,DGKD,3
PNLIPRP1,DGKI,3
PNLIPRP2,CEL,3
PNLIPRP2,PNLIPRP3,3
PNLIPRP2,LIPC,3
PNLIPRP2,PNLIP,3
PNLIPRP2,PNLIPRP1,3
PNLIPRP2,PNPLA2,3
PNLIPRP2,PNPLA3,3
PNLIPRP2,LIPF,3
PNLIPRP2,LIPG,3
PNLIPRP2,MOGAT3,3
PNLIPRP2,DGAT2,3
PNLIPRP2,DGAT1,3
