from,to,value
TAS1R3,TAS1R2,3
GNB3,PLCB1,1
GNAT3,PLCB1,1
GNG13,PLCB1,1
GNB3,PLCB2,1
GNAT3,PLCB2,1
GNG13,PLCB2,1
GNB3,PLCB3,1
GNAT3,PLCB3,1
GNG13,PLCB3,1
GNB3,PLCB4,1
GNAT3,PLCB4,1
GNG13,PLCB4,1
PLCB1,ITPR3,3
PLCB2,ITPR3,3
PLCB3,ITPR3,3
PLCB4,ITPR3,3
GNB3,PDE1A,1
GNAT3,PDE1A,1
GNG13,PDE1A,1
GNB3,PDE1C,1
GNAT3,PDE1C,1
GNG13,PDE1C,1
GNB3,PDE1B,1
GNAT3,PDE1B,1
GNG13,PDE1B,1
PKD2L1,PKD1L3,3
SCN2A,CALHM1,1
SCN3A,CALHM1,1
SCN9A,CALHM1,1
CHRM3,CALHM1,1
TAS1R3,TAS1R1,3
TAS1R2,TAS1R3,3
TAS1R1,TAS1R3,3
PKD1L3,PKD2L1,3
HTR3C,HTR1A,3
HTR3D,HTR1A,3
HTR3E,HTR1A,3
HTR3A,HTR1A,3
HTR3B,HTR1A,3
HTR3C,HTR1B,3
HTR3D,HTR1B,3
HTR3E,HTR1B,3
HTR3A,HTR1B,3
HTR3B,HTR1B,3
HTR3C,HTR1D,3
HTR3D,HTR1D,3
HTR3E,HTR1D,3
HTR3A,HTR1D,3
HTR3B,HTR1D,3
HTR3C,HTR1E,3
HTR3D,HTR1E,3
HTR3E,HTR1E,3
HTR3A,HTR1E,3
HTR3B,HTR1E,3
HTR3C,HTR1F,3
HTR3D,HTR1F,3
HTR3E,HTR1F,3
HTR3A,HTR1F,3
HTR3B,HTR1F,3
ADCY6,PRKACA,3
ADCY8,PRKACA,3
ADCY4,PRKACA,3
ADCY6,PRKACB,3
ADCY8,PRKACB,3
ADCY4,PRKACB,3
ADCY6,PRKACG,3
ADCY8,PRKACG,3
ADCY4,PRKACG,3
TAS1R2,GNB3,1
TAS1R1,GNB3,1
TAS1R3,GNB3,1
TAS1R2,GNAT3,1
TAS1R1,GNAT3,1
TAS1R3,GNAT3,1
TAS1R2,GNG13,1
TAS1R1,GNG13,1
TAS1R3,GNG13,1
