from,to,value
TLR4,MYD88,1
TICAM1,TRAF3,1
IRF3,IFNB1,1
IRF3,IFNA1,1
IRF3,IFNA2,1
IRF3,IFNA4,1
IRF3,IFNA5,1
IRF3,IFNA6,1
IRF3,IFNA7,1
IRF3,IFNA8,1
IRF3,IFNA10,1
IRF3,IFNA13,1
IRF3,IFNA14,1
IRF3,IFNA16,1
IRF3,IFNA17,1
IRF3,IFNA21,1
TRAF6,MAP3K7,1
RIPK1,MAP3K7,1
TRADD,MAP3K7,1
MYD88,IRAK1,1
NFKB1,CXCL8,1
RELA,CXCL8,1
TLR4,TIRAP,1
NFKB1,IL1B,1
RELA,IL1B,1
TRAF3,TBK1,1
IRAK1,TRAF6,1
TICAM1,TRAF6,1
IRAK4,TRAF6,1
TRAF3,IKBKE,1
NFKB1,IL6,1
RELA,IL6,1
TRAF6,TAB1,1
TRAF6,TAB2,1
RIPK1,TAB2,1
TRADD,TAB2,1
NFKB1,NFKBIA,3
RELA,NFKBIA,3
CHUK,NFKBIA,1
IKBKB,NFKBIA,1
IKBKG,NFKBIA,1
IL17RA,NFKBIA,1
IL17RC,NFKBIA,1
NFKB1,TNF,1
RELA,TNF,1
TBK1,IRF3,1
IKBKE,IRF3,1
CD14,TLR4,1
LY96,TICAM1,1
TLR4,TICAM1,1
MYD88,IRAK4,1
NFKBIA,NFKB1,3
C5AR1,NFKB1,1
C3AR1,NFKB1,1
NFKBIA,RELA,3
C5AR1,RELA,1
C3AR1,RELA,1
NFKB1,IL12A,1
RELA,IL12A,1
NFKB1,IL12B,1
RELA,IL12B,1
CAMKK2,PRKAG2,1
CYP2E1,PRKAG2,3
ALDH2,PRKAG2,3
ALDH1B1,PRKAG2,3
ALDH9A1,PRKAG2,3
ALDH3A2,PRKAG2,3
ALDH7A1,PRKAG2,3
CAMKK2,PRKAG3,1
CYP2E1,PRKAG3,3
ALDH2,PRKAG3,3
ALDH1B1,PRKAG3,3
ALDH9A1,PRKAG3,3
ALDH3A2,PRKAG3,3
ALDH7A1,PRKAG3,3
CAMKK2,PRKAA1,1
CYP2E1,PRKAA1,3
ALDH2,PRKAA1,3
ALDH1B1,PRKAA1,3
ALDH9A1,PRKAA1,3
ALDH3A2,PRKAA1,3
ALDH7A1,PRKAA1,3
CAMKK2,PRKAA2,1
CYP2E1,PRKAA2,3
ALDH2,PRKAA2,3
ALDH1B1,PRKAA2,3
ALDH9A1,PRKAA2,3
ALDH3A2,PRKAA2,3
ALDH7A1,PRKAA2,3
CAMKK2,PRKAB1,1
CYP2E1,PRKAB1,3
ALDH2,PRKAB1,3
ALDH1B1,PRKAB1,3
ALDH9A1,PRKAB1,3
ALDH3A2,PRKAB1,3
ALDH7A1,PRKAB1,3
CAMKK2,PRKAB2,1
CYP2E1,PRKAB2,3
ALDH2,PRKAB2,3
ALDH1B1,PRKAB2,3
ALDH9A1,PRKAB2,3
ALDH3A2,PRKAB2,3
ALDH7A1,PRKAB2,3
CAMKK2,PRKAG1,1
CYP2E1,PRKAG1,3
ALDH2,PRKAG1,3
ALDH1B1,PRKAG1,3
ALDH9A1,PRKAG1,3
ALDH3A2,PRKAG1,3
ALDH7A1,PRKAG1,3
PRKAG2,SIRT1,3
PRKAG3,SIRT1,3
PRKAA1,SIRT1,3
PRKAA2,SIRT1,3
PRKAB1,SIRT1,3
PRKAB2,SIRT1,3
PRKAG1,SIRT1,3
MIR217,SIRT1,2
PRKAG2,PPARGC1A,1
PRKAG3,PPARGC1A,1
PRKAA1,PPARGC1A,1
PRKAA2,PPARGC1A,1
PRKAB1,PPARGC1A,1
PRKAB2,PPARGC1A,1
PRKAG1,PPARGC1A,1
LPIN1,PPARGC1A,1
LPIN3,PPARGC1A,1
LPIN2,PPARGC1A,1
ADIPOQ,ADIPOR1,1
ADIPOQ,ADIPOR2,1
ADIPOR1,CAMKK2,3
ADIPOR2,CAMKK2,3
PRKAG2,ACACA,2
PRKAG3,ACACA,2
PRKAA1,ACACA,2
PRKAA2,ACACA,2
PRKAB1,ACACA,2
PRKAB2,ACACA,2
PRKAG1,ACACA,2
SREBF1,ACACA,1
PPARGC1A,CPT1A,1
PPARA,CPT1A,1
PRKAG2,SREBF1,2
PRKAG3,SREBF1,2
PRKAA1,SREBF1,2
PRKAA2,SREBF1,2
PRKAB1,SREBF1,2
PRKAB2,SREBF1,2
PRKAG1,SREBF1,2
TNFRSF1A,SREBF1,1
LPIN1,SREBF1,2
LPIN3,SREBF1,2
LPIN2,SREBF1,2
SREBF1,FASN,1
SREBF1,SCD,1
SREBF1,SCD5,1
PRKAG2,ACACB,2
PRKAG3,ACACB,2
PRKAA1,ACACB,2
PRKAA2,ACACB,2
PRKAB1,ACACB,2
PRKAB2,ACACB,2
PRKAG1,ACACB,2
PRKAG2,MLYCD,1
PRKAG3,MLYCD,1
PRKAA1,MLYCD,1
PRKAA2,MLYCD,1
PRKAB1,MLYCD,1
PRKAB2,MLYCD,1
PRKAG1,MLYCD,1
CASP8,CASP3,1
TRADD,CASP8,1
FADD,CASP8,1
TNFRSF1A,RIPK1,1
TNFRSF1A,TRADD,1
TNFRSF1A,FADD,1
FAS,FADD,1
TNF,TNFRSF1A,1
