from,to,value
GNAQ,PLCB1,1
GNAQ,PLCB2,1
GNAQ,PLCB3,1
GNAQ,PLCB4,1
GRM1,GNAQ,1
PLCB1,PRKCA,3
PLCB2,PRKCA,3
PLCB3,PRKCA,3
PLCB4,PRKCA,3
TRPC3,PRKCA,3
PLCB1,PRKCB,3
PLCB2,PRKCB,3
PLCB3,PRKCB,3
PLCB4,PRKCB,3
TRPC3,PRKCB,3
PLCB1,PRKCG,3
PLCB2,PRKCG,3
PLCB3,PRKCG,3
PLCB4,PRKCG,3
TRPC3,PRKCG,3
KAT5,GRM1,3
RORA,GRM1,3
SPTBN2,GRM1,2
PLCB1,ITPR1,3
PLCB2,ITPR1,3
PLCB3,ITPR1,3
PLCB4,ITPR1,3
KAT5,ITPR1,3
RORA,ITPR1,3
ATXN2L,ITPR1,1
ATXN3,ITPR1,1
ATXN2,ITPR1,1
ATXN3L,ITPR1,1
PLCB1,ITPR2,3
PLCB2,ITPR2,3
PLCB3,ITPR2,3
PLCB4,ITPR2,3
ATXN2L,ITPR2,1
ATXN3,ITPR2,1
ATXN2,ITPR2,1
ATXN3L,ITPR2,1
PLCB1,ITPR3,3
PLCB2,ITPR3,3
PLCB3,ITPR3,3
PLCB4,ITPR3,3
ATXN2L,ITPR3,1
ATXN3,ITPR3,1
ATXN2,ITPR3,1
ATXN3L,ITPR3,1
PUM2,ATXN1L,3
PUM1,ATXN1L,3
PUM2,ATXN1,3
PUM1,ATXN1,3
GRM1,KAT5,3
ITPR1,KAT5,3
ATXN1L,KAT5,2
ATXN1,KAT5,2
TRPC3,KAT5,3
ATP2A1,KAT5,3
ATP2A2,KAT5,3
ATP2A3,KAT5,3
SLC1A6,KAT5,3
GRM1,RORA,3
ITPR1,RORA,3
TRPC3,RORA,3
ATP2A1,RORA,3
ATP2A2,RORA,3
ATP2A3,RORA,3
SLC1A6,RORA,3
PRKCA,TRPC3,2
PRKCB,TRPC3,2
PRKCG,TRPC3,2
KAT5,TRPC3,3
RORA,TRPC3,3
BECN2,ATXN3,3
BECN1,ATXN3,3
BECN2,ATXN3L,3
BECN1,ATXN3L,3
ERN1,MAP3K5,1
TRAF2,MAP3K5,1
MAP3K5,MAPK8,1
MAP3K5,MAPK9,1
MAP3K5,MAPK10,1
MTOR,ULK1,2
MTOR,ULK2,2
WIPI2,ATG2A,3
WIPI1,ATG2A,3
WIPI2,ATG2B,3
WIPI1,ATG2B,3
ATG2A,WIPI2,3
ATG2B,WIPI2,3
PIK3C3,WIPI2,3
ATG2A,WIPI1,3
ATG2B,WIPI1,3
PIK3C3,WIPI1,3
ATXN3,BECN2,3
ATXN3L,BECN2,3
AMBRA1,BECN2,1
ATXN3,BECN1,3
ATXN3L,BECN1,3
AMBRA1,BECN1,1
OMA1,OPA1,1
KAT5,ATP2A1,3
RORA,ATP2A1,3
KAT5,ATP2A2,3
RORA,ATP2A2,3
KAT5,ATP2A3,3
RORA,ATP2A3,3
ATXN1L,PUM2,3
ATXN1,PUM2,3
ATXN1L,PUM1,3
ATXN1,PUM1,3
PDYN,GRIN3A,1
PDYN,GRIN3B,1
PDYN,GRIN1,1
PDYN,GRIN2A,1
PDYN,GRIN2B,1
PDYN,GRIN2C,1
PDYN,GRIN2D,1
DAB1,VLDLR,3
RELN,VLDLR,1
VLDLR,DAB1,3
DAB1,PIK3CA,1
DAB1,PIK3CB,1
DAB1,PIK3CD,1
DAB1,PIK3R1,1
DAB1,PIK3R2,1
DAB1,PIK3R3,1
PIK3CA,AKT3,1
PIK3CB,AKT3,1
PIK3CD,AKT3,1
PIK3R1,AKT3,1
PIK3R2,AKT3,1
PIK3R3,AKT3,1
PIK3CA,AKT1,1
PIK3CB,AKT1,1
PIK3CD,AKT1,1
PIK3R1,AKT1,1
PIK3R2,AKT1,1
PIK3R3,AKT1,1
PIK3CA,AKT2,1
PIK3CB,AKT2,1
PIK3CD,AKT2,1
PIK3R1,AKT2,1
PIK3R2,AKT2,1
PIK3R3,AKT2,1
KAT5,SLC1A6,3
RORA,SLC1A6,3
XBP1,TBPL2,3
MYOD1,TBPL2,3
XBP1,TBP,3
MYOD1,TBP,3
XBP1,TBPL1,3
MYOD1,TBPL1,3
TBPL2,RBPJL,2
TBP,RBPJL,2
TBPL1,RBPJL,2
TBPL2,RBPJ,2
TBP,RBPJ,2
TBPL1,RBPJ,2
TBPL2,SP1,2
TBP,SP1,2
TBPL1,SP1,2
TBPL2,GTF2B,2
TBP,GTF2B,2
TBPL1,GTF2B,2
TBPL2,NFYA,2
TBP,NFYA,2
TBPL1,NFYA,2
TBPL2,XBP1,3
TBP,XBP1,3
TBPL1,XBP1,3
TBPL2,MYOD1,3
TBP,MYOD1,3
TBPL1,MYOD1,3
ATXN3,PSMA8,2
ATXN3L,PSMA8,2
ATXN3,PSMA1,2
ATXN3L,PSMA1,2
ATXN3,PSMA2,2
ATXN3L,PSMA2,2
ATXN3,PSMA3,2
ATXN3L,PSMA3,2
ATXN3,PSMA4,2
ATXN3L,PSMA4,2
ATXN3,PSMA5,2
ATXN3L,PSMA5,2
ATXN3,PSMA6,2
ATXN3L,PSMA6,2
ATXN3,PSMA7,2
ATXN3L,PSMA7,2
ATXN3,PSMB1,2
ATXN3L,PSMB1,2
ATXN3,PSMB2,2
ATXN3L,PSMB2,2
ATXN3,PSMB3,2
ATXN3L,PSMB3,2
ATXN3,PSMB4,2
ATXN3L,PSMB4,2
ATXN3,PSMB5,2
ATXN3L,PSMB5,2
ATXN3,PSMB6,2
ATXN3L,PSMB6,2
ATXN3,PSMB7,2
ATXN3L,PSMB7,2
ATXN3,PSMD14,2
ATXN3L,PSMD14,2
ATXN3,ADRM1,2
ATXN3L,ADRM1,2
ATXN3,PSMC1,2
ATXN3L,PSMC1,2
ATXN3,PSMC2,2
ATXN3L,PSMC2,2
ATXN3,PSMC3,2
ATXN3L,PSMC3,2
ATXN3,PSMC4,2
ATXN3L,PSMC4,2
ATXN3,PSMC5,2
ATXN3L,PSMC5,2
ATXN3,PSMC6,2
ATXN3L,PSMC6,2
ATXN3,PSMD1,2
ATXN3L,PSMD1,2
ATXN3,PSMD2,2
ATXN3L,PSMD2,2
ATXN3,PSMD3,2
ATXN3L,PSMD3,2
ATXN3,PSMD4,2
ATXN3L,PSMD4,2
ATXN3,PSMD7,2
ATXN3L,PSMD7,2
ATXN3,PSMD8,2
ATXN3L,PSMD8,2
ATXN3,PSMD9,2
ATXN3L,PSMD9,2
ATXN3,PSMD11,2
ATXN3L,PSMD11,2
ATXN3,PSMD12,2
ATXN3L,PSMD12,2
ATXN3,PSMD13,2
