from,to,value
TGFBR1,SMAD4,3
TGFBR2,SMAD4,3
CTNNB1,CDH1,3
ACTB,CTNNA1,3
ACTG1,CTNNA1,3
TJP1,CTNNA1,3
VCL,CTNNA1,3
ACTN4,CTNNA1,3
ACTN1,CTNNA1,3
AFDN,CTNNA1,3
CTNNB1,CTNNA1,3
ACTB,CTNNA2,3
ACTG1,CTNNA2,3
TJP1,CTNNA2,3
VCL,CTNNA2,3
ACTN4,CTNNA2,3
ACTN1,CTNNA2,3
AFDN,CTNNA2,3
CTNNB1,CTNNA2,3
ACTB,CTNNA3,3
ACTG1,CTNNA3,3
TJP1,CTNNA3,3
VCL,CTNNA3,3
ACTN4,CTNNA3,3
ACTN1,CTNNA3,3
AFDN,CTNNA3,3
CTNNB1,CTNNA3,3
YES1,CTNND1,2
FYN,CTNND1,2
FER,CTNND1,2
EGFR,CTNND1,2
ERBB2,CTNND1,2
MET,CTNND1,2
PTPRJ,CTNND1,1
PTPN6,CTNND1,1
PTPRM,CTNND1,1
CTNNB1,LEF1,3
CTNNB1,TCF7,3
CTNNB1,TCF7L2,3
CTNNB1,TCF7L1,3
MAP3K7,NLK,1
TGFBR1,SMAD3,3
TGFBR2,SMAD3,3
YES1,FYN,1
YES1,FER,1
TGFBR1,SNAI1,3
TGFBR2,SNAI1,3
FGFR1,SNAI1,3
MAPK1,SNAI2,3
MAPK3,SNAI2,3
EGFR,MAPK1,3
ERBB2,MAPK1,3
EGFR,MAPK3,3
ERBB2,MAPK3,3
CTNND1,RHOA,2
SMURF1,RHOA,2
SMURF2,RHOA,2
ARHGAP29,RHOA,2
RAC1,WASF2,1
RAC2,WASF2,1
RAC3,WASF2,1
RAC1,WASF3,1
RAC2,WASF3,1
RAC3,WASF3,1
RAC1,WASF1,1
RAC2,WASF1,1
RAC3,WASF1,1
RAC1,BAIAP2,1
RAC2,BAIAP2,1
RAC3,BAIAP2,1
CDC42,WAS,1
CDC42,WASL,1
CTNND1,RAC1,1
CDC42,RAC1,3
SRC,RAC1,3
CTNND1,RAC2,1
CDC42,RAC2,3
SRC,RAC2,3
CTNND1,RAC3,1
CDC42,RAC3,3
SRC,RAC3,3
CTNND1,CDC42,1
FARP2,CDC42,1
CTNNA1,ACTB,3
CTNNA2,ACTB,3
CTNNA3,ACTB,3
RHOA,ACTB,1
WASF2,ACTB,1
WASF3,ACTB,1
WASF1,ACTB,1
BAIAP2,ACTB,1
WAS,ACTB,1
WASL,ACTB,1
TJP1,ACTB,3
VCL,ACTB,3
ACTN4,ACTB,3
ACTN1,ACTB,3
AFDN,ACTB,1
IQGAP1,ACTB,1
CTNNA1,ACTG1,3
CTNNA2,ACTG1,3
CTNNA3,ACTG1,3
RHOA,ACTG1,1
WASF2,ACTG1,1
WASF3,ACTG1,1
WASF1,ACTG1,1
BAIAP2,ACTG1,1
WAS,ACTG1,1
WASL,ACTG1,1
TJP1,ACTG1,3
VCL,ACTG1,3
ACTN4,ACTG1,3
ACTN1,ACTG1,3
AFDN,ACTG1,1
IQGAP1,ACTG1,1
CTNNA1,TJP1,3
CTNNA2,TJP1,3
CTNNA3,TJP1,3
ACTB,TJP1,3
ACTG1,TJP1,3
CTNNA1,VCL,3
CTNNA2,VCL,3
CTNNA3,VCL,3
ACTB,VCL,3
ACTG1,VCL,3
SORBS1,VCL,3
VCL,SORBS1,3
AFDN,SORBS1,3
CTNNA1,ACTN4,3
CTNNA2,ACTN4,3
CTNNA3,ACTN4,3
ACTB,ACTN4,3
ACTG1,ACTN4,3
SSX2IP,ACTN4,3
LMO7,ACTN4,3
CTNNA1,ACTN1,3
CTNNA2,ACTN1,3
CTNNA3,ACTN1,3
ACTB,ACTN1,3
ACTG1,ACTN1,3
SSX2IP,ACTN1,3
LMO7,ACTN1,3
ACTN4,SSX2IP,3
ACTN1,SSX2IP,3
AFDN,SSX2IP,3
ACTN4,LMO7,3
ACTN1,LMO7,3
AFDN,LMO7,3
CTNNA1,AFDN,3
CTNNA2,AFDN,3
CTNNA3,AFDN,3
ACTB,AFDN,3
ACTG1,AFDN,3
SORBS1,AFDN,3
SSX2IP,AFDN,3
LMO7,AFDN,3
NECTIN3,AFDN,3
NECTIN1,AFDN,3
NECTIN2,AFDN,3
NECTIN4,AFDN,3
CDH1,CTNNB1,3
CTNNA1,CTNNB1,3
CTNNA2,CTNNB1,3
CTNNA3,CTNNB1,3
LEF1,CTNNB1,3
TCF7,CTNNB1,3
TCF7L2,CTNNB1,3
TCF7L1,CTNNB1,3
FYN,CTNNB1,2
FER,CTNNB1,2
EGFR,CTNNB1,2
ERBB2,CTNNB1,2
MET,CTNNB1,2
IGF1R,CTNNB1,2
CSNK2A1,CTNNB1,1
CSNK2A2,CTNNB1,1
CSNK2B,CTNNB1,1
CSNK2A3,CTNNB1,1
PTPN1,CTNNB1,1
PTPRF,CTNNB1,1
PTPRB,CTNNB1,1
PTPRM,CTNNB1,1
ACP1,CTNNB1,1
IQGAP1,CTNNB1,2
SRC,CTNNB1,2
CDH5,CTNNB1,3
CCM2,CTNNB1,3
RAC1,IQGAP1,2
RAC2,IQGAP1,2
RAC3,IQGAP1,2
CDC42,IQGAP1,2
NECTIN3,SRC,3
NECTIN1,SRC,3
NECTIN2,SRC,3
NECTIN4,SRC,3
AFDN,NECTIN3,3
NECTIN1,NECTIN3,3
NECTIN2,NECTIN3,3
NECTIN4,NECTIN3,3
AFDN,NECTIN1,3
NECTIN3,NECTIN1,3
NECTIN2,NECTIN1,3
NECTIN4,NECTIN1,3
AFDN,NECTIN2,3
NECTIN3,NECTIN2,3
NECTIN1,NECTIN2,3
NECTIN4,NECTIN2,3
AFDN,NECTIN4,3
NECTIN3,NECTIN4,3
NECTIN1,NECTIN4,3
NECTIN2,NECTIN4,3
NECTIN3,PARD3,1
NECTIN1,PARD3,1
NECTIN2,PARD3,1
NECTIN4,PARD3,1
SRC,FARP2,1
CTNNB1,CDH5,3
CTNNB1,CCM2,3
KRIT1,CCM2,3
PDCD10,CCM2,3
SMURF1,CCM2,3
SMURF2,CCM2,3
KRIT1,HEG1,3
CCM2,KRIT1,3
HEG1,KRIT1,3
RAP1A,KRIT1,3
RAP1B,KRIT1,3
CCM2,PDCD10,3
CCM2,SMURF1,3
CCM2,SMURF2,3
RHOA,ROCK1,1
RHOA,ROCK2,1
ROCK1,MYL12B,1
ROCK2,MYL12B,1
ROCK1,MYL9,1
ROCK2,MYL9,1
ROCK1,MYL12A,1
ROCK2,MYL12A,1
ROCK1,MYL11,1
ROCK2,MYL11,1
ROCK1,MYL2,1
ROCK2,MYL2,1
ROCK1,MYL5,1
ROCK2,MYL5,1
ROCK1,MYL7,1
ROCK2,MYL7,1
ROCK1,MYL10,1
ROCK2,MYL10,1
KRIT1,RAP1A,3
RASIP1,RAP1A,3
RADIL,RAP1A,3
KRIT1,RAP1B,3
RASIP1,RAP1B,3
RADIL,RAP1B,3
RAP1A,RASIP1,3
RAP1B,RASIP1,3
RADIL,RASIP1,3
ARHGAP29,RASIP1,3
RAP1A,RADIL,3
RAP1B,RADIL,3
RASIP1,RADIL,3
RASIP1,ARHGAP29,3
