from,to,value
B3GALT6,B3GAT3,3
XYLT1,B4GALT7,3
XYLT2,B4GALT7,3
CHSY3,CHSY1,3
CSGALNACT2,CHSY1,3
CSGALNACT1,CHSY1,3
CHPF,CHSY1,3
CHPF2,CHSY1,3
CHSY1,CHSY3,3
CSGALNACT2,CHSY3,3
CSGALNACT1,CHSY3,3
CHPF,CHSY3,3
CHPF2,CHSY3,3
B3GAT3,CSGALNACT2,3
CHSY1,CSGALNACT2,3
CHSY3,CSGALNACT2,3
CHPF,CSGALNACT2,3
CHPF2,CSGALNACT2,3
B3GAT3,CSGALNACT1,3
CHSY1,CSGALNACT1,3
CHSY3,CSGALNACT1,3
CHPF,CSGALNACT1,3
CHPF2,CSGALNACT1,3
CHSY1,CHPF,3
CHSY3,CHPF,3
CSGALNACT2,CHPF,3
CSGALNACT1,CHPF,3
CHPF2,CHPF,3
CSGALNACT2,CHPF2,3
CSGALNACT1,CHPF2,3
B4GALT7,B3GALT6,3
