from,to,weight
ANPEP,GSS,3
ANPEP,GCLC,3
ANPEP,GCLM,3
ANPEP,NAT8,3
GGT6,ANPEP,3
GGT6,GCLC,3
GGT6,GCLM,3
GGT6,GGCT,3
GGT6,LAP3,3
GGT1,ANPEP,3
GGT1,GCLC,3
GGT1,GCLM,3
GGT1,GGCT,3
GGT1,LAP3,3
GGT7,ANPEP,3
GGT7,GCLC,3
GGT7,GCLM,3
GGT7,GGCT,3
GGT7,LAP3,3
GGT5,ANPEP,3
GGT5,GCLC,3
GGT5,GCLM,3
GGT5,GGCT,3
GGT5,LAP3,3
GPX6,GSR,3
GPX1,GSR,3
GPX2,GSR,3
GPX3,GSR,3
GPX5,GSR,3
GPX7,GSR,3
GPX8,GSR,3
GPX4,GSR,3
TXNDC12,GSR,3
G6PD,GSR,3
IDH1,GSR,3
IDH2,GSR,3
GSS,GGT6,3
GSS,GGT1,3
GSS,GGT7,3
GSS,GGT5,3
GSS,GPX6,3
GSS,GPX1,3
GSS,GPX2,3
GSS,GPX3,3
GSS,GPX5,3
GSS,GPX7,3
GSS,GPX8,3
GSS,GPX4,3
GSS,TXNDC12,3
GSS,LANCL1,3
GSS,GSTO2,3
GSS,GSTA5,3
GSS,HPGDS,3
GSS,GSTA1,3
GSS,GSTA2,3
GSS,GSTA3,3
GSS,GSTA4,3
GSS,GSTM1,3
GSS,GSTM2,3
GSS,GSTM3,3
GSS,GSTM4,3
GSS,GSTM5,3
GSS,GSTP1,3
GSS,GSTT1,3
GSS,GSTT2,3
GSS,GSTK1,3
GSS,MGST1,3
GSS,MGST2,3
GSS,MGST3,3
GSS,GSTT2B,3
GSS,GSTO1,3
GSS,CHAC2,3
GSS,CHAC1,3
GSS,PRDX6,3
GCLC,GSS,3
GCLC,GGCT,3
GCLM,GSS,3
GCLM,GGCT,3
OPLAH,GCLC,3
OPLAH,GCLM,3
GGCT,GGT6,3
GGCT,GGT1,3
GGCT,GGT7,3
GGCT,GGT5,3
GGCT,GCLC,3
GGCT,GCLM,3
GGCT,OPLAH,3
LANCL1,GGT6,3
LANCL1,GGT1,3
LANCL1,GGT7,3
LANCL1,GGT5,3
GSTO2,GGT6,3
GSTO2,GGT1,3
GSTO2,GGT7,3
GSTO2,GGT5,3
GSTA5,GGT6,3
GSTA5,GGT1,3
GSTA5,GGT7,3
GSTA5,GGT5,3
HPGDS,GGT6,3
HPGDS,GGT1,3
HPGDS,GGT7,3
HPGDS,GGT5,3
GSTA1,GGT6,3
GSTA1,GGT1,3
GSTA1,GGT7,3
GSTA1,GGT5,3
GSTA2,GGT6,3
GSTA2,GGT1,3
GSTA2,GGT7,3
GSTA2,GGT5,3
GSTA3,GGT6,3
GSTA3,GGT1,3
GSTA3,GGT7,3
GSTA3,GGT5,3
GSTA4,GGT6,3
GSTA4,GGT1,3
GSTA4,GGT7,3
GSTA4,GGT5,3
GSTM1,GGT6,3
GSTM1,GGT1,3
GSTM1,GGT7,3
GSTM1,GGT5,3
GSTM2,GGT6,3
GSTM2,GGT1,3
GSTM2,GGT7,3
GSTM2,GGT5,3
GSTM3,GGT6,3
GSTM3,GGT1,3
GSTM3,GGT7,3
GSTM3,GGT5,3
GSTM4,GGT6,3
GSTM4,GGT1,3
GSTM4,GGT7,3
GSTM4,GGT5,3
GSTM5,GGT6,3
GSTM5,GGT1,3
GSTM5,GGT7,3
GSTM5,GGT5,3
GSTP1,GGT6,3
GSTP1,GGT1,3
GSTP1,GGT7,3
GSTP1,GGT5,3
GSTT1,GGT6,3
GSTT1,GGT1,3
GSTT1,GGT7,3
GSTT1,GGT5,3
GSTT2,GGT6,3
GSTT2,GGT1,3
GSTT2,GGT7,3
GSTT2,GGT5,3
GSTK1,GGT6,3
GSTK1,GGT1,3
GSTK1,GGT7,3
GSTK1,GGT5,3
MGST1,GGT6,3
MGST1,GGT1,3
MGST1,GGT7,3
MGST1,GGT5,3
MGST2,GGT6,3
MGST2,GGT1,3
MGST2,GGT7,3
MGST2,GGT5,3
MGST3,GGT6,3
MGST3,GGT1,3
MGST3,GGT7,3
MGST3,GGT5,3
GSTT2B,GGT6,3
GSTT2B,GGT1,3
GSTT2B,GGT7,3
GSTT2B,GGT5,3
