from,to,value
PRKG1,PPP1R12A,1
PRKG2,PPP1R12A,1
ROCK1,PPP1R12A,2
ROCK2,PPP1R12A,2
PRKG1,PPP1CA,1
PRKG2,PPP1CA,1
ROCK1,PPP1CA,2
ROCK2,PPP1CA,2
PRKG1,PPP1CB,1
PRKG2,PPP1CB,1
ROCK1,PPP1CB,2
ROCK2,PPP1CB,2
PRKG1,PPP1CC,1
PRKG2,PPP1CC,1
ROCK1,PPP1CC,2
ROCK2,PPP1CC,2
PPP1R12A,MYL9,2
PPP1CA,MYL9,2
PPP1CB,MYL9,2
PPP1CC,MYL9,2
MYLK4,MYL9,1
MYLK,MYL9,1
MYLK2,MYL9,1
MYLK3,MYL9,1
NPPB,NPR1,1
NPPA,NPR1,1
NPR1,PRKG1,3
GUCY1A2,PRKG1,3
GUCY1A1,PRKG1,3
GUCY1B1,PRKG1,3
NPR2,PRKG1,3
NPR1,PRKG2,3
GUCY1A2,PRKG2,3
GUCY1A1,PRKG2,3
GUCY1B1,PRKG2,3
NPR2,PRKG2,3
NOS3,GUCY1A2,3
NOS3,GUCY1A1,3
NOS3,GUCY1B1,3
IRAG1,ITPR1,2
PLCB1,ITPR1,3
PLCB2,ITPR1,3
PLCB3,ITPR1,3
PLCB4,ITPR1,3
IRAG1,ITPR2,2
PLCB1,ITPR2,3
PLCB2,ITPR2,3
PLCB3,ITPR2,3
PLCB4,ITPR2,3
IRAG1,ITPR3,2
PLCB1,ITPR3,3
PLCB2,ITPR3,3
PLCB3,ITPR3,3
PLCB4,ITPR3,3
PRKG1,KCNMB2,1
PRKG2,KCNMB2,1
PRKG1,KCNU1,1
PRKG2,KCNU1,1
PRKG1,KCNMB3,1
PRKG2,KCNMB3,1
PRKG1,KCNMB4,1
PRKG2,KCNMB4,1
PRKG1,KCNMA1,1
PRKG2,KCNMA1,1
PRKG1,KCNMB1,1
PRKG2,KCNMB1,1
NPPC,NPR2,1
PRKG1,IRAG1,1
PRKG2,IRAG1,1
NPR1,CNGB1,3
GUCY1A2,CNGB1,3
GUCY1A1,CNGB1,3
GUCY1B1,CNGB1,3
NPR2,CNGB1,3
NPR1,CNGA1,3
GUCY1A2,CNGA1,3
GUCY1A1,CNGA1,3
GUCY1B1,CNGA1,3
NPR2,CNGA1,3
PRKG1,RGS2,1
PRKG2,RGS2,1
PRKG1,PLCB1,2
PRKG2,PLCB1,2
GNA11,PLCB1,1
GNAQ,PLCB1,1
PRKG1,PLCB2,2
PRKG2,PLCB2,2
GNA11,PLCB2,1
GNAQ,PLCB2,1
PRKG1,PLCB3,2
PRKG2,PLCB3,2
GNA11,PLCB3,1
GNAQ,PLCB3,1
PRKG1,PLCB4,2
PRKG2,PLCB4,2
GNA11,PLCB4,1
GNAQ,PLCB4,1
PRKG1,CACNA1C,2
PRKG2,CACNA1C,2
KCNMB2,CACNA1C,2
KCNU1,CACNA1C,2
KCNMB3,CACNA1C,2
KCNMB4,CACNA1C,2
KCNMA1,CACNA1C,2
KCNMB1,CACNA1C,2
PRKG1,CACNA1D,2
PRKG2,CACNA1D,2
KCNMB2,CACNA1D,2
KCNU1,CACNA1D,2
KCNMB3,CACNA1D,2
KCNMB4,CACNA1D,2
KCNMA1,CACNA1D,2
KCNMB1,CACNA1D,2
PRKG1,CACNA1F,2
PRKG2,CACNA1F,2
KCNMB2,CACNA1F,2
KCNU1,CACNA1F,2
KCNMB3,CACNA1F,2
KCNMB4,CACNA1F,2
KCNMA1,CACNA1F,2
KCNMB1,CACNA1F,2
PRKG1,CACNA1S,2
PRKG2,CACNA1S,2
KCNMB2,CACNA1S,2
KCNU1,CACNA1S,2
KCNMB3,CACNA1S,2
KCNMB4,CACNA1S,2
KCNMA1,CACNA1S,2
KCNMB1,CACNA1S,2
GNA13,RHOA,1
GNA12,RHOA,1
RHOA,ROCK1,1
RHOA,ROCK2,1
RGS2,GNA11,2
ADRA1D,GNA11,1
ADRA1B,GNA11,1
ADRA1A,GNA11,1
ADRA2A,GNA11,1
ADRA2B,GNA11,1
ADRA2C,GNA11,1
AGTR1,GNA11,1
EDNRA,GNA11,1
EDNRB,GNA11,1
RGS2,GNAQ,2
ADRA1D,GNAQ,1
ADRA1B,GNAQ,1
ADRA1A,GNAQ,1
ADRA2A,GNAQ,1
ADRA2B,GNAQ,1
ADRA2C,GNAQ,1
AGTR1,GNAQ,1
EDNRA,GNAQ,1
EDNRB,GNAQ,1
PRKG1,TRPC6,2
PRKG2,TRPC6,2
ADRA1D,TRPC6,1
ADRA1B,TRPC6,1
ADRA1A,TRPC6,1
ADRA2A,TRPC6,1
ADRA2B,TRPC6,1
ADRA2C,TRPC6,1
AGTR1,TRPC6,1
EDNRA,TRPC6,1
EDNRB,TRPC6,1
NFATC1,TRPC6,1
NFATC2,TRPC6,1
NFATC3,TRPC6,1
NFATC4,TRPC6,1
PPP3CA,NFATC1,1
PPP3CB,NFATC1,1
PPP3CC,NFATC1,1
PPP3R1,NFATC1,1
PPP3R2,NFATC1,1
MEF2B,NFATC1,3
MEF2A,NFATC1,3
BORCS8-MEF2B,NFATC1,3
MEF2C,NFATC1,3
MEF2D,NFATC1,3
GATA4,NFATC1,3
SRF,NFATC1,3
PPP3CA,NFATC2,1
PPP3CB,NFATC2,1
PPP3CC,NFATC2,1
PPP3R1,NFATC2,1
