from,to,value
PKMYT1,CDK1,2
CDC25C,CDK1,1
BUB1,MAD2L2,1
BUB1,MAD2L1,1
BUB1,MAD1L1,1
ANAPC10,CCNB2,2
ANAPC16,CCNB2,2
CDC26,CCNB2,2
ANAPC13,CCNB2,2
ANAPC15,CCNB2,2
ANAPC2,CCNB2,2
ANAPC4,CCNB2,2
ANAPC5,CCNB2,2
ANAPC7,CCNB2,2
ANAPC11,CCNB2,2
ANAPC1,CCNB2,2
CDC23,CCNB2,2
CDC16,CCNB2,2
CDC27,CCNB2,2
CDC20,CCNB2,2
MOS,PKMYT1,2
RPS6KA6,PKMYT1,2
RPS6KA1,PKMYT1,2
RPS6KA2,PKMYT1,2
RPS6KA3,PKMYT1,2
MAPK1,RPS6KA6,1
MAPK3,RPS6KA6,1
MAPK1,RPS6KA1,1
MAPK3,RPS6KA1,1
MAPK1,RPS6KA2,1
MAPK3,RPS6KA2,1
MAPK1,RPS6KA3,1
MAPK3,RPS6KA3,1
MAP2K1,MAPK1,1
MAP2K1,MAPK3,1
MOS,MAP2K1,1
MAD2L2,ANAPC10,2
MAD2L1,ANAPC10,2
MAD1L1,ANAPC10,2
CCNE1,ANAPC10,2
CCNE2,ANAPC10,2
CDK2,ANAPC10,2
PPP3CA,ANAPC10,1
PPP3CB,ANAPC10,1
PPP3CC,ANAPC10,1
PPP3R1,ANAPC10,1
PPP3R2,ANAPC10,1
MAD2L2,ANAPC16,2
MAD2L1,ANAPC16,2
MAD1L1,ANAPC16,2
CCNE1,ANAPC16,2
CCNE2,ANAPC16,2
CDK2,ANAPC16,2
PPP3CA,ANAPC16,1
PPP3CB,ANAPC16,1
PPP3CC,ANAPC16,1
PPP3R1,ANAPC16,1
PPP3R2,ANAPC16,1
MAD2L2,CDC26,2
MAD2L1,CDC26,2
MAD1L1,CDC26,2
CCNE1,CDC26,2
CCNE2,CDC26,2
CDK2,CDC26,2
PPP3CA,CDC26,1
PPP3CB,CDC26,1
PPP3CC,CDC26,1
PPP3R1,CDC26,1
PPP3R2,CDC26,1
MAD2L2,ANAPC13,2
MAD2L1,ANAPC13,2
MAD1L1,ANAPC13,2
CCNE1,ANAPC13,2
CCNE2,ANAPC13,2
CDK2,ANAPC13,2
PPP3CA,ANAPC13,1
PPP3CB,ANAPC13,1
PPP3CC,ANAPC13,1
PPP3R1,ANAPC13,1
PPP3R2,ANAPC13,1
MAD2L2,ANAPC15,2
MAD2L1,ANAPC15,2
MAD1L1,ANAPC15,2
CCNE1,ANAPC15,2
CCNE2,ANAPC15,2
CDK2,ANAPC15,2
PPP3CA,ANAPC15,1
PPP3CB,ANAPC15,1
PPP3CC,ANAPC15,1
PPP3R1,ANAPC15,1
PPP3R2,ANAPC15,1
MAD2L2,ANAPC2,2
MAD2L1,ANAPC2,2
MAD1L1,ANAPC2,2
CCNE1,ANAPC2,2
CCNE2,ANAPC2,2
CDK2,ANAPC2,2
PPP3CA,ANAPC2,1
PPP3CB,ANAPC2,1
PPP3CC,ANAPC2,1
PPP3R1,ANAPC2,1
