from,to,value
RHOA,ROCK1,1
RHOA,ROCK2,1
ARHGEF1,CDC42,1
CDC42,WASL,1
WIPF2,WASL,1
WIPF3,WASL,1
WIPF1,WASL,1
TUBA1B,ARHGEF2,2
TUBA3E,ARHGEF2,2
TUBA3D,ARHGEF2,2
TUBA8,ARHGEF2,2
TUBA4A,ARHGEF2,2
TUBA3C,ARHGEF2,2
TUBA1A,ARHGEF2,2
TUBAL3,ARHGEF2,2
TUBA1C,ARHGEF2,2
TUBB3,ARHGEF2,2
TUBB4A,ARHGEF2,2
TUBB4B,ARHGEF2,2
TUBB,ARHGEF2,2
TUBB8,ARHGEF2,2
TUBB2B,ARHGEF2,2
TUBB2A,ARHGEF2,2
TUBB1,ARHGEF2,2
TUBB6,ARHGEF2,2
ARHGEF2,RHOA,1
ARHGEF12,RHOA,1
ARHGEF1,RHOA,1
ARHGEF11,RHOA,1
EZR,RHOA,1
WASL,ARPC5,1
WASF2,ARPC5,1
WASF3,ARPC5,1
WASF1,ARPC5,1
WASL,ARPC4,1
WASF2,ARPC4,1
WASF3,ARPC4,1
WASF1,ARPC4,1
WASL,ARPC3,1
WASF2,ARPC3,1
WASF3,ARPC3,1
WASF1,ARPC3,1
WASL,ARPC1B,1
WASF2,ARPC1B,1
WASF3,ARPC1B,1
WASF1,ARPC1B,1
WASL,ACTR3,1
WASF2,ACTR3,1
WASF3,ACTR3,1
WASF1,ACTR3,1
WASL,ACTR2,1
WASF2,ACTR2,1
WASF3,ACTR2,1
WASF1,ACTR2,1
WASL,ARPC2,1
WASF2,ARPC2,1
WASF3,ARPC2,1
WASF1,ARPC2,1
WASL,ARPC1A,1
WASF2,ARPC1A,1
WASF3,ARPC1A,1
WASF1,ARPC1A,1
WASL,ACTR3B,1
WASF2,ACTR3B,1
WASF3,ACTR3B,1
WASF1,ACTR3B,1
WASL,ACTR3C,1
WASF2,ACTR3C,1
WASF3,ACTR3C,1
WASF1,ACTR3C,1
WASL,ARPC5L,1
