from,to,value
102723532,GNAL,1
OR4N4C,GNAL,1
OR5I1,GNAL,1
107987545,GNAL,1
112268384,GNAL,1
OR52E2,GNAL,1
OR52J3,GNAL,1
OR51L1,GNAL,1
OR51A7,GNAL,1
OR51S1,GNAL,1
OR51F2,GNAL,1
OR52R1,GNAL,1
OR4C46,GNAL,1
OR4X2,GNAL,1
OR4B1,GNAL,1
OR52M1,GNAL,1
OR52K2,GNAL,1
OR5P2,GNAL,1
OR5P3,GNAL,1
OR8I2,GNAL,1
OR2D3,GNAL,1
OR2D2,GNAL,1
OR52W1,GNAL,1
OR56A4,GNAL,1
OR56A1,GNAL,1
OR2AP1,GNAL,1
OR10P1,GNAL,1
OR10AD1,GNAL,1
OR10A7,GNAL,1
OR4K14,GNAL,1
OR4L1,GNAL,1
OR11H6,GNAL,1
OR4D2,GNAL,1
OR7D4,GNAL,1
OR7G1,GNAL,1
OR1M1,GNAL,1
OR1I1,GNAL,1
OR10H4,GNAL,1
OR2M5,GNAL,1
OR2M3,GNAL,1
OR2T12,GNAL,1
OR14C36,GNAL,1
OR2T34,GNAL,1
OR2T10,GNAL,1
OR2T4,GNAL,1
OR2T11,GNAL,1
OR10J5,GNAL,1
OR2AJ1,GNAL,1
OR2B11,GNAL,1
OR10T2,GNAL,1
OR6P1,GNAL,1
OR10X1,GNAL,1
OR10Z1,GNAL,1
OR6K6,GNAL,1
OR6N1,GNAL,1
128966580,GNAL,1
OR9A4,GNAL,1
OR2Y1,GNAL,1
OR9A2,GNAL,1
OR2A14,GNAL,1
OR6B1,GNAL,1
OR2F2,GNAL,1
OR13C5,GNAL,1
OR13C8,GNAL,1
OR13C3,GNAL,1
OR13C4,GNAL,1
OR13F1,GNAL,1
OR1L8,GNAL,1
OR1N2,GNAL,1
OR1N1,GNAL,1
OR52B4,GNAL,1
OR52I2,GNAL,1
OR51E1,GNAL,1
OR10A5,GNAL,1
OR2AG1,GNAL,1
OR6B3,GNAL,1
OR1Q1,GNAL,1
OR7D2,GNAL,1
OR56B4,GNAL,1
OR8U1,GNAL,1
OR4C16,GNAL,1
OR4C11,GNAL,1
OR4S2,GNAL,1
OR4C6,GNAL,1
OR5D14,GNAL,1
OR5L1,GNAL,1
OR5D18,GNAL,1
OR5AS1,GNAL,1
OR8K5,GNAL,1
OR5T2,GNAL,1
OR8H1,GNAL,1
OR8K3,GNAL,1
OR8J1,GNAL,1
OR8U3,GNAL,1
OR5M3,GNAL,1
OR5M8,GNAL,1
OR5M11,GNAL,1
OR5AR1,GNAL,1
OR8B12,GNAL,1
OR8G5,GNAL,1
OR10G8,GNAL,1
OR10G9,GNAL,1
OR10S1,GNAL,1
OR6T1,GNAL,1
OR4D5,GNAL,1
OR6Q1,GNAL,1
OR9I1,GNAL,1
OR9Q1,GNAL,1
OR9Q2,GNAL,1
OR1S2,GNAL,1
OR1S1,GNAL,1
OR10Q1,GNAL,1
OR5B17,GNAL,1
OR5B21,GNAL,1
OR5A2,GNAL,1
OR5A1,GNAL,1
OR4D6,GNAL,1
OR4D11,GNAL,1
OR52A1,GNAL,1
OR6C74,GNAL,1
OR6C3,GNAL,1
OR2T6,GNAL,1
OR1L4,GNAL,1
OR52B2,GNAL,1
OR4C3,GNAL,1
OR4S1,GNAL,1
OR51F1,GNAL,1
OR1C1,GNAL,1
OR1A2,GNAL,1
OR2F1,GNAL,1
OR2B6,GNAL,1
OR1J4,GNAL,1
OR2M4,GNAL,1
OR2L2,GNAL,1
OR2K2,GNAL,1
OR7A17,GNAL,1
OR5L2,GNAL,1
OR5K1,GNAL,1
OR5H1,GNAL,1
OR10J1,GNAL,1
OR8B8,GNAL,1
OR8G1,GNAL,1
OR10A3,GNAL,1
OR10D3,GNAL,1
OR12D2,GNAL,1
OR12D1,GNAL,1
OR11A1,GNAL,1
OR10H3,GNAL,1
OR10G3,GNAL,1
OR10G2,GNAL,1
OR10H2,GNAL,1
OR10H1,GNAL,1
OR8B2,GNAL,1
OR7E24,GNAL,1
OR7C2,GNAL,1
OR7A5,GNAL,1
OR7C1,GNAL,1
OR4F3,GNAL,1
OR4E2,GNAL,1
OR4E1,GNAL,1
OR4D1,GNAL,1
OR2W1,GNAL,1
OR2V1,GNAL,1
OR2T1,GNAL,1
OR2J2,GNAL,1
OR2H1,GNAL,1
OR1L3,GNAL,1
OR1L1,GNAL,1
OR1J2,GNAL,1
OR51B5,GNAL,1
OR10AG1,GNAL,1
OR5J2,GNAL,1
OR4C13,GNAL,1
OR4C12,GNAL,1
OR51V1,GNAL,1
OR8D1,GNAL,1
OR8D2,GNAL,1
OR8B4,GNAL,1
OR9G4,GNAL,1
OR10A4,GNAL,1
OR6C6,GNAL,1
OR4K3,GNAL,1
OR4N4,GNAL,1
OR2Z1,GNAL,1
OR10H5,GNAL,1
OR2L13,GNAL,1
OR14A16,GNAL,1
OR2V2,GNAL,1
OR13C9,GNAL,1
OR13D1,GNAL,1
OR8D4,GNAL,1
OR5F1,GNAL,1
OR5AP2,GNAL,1
OR52L1,GNAL,1
OR2AG2,GNAL,1
OR52B6,GNAL,1
OR2AT4,GNAL,1
OR10A2,GNAL,1
OR6C2,GNAL,1
OR6C4,GNAL,1
OR8S1,GNAL,1
OR6S1,GNAL,1
OR6F1,GNAL,1
OR14K1,GNAL,1
OR2W3,GNAL,1
OR2T8,GNAL,1
OR2T3,GNAL,1
OR10R2,GNAL,1
OR2T29,GNAL,1
OR6V1,GNAL,1
OR2A12,GNAL,1
OR2A1,GNAL,1
OR1J1,GNAL,1
OR1B1,GNAL,1
OR13H1,GNAL,1
OR56B1,GNAL,1
OR14A2,GNAL,1
OR6B2,GNAL,1
OR52K1,GNAL,1
OR52I1,GNAL,1
OR51D1,GNAL,1
OR52A5,GNAL,1
OR51B6,GNAL,1
OR51M1,GNAL,1
OR51Q1,GNAL,1
OR51I1,GNAL,1
OR51I2,GNAL,1
OR52D1,GNAL,1
OR52H1,GNAL,1
OR52N4,GNAL,1
OR52N5,GNAL,1
OR52N2,GNAL,1
OR52E6,GNAL,1
OR52E8,GNAL,1
OR52E4,GNAL,1
OR52E5,GNAL,1
OR56A3,GNAL,1
OR56A5,GNAL,1
OR10A6,GNAL,1
OR4X1,GNAL,1
OR5D13,GNAL,1
OR5D16,GNAL,1
OR5W2,GNAL,1
OR8H2,GNAL,1
OR8H3,GNAL,1
OR5T3,GNAL,1
OR5T1,GNAL,1
OR8K1,GNAL,1
OR5M9,GNAL,1
OR5M10,GNAL,1
OR5M1,GNAL,1
OR9G1,GNAL,1
OR5AK2,GNAL,1
OR5B2,GNAL,1
OR5B12,GNAL,1
OR5AN1,GNAL,1
OR4D10,GNAL,1
OR4D9,GNAL,1
OR10V1,GNAL,1
OR6X1,GNAL,1
OR6M1,GNAL,1
OR10G4,GNAL,1
OR10G7,GNAL,1
OR8B3,GNAL,1
OR8A1,GNAL,1
OR6C1,GNAL,1
OR6C75,GNAL,1
OR6C76,GNAL,1
OR6C70,GNAL,1
OR4N2,GNAL,1
OR4K2,GNAL,1
OR4Q2,GNAL,1
OR4K13,GNAL,1
OR4K17,GNAL,1
OR4N5,GNAL,1
OR11G2,GNAL,1
