from,to,value
NFKB1,CDK4,1
RELA,CDK4,1
FOS,CDK4,1
JUN,CDK4,1
NFATC1,CDK4,1
NFATC2,CDK4,1
NFATC3,CDK4,1
NFKB1,TNF,1
RELA,TNF,1
FOS,TNF,1
JUN,TNF,1
NFATC1,TNF,1
NFATC2,TNF,1
NFATC3,TNF,1
NFKB1,CSF2,1
RELA,CSF2,1
FOS,CSF2,1
JUN,CSF2,1
NFATC1,CSF2,1
NFATC2,CSF2,1
NFATC3,CSF2,1
NFKB1,IFNG,1
RELA,IFNG,1
FOS,IFNG,1
JUN,IFNG,1
NFATC1,IFNG,1
NFATC2,IFNG,1
NFATC3,IFNG,1
NFKB1,IL10,1
RELA,IL10,1
FOS,IL10,1
JUN,IL10,1
NFATC1,IL10,1
NFATC2,IL10,1
NFATC3,IL10,1
NFKB1,IL5,1
RELA,IL5,1
FOS,IL5,1
JUN,IL5,1
NFATC1,IL5,1
NFATC2,IL5,1
NFATC3,IL5,1
NFKB1,IL4,1
RELA,IL4,1
FOS,IL4,1
JUN,IL4,1
NFATC1,IL4,1
NFATC2,IL4,1
NFATC3,IL4,1
NFKB1,IL2,1
RELA,IL2,1
FOS,IL2,1
JUN,IL2,1
NFATC1,IL2,1
NFATC2,IL2,1
NFATC3,IL2,1
NFKB1,NFKBIA,3
RELA,NFKBIA,3
IKBKB,NFKBIA,1
NFKB1,NFKBIB,3
RELA,NFKBIB,3
IKBKB,NFKBIB,1
NFKB1,NFKBIE,3
RELA,NFKBIE,3
IKBKB,NFKBIE,1
NFKBIA,NFKB1,3
NFKBIB,NFKB1,3
NFKBIE,NFKB1,3
NFKBIA,RELA,3
NFKBIB,RELA,3
NFKBIE,RELA,3
MAP3K14,IKBKB,1
MAP3K7,IKBKB,1
MAP3K14,IKBKG,1
MALT1,IKBKG,1
BCL10,IKBKG,1
CARD11,IKBKG,1
MAP3K14,CHUK,1
MAP3K8,MAP3K14,1
AKT3,MAP3K8,1
AKT1,MAP3K8,1
AKT2,MAP3K8,1
PDPK1,AKT3,1
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PPP2R3B,AKT3,2
PPP2R3C,AKT3,2
PPP2CA,AKT3,2
PPP2CB,AKT3,2
PPP2R1A,AKT3,2
PPP2R1B,AKT3,2
PPP2R2A,AKT3,2
PPP2R2B,AKT3,2
PPP2R2C,AKT3,2
PPP2R3A,AKT3,2
PPP2R5A,AKT3,2
PPP2R5B,AKT3,2
PPP2R5C,AKT3,2
PPP2R5D,AKT3,2
PPP2R5E,AKT3,2
PPP2R2D,AKT3,2
PDPK1,AKT1,1
