from,to,value
ELMO1,ADGRB1,3
STAB1,ADGRB1,3
STAB2,ADGRB1,3
MFGE8,ADGRB1,3
GAS6,ADGRB1,3
HAVCR1,ADGRB1,3
HAVCR2,ADGRB1,3
TIMD4,ADGRB1,3
PROS1,ADGRB1,3
AGER,ADGRB1,3
XKR4,ADGRB1,3
XKR6,ADGRB1,3
XKR7,ADGRB1,3
XKR9,ADGRB1,3
XKR8,ADGRB1,3
ANO4,ADGRB1,3
ANO6,ADGRB1,3
ANO5,ADGRB1,3
ANO9,ADGRB1,3
ANO7,ADGRB1,3
ANO3,ADGRB1,3
GAS6,MERTK,3
PROS1,MERTK,3
CX3CR1,MERTK,1
PPARG,MERTK,1
ADAM10,MERTK,2
ADAM17,MERTK,2
ADAM9,MERTK,2
ELMO1,DOCK1,3
CRK,DOCK1,1
CRKL,DOCK1,1
DOCK1,RAC1,1
GULP1,RAC1,1
HAVCR1,RAC1,1
HAVCR2,RAC1,1
TIMD4,RAC1,1
AGER,RAC1,3
STAB1,GULP1,3
STAB2,GULP1,3
LRP1,GULP1,3
MEGF11,GULP1,3
MEGF10,GULP1,3
SCARF1,GULP1,3
ADGRB1,ELMO1,3
DOCK1,ELMO1,3
AXL,ELMO1,3
TYRO3,ELMO1,3
ITGB3,ITGAV,3
ITGB5,ITGAV,3
MFGE8,ITGAV,3
ADGRB1,STAB1,3
GULP1,STAB1,3
MFGE8,STAB1,3
GAS6,STAB1,3
HAVCR1,STAB1,3
HAVCR2,STAB1,3
TIMD4,STAB1,3
PROS1,STAB1,3
AGER,STAB1,3
XKR4,STAB1,3
XKR6,STAB1,3
XKR7,STAB1,3
XKR9,STAB1,3
XKR8,STAB1,3
ANO4,STAB1,3
ANO6,STAB1,3
ANO5,STAB1,3
ANO9,STAB1,3
ANO7,STAB1,3
ANO3,STAB1,3
ADGRB1,STAB2,3
GULP1,STAB2,3
MFGE8,STAB2,3
GAS6,STAB2,3
HAVCR1,STAB2,3
HAVCR2,STAB2,3
TIMD4,STAB2,3
PROS1,STAB2,3
AGER,STAB2,3
XKR4,STAB2,3
XKR6,STAB2,3
XKR7,STAB2,3
XKR9,STAB2,3
XKR8,STAB2,3
ANO4,STAB2,3
ANO6,STAB2,3
ANO5,STAB2,3
ANO9,STAB2,3
ANO7,STAB2,3
ANO3,STAB2,3
ITGAV,ITGB3,3
PTK2,ITGB3,3
ITGAV,ITGB5,3
PTK2,ITGB5,3
ADGRB1,MFGE8,3
ITGAV,MFGE8,3
STAB1,MFGE8,3
STAB2,MFGE8,3
GAS6,MFGE8,3
HAVCR1,MFGE8,3
HAVCR2,MFGE8,3
TIMD4,MFGE8,3
PROS1,MFGE8,3
AGER,MFGE8,3
PPARG,MFGE8,1
XKR4,MFGE8,3
XKR6,MFGE8,3
XKR7,MFGE8,3
XKR9,MFGE8,3
XKR8,MFGE8,3
ANO4,MFGE8,3
ANO6,MFGE8,3
ANO5,MFGE8,3
ANO9,MFGE8,3
ANO7,MFGE8,3
ANO3,MFGE8,3
ELMO1,AXL,3
GAS6,AXL,3
ITGB3,PTK2,3
ITGB5,PTK2,3
DOCK1,CRK,3
BCAR1,CRK,3
DOCK1,CRKL,3
BCAR1,CRKL,3
PTK2,BCAR1,3
CRK,BCAR1,3
CRKL,BCAR1,3
THBS1,CD36,3
PPARG,CD36,1
ADGRB1,GAS6,3
MERTK,GAS6,3
STAB1,GAS6,3
STAB2,GAS6,3
MFGE8,GAS6,3
AXL,GAS6,3
HAVCR1,GAS6,3
HAVCR2,GAS6,3
TIMD4,GAS6,3
