from,to,value
SOCS3,IRS1,2
INSR,IRS1,1
SOCS3,IRS2,2
INSR,IRS2,1
PIK3CA,AKT3,1
PIK3CB,AKT3,1
PIK3CD,AKT3,1
PIK3R1,AKT3,1
PIK3R2,AKT3,1
PIK3R3,AKT3,1
PIK3CA,AKT1,1
PIK3CB,AKT1,1
PIK3CD,AKT1,1
PIK3R1,AKT1,1
PIK3R2,AKT1,1
PIK3R3,AKT1,1
PIK3CA,AKT2,1
PIK3CB,AKT2,1
PIK3CD,AKT2,1
PIK3R1,AKT2,1
PIK3R2,AKT2,1
PIK3R3,AKT2,1
NR1H3,SREBF1,1
RXRA,SREBF1,1
MLXIP,PKLR,1
MLXIPL,PKLR,1
MLX,PKLR,1
NFKB1,TNF,1
RELA,TNF,1
IKBKB,NFKB1,1
TNFRSF1A,NFKB1,1
IKBKB,RELA,1
TNFRSF1A,RELA,1
NFKB1,IL6,1
RELA,IL6,1
IL6R,SOCS3,1
IRS1,PIK3CA,1
IRS2,PIK3CA,1
IRS1,PIK3CB,1
IRS2,PIK3CB,1
IRS1,PIK3CD,1
IRS2,PIK3CD,1
IRS1,PIK3R1,1
IRS2,PIK3R1,1
IRS1,PIK3R2,1
IRS2,PIK3R2,1
IRS1,PIK3R3,1
IRS2,PIK3R3,1
AKT3,GSK3A,2
AKT1,GSK3A,2
AKT2,GSK3A,2
AKT3,GSK3B,2
AKT1,GSK3B,2
AKT2,GSK3B,2
ADIPOQ,PPARA,1
RXRA,PPARA,3
ADIPOR1,PRKAG2,1
ADIPOR2,PRKAG2,1
LEPR,PRKAG2,1
ADIPOR1,PRKAG3,1
ADIPOR2,PRKAG3,1
LEPR,PRKAG3,1
ADIPOR1,PRKAA1,1
ADIPOR2,PRKAA1,1
LEPR,PRKAA1,1
ADIPOR1,PRKAA2,1
ADIPOR2,PRKAA2,1
LEPR,PRKAA2,1
ADIPOR1,PRKAB1,1
ADIPOR2,PRKAB1,1
LEPR,PRKAB1,1
ADIPOR1,PRKAB2,1
ADIPOR2,PRKAB2,1
LEPR,PRKAB2,1
ADIPOR1,PRKAG1,1
ADIPOR2,PRKAG1,1
LEPR,PRKAG1,1
ADIPOQ,ADIPOR1,1
ADIPOQ,ADIPOR2,1
FAS,CASP8,1
ITCH,CASP8,1
CASP8,BID,1
BID,CYCS,1
CYCS,CASP3,1
CYCS,CASP7,1
BCL2L11,BAX,1
FASLG,FAS,1
EIF2AK3,EIF2S1,1
DDIT3,BCL2L11,1
EIF2S1,ATF4,1
ATF4,DDIT3,1
ERN1,TRAF2,1
TNF,MAPK8,1
MAP3K5,MAPK8,1
MAP3K11,MAPK8,1
TNF,MAPK9,1
MAP3K5,MAPK9,1
MAP3K11,MAPK9,1
TNF,MAPK10,1
MAP3K5,MAPK10,1
MAP3K11,MAPK10,1
MAPK8,FOS,1
MAPK9,FOS,1
MAPK10,FOS,1
MAPK8,JUN,1
MAPK9,JUN,1
MAPK10,JUN,1
TRAF2,IKBKB,1
NFKB1,IL1A,1
RELA,IL1A,1
NFKB1,IL1B,1
RELA,IL1B,1
TRAF2,MAP3K5,1
CDC42,MAP3K11,1
RAC1,MAP3K11,1
MAPK8,ITCH,1
MAPK9,ITCH,1
MAPK10,ITCH,1
ERN1,XBP1,1
LEP,LEPR,1
RXRA,NR1H3,3
PPARA,RXRA,3
NR1H3,RXRA,3
INS,INSR,1
XBP1,CEBPA,1
IL6,IL6R,1
TNF,TNFRSF1A,1
