from,to,weight
MIOX,AKR1A1,3
UGDH,UGT2B11,3
UGDH,UGT2A1,3
UGDH,UGT2B28,3
UGDH,UGT1A10,3
UGDH,UGT1A8,3
UGDH,UGT1A7,3
UGDH,UGT1A6,3
UGDH,UGT1A5,3
UGDH,UGT1A9,3
UGDH,UGT1A4,3
UGDH,UGT1A1,3
UGDH,UGT1A3,3
UGDH,UGT2A2,3
UGDH,UGT2B4,3
UGDH,UGT2B7,3
UGDH,UGT2B10,3
UGDH,UGT2B15,3
UGDH,UGT2B17,3
UGDH,UGT2A3,3
RGN,AKR1A1,3
UGT2B11,UGT2A1,3
UGT2B11,UGT2B28,3
UGT2B11,UGT1A10,3
UGT2B11,UGT1A8,3
UGT2B11,UGT1A7,3
UGT2B11,UGT1A6,3
UGT2B11,UGT1A5,3
UGT2B11,UGT1A9,3
UGT2B11,UGT1A4,3
UGT2B11,UGT1A1,3
UGT2B11,UGT1A3,3
UGT2B11,UGT2A2,3
UGT2B11,UGT2B4,3
UGT2B11,UGT2B7,3
UGT2B11,UGT2B10,3
UGT2B11,UGT2B15,3
UGT2B11,UGT2B17,3
UGT2B11,UGT2A3,3
UGT2B11,AKR1A1,3
UGT2B11,GUSB,3
UGT2B11,KL,3
UGT2A1,UGT2B11,3
UGT2A1,UGT2B28,3
UGT2A1,UGT1A10,3
UGT2A1,UGT1A8,3
UGT2A1,UGT1A7,3
UGT2A1,UGT1A6,3
UGT2A1,UGT1A5,3
UGT2A1,UGT1A9,3
UGT2A1,UGT1A4,3
UGT2A1,UGT1A1,3
UGT2A1,UGT1A3,3
UGT2A1,UGT2A2,3
UGT2A1,UGT2B4,3
UGT2A1,UGT2B7,3
UGT2A1,UGT2B10,3
UGT2A1,UGT2B15,3
UGT2A1,UGT2B17,3
UGT2A1,UGT2A3,3
UGT2A1,AKR1A1,3
UGT2A1,GUSB,3
UGT2A1,KL,3
UGT2B28,UGT2B11,3
UGT2B28,UGT2A1,3
UGT2B28,UGT1A10,3
UGT2B28,UGT1A8,3
UGT2B28,UGT1A7,3
UGT2B28,UGT1A6,3
UGT2B28,UGT1A5,3
UGT2B28,UGT1A9,3
UGT2B28,UGT1A4,3
UGT2B28,UGT1A1,3
UGT2B28,UGT1A3,3
UGT2B28,UGT2A2,3
UGT2B28,UGT2B4,3
UGT2B28,UGT2B7,3
UGT2B28,UGT2B10,3
UGT2B28,UGT2B15,3
UGT2B28,UGT2B17,3
UGT2B28,UGT2A3,3
UGT2B28,AKR1A1,3
UGT2B28,GUSB,3
UGT2B28,KL,3
UGT1A10,UGT2B11,3
UGT1A10,UGT2A1,3
UGT1A10,UGT2B28,3
UGT1A10,UGT1A8,3
UGT1A10,UGT1A7,3
UGT1A10,UGT1A6,3
UGT1A10,UGT1A5,3
UGT1A10,UGT1A9,3
UGT1A10,UGT1A4,3
UGT1A10,UGT1A1,3
UGT1A10,UGT1A3,3
UGT1A10,UGT2A2,3
UGT1A10,UGT2B4,3
UGT1A10,UGT2B7,3
UGT1A10,UGT2B10,3
UGT1A10,UGT2B15,3
UGT1A10,UGT2B17,3
UGT1A10,UGT2A3,3
UGT1A10,AKR1A1,3
UGT1A10,GUSB,3
UGT1A10,KL,3
UGT1A8,UGT2B11,3
UGT1A8,UGT2A1,3
UGT1A8,UGT2B28,3
UGT1A8,UGT1A10,3
UGT1A8,UGT1A7,3
UGT1A8,UGT1A6,3
UGT1A8,UGT1A5,3
UGT1A8,UGT1A9,3
UGT1A8,UGT1A4,3
UGT1A8,UGT1A1,3
UGT1A8,UGT1A3,3
UGT1A8,UGT2A2,3
UGT1A8,UGT2B4,3
UGT1A8,UGT2B7,3
UGT1A8,UGT2B10,3
UGT1A8,UGT2B15,3
UGT1A8,UGT2B17,3
UGT1A8,UGT2A3,3
UGT1A8,AKR1A1,3
UGT1A8,GUSB,3
UGT1A8,KL,3
UGT1A7,UGT2B11,3
UGT1A7,UGT2A1,3
UGT1A7,UGT2B28,3
UGT1A7,UGT1A10,3
UGT1A7,UGT1A8,3
UGT1A7,UGT1A6,3
UGT1A7,UGT1A5,3
UGT1A7,UGT1A9,3
UGT1A7,UGT1A4,3
UGT1A7,UGT1A1,3
UGT1A7,UGT1A3,3
UGT1A7,UGT2A2,3
UGT1A7,UGT2B4,3
UGT1A7,UGT2B7,3
UGT1A7,UGT2B10,3
UGT1A7,UGT2B15,3
UGT1A7,UGT2B17,3
UGT1A7,UGT2A3,3
UGT1A7,AKR1A1,3
UGT1A7,GUSB,3
UGT1A7,KL,3
UGT1A6,UGT2B11,3
UGT1A6,UGT2A1,3
UGT1A6,UGT2B28,3
UGT1A6,UGT1A10,3
UGT1A6,UGT1A8,3
UGT1A6,UGT1A7,3
UGT1A6,UGT1A5,3
UGT1A6,UGT1A9,3
UGT1A6,UGT1A4,3
UGT1A6,UGT1A1,3
UGT1A6,UGT1A3,3
UGT1A6,UGT2A2,3
UGT1A6,UGT2B4,3
UGT1A6,UGT2B7,3
UGT1A6,UGT2B10,3
UGT1A6,UGT2B15,3
UGT1A6,UGT2B17,3
UGT1A6,UGT2A3,3
UGT1A6,AKR1A1,3
UGT1A6,GUSB,3
UGT1A6,KL,3
UGT1A5,UGT2B11,3
UGT1A5,UGT2A1,3
UGT1A5,UGT2B28,3
UGT1A5,UGT1A10,3
UGT1A5,UGT1A8,3
UGT1A5,UGT1A7,3
UGT1A5,UGT1A6,3
UGT1A5,UGT1A9,3
UGT1A5,UGT1A4,3
UGT1A5,UGT1A1,3
UGT1A5,UGT1A3,3
UGT1A5,UGT2A2,3
UGT1A5,UGT2B4,3
UGT1A5,UGT2B7,3
UGT1A5,UGT2B10,3
UGT1A5,UGT2B15,3
UGT1A5,UGT2B17,3
UGT1A5,UGT2A3,3
UGT1A5,AKR1A1,3
UGT1A5,GUSB,3
UGT1A5,KL,3
UGT1A9,UGT2B11,3
UGT1A9,UGT2A1,3
UGT1A9,UGT2B28,3
UGT1A9,UGT1A10,3
UGT1A9,UGT1A8,3
UGT1A9,UGT1A7,3
UGT1A9,UGT1A6,3
UGT1A9,UGT1A5,3
UGT1A9,UGT1A4,3
UGT1A9,UGT1A1,3
UGT1A9,UGT1A3,3
UGT1A9,UGT2A2,3
UGT1A9,UGT2B4,3
UGT1A9,UGT2B7,3
UGT1A9,UGT2B10,3
UGT1A9,UGT2B15,3
UGT1A9,UGT2B17,3
UGT1A9,UGT2A3,3
UGT1A9,AKR1A1,3
UGT1A9,GUSB,3
UGT1A9,KL,3
UGT1A4,UGT2B11,3
UGT1A4,UGT2A1,3
UGT1A4,UGT2B28,3
UGT1A4,UGT1A10,3
UGT1A4,UGT1A8,3
UGT1A4,UGT1A7,3
UGT1A4,UGT1A6,3
UGT1A4,UGT1A5,3
UGT1A4,UGT1A9,3
UGT1A4,UGT1A1,3
UGT1A4,UGT1A3,3
UGT1A4,UGT2A2,3
UGT1A4,UGT2B4,3
UGT1A4,UGT2B7,3
UGT1A4,UGT2B10,3
UGT1A4,UGT2B15,3
UGT1A4,UGT2B17,3
UGT1A4,UGT2A3,3
UGT1A4,AKR1A1,3
UGT1A4,GUSB,3
UGT1A4,KL,3
UGT1A1,UGT2B11,3
UGT1A1,UGT2A1,3
UGT1A1,UGT2B28,3
UGT1A1,UGT1A10,3
UGT1A1,UGT1A8,3
UGT1A1,UGT1A7,3
UGT1A1,UGT1A6,3
UGT1A1,UGT1A5,3
UGT1A1,UGT1A9,3
UGT1A1,UGT1A4,3
UGT1A1,UGT1A3,3
UGT1A1,UGT2A2,3
UGT1A1,UGT2B4,3
UGT1A1,UGT2B7,3
UGT1A1,UGT2B10,3
UGT1A1,UGT2B15,3
UGT1A1,UGT2B17,3
UGT1A1,UGT2A3,3
UGT1A1,AKR1A1,3
UGT1A1,GUSB,3
UGT1A1,KL,3
UGT1A3,UGT2B11,3
UGT1A3,UGT2A1,3
UGT1A3,UGT2B28,3
UGT1A3,UGT1A10,3
UGT1A3,UGT1A8,3
UGT1A3,UGT1A7,3
UGT1A3,UGT1A6,3
UGT1A3,UGT1A5,3
UGT1A3,UGT1A9,3
UGT1A3,UGT1A4,3
UGT1A3,UGT1A1,3
UGT1A3,UGT2A2,3
UGT1A3,UGT2B4,3
UGT1A3,UGT2B7,3
UGT1A3,UGT2B10,3
UGT1A3,UGT2B15,3
UGT1A3,UGT2B17,3
UGT1A3,UGT2A3,3
UGT1A3,AKR1A1,3
UGT1A3,GUSB,3
UGT1A3,KL,3
UGT2A2,UGT2B11,3
UGT2A2,UGT2A1,3
UGT2A2,UGT2B28,3
UGT2A2,UGT1A10,3
UGT2A2,UGT1A8,3
UGT2A2,UGT1A7,3
UGT2A2,UGT1A6,3
UGT2A2,UGT1A5,3
UGT2A2,UGT1A9,3
UGT2A2,UGT1A4,3
UGT2A2,UGT1A1,3
UGT2A2,UGT1A3,3
UGT2A2,UGT2B4,3
UGT2A2,UGT2B7,3
UGT2A2,UGT2B10,3
UGT2A2,UGT2B15,3
UGT2A2,UGT2B17,3
UGT2A2,UGT2A3,3
UGT2A2,AKR1A1,3
UGT2A2,GUSB,3
UGT2A2,KL,3
UGT2B4,UGT2B11,3
UGT2B4,UGT2A1,3
UGT2B4,UGT2B28,3
UGT2B4,UGT1A10,3
UGT2B4,UGT1A8,3
UGT2B4,UGT1A7,3
UGT2B4,UGT1A6,3
UGT2B4,UGT1A5,3
UGT2B4,UGT1A9,3
UGT2B4,UGT1A4,3
UGT2B4,UGT1A1,3
UGT2B4,UGT1A3,3
UGT2B4,UGT2A2,3
UGT2B4,UGT2B7,3
UGT2B4,UGT2B10,3
UGT2B4,UGT2B15,3
UGT2B4,UGT2B17,3
UGT2B4,UGT2A3,3
UGT2B4,AKR1A1,3
UGT2B4,GUSB,3
UGT2B4,KL,3
UGT2B7,UGT2B11,3
UGT2B7,UGT2A1,3
UGT2B7,UGT2B28,3
UGT2B7,UGT1A10,3
UGT2B7,UGT1A8,3
UGT2B7,UGT1A7,3
UGT2B7,UGT1A6,3
UGT2B7,UGT1A5,3
UGT2B7,UGT1A9,3
UGT2B7,UGT1A4,3
UGT2B7,UGT1A1,3
UGT2B7,UGT1A3,3
UGT2B7,UGT2A2,3
UGT2B7,UGT2B4,3
UGT2B7,UGT2B10,3
UGT2B7,UGT2B15,3
UGT2B7,UGT2B17,3
UGT2B7,UGT2A3,3
UGT2B7,AKR1A1,3
UGT2B7,GUSB,3
UGT2B7,KL,3
UGT2B10,UGT2B11,3
UGT2B10,UGT2A1,3
UGT2B10,UGT2B28,3
UGT2B10,UGT1A10,3
UGT2B10,UGT1A8,3
UGT2B10,UGT1A7,3
UGT2B10,UGT1A6,3
UGT2B10,UGT1A5,3
UGT2B10,UGT1A9,3
UGT2B10,UGT1A4,3
UGT2B10,UGT1A1,3
UGT2B10,UGT1A3,3
UGT2B10,UGT2A2,3
UGT2B10,UGT2B4,3
UGT2B10,UGT2B7,3
UGT2B10,UGT2B15,3
UGT2B10,UGT2B17,3
UGT2B10,UGT2A3,3
UGT2B10,AKR1A1,3
UGT2B10,GUSB,3
UGT2B10,KL,3
UGT2B15,UGT2B11,3
UGT2B15,UGT2A1,3
UGT2B15,UGT2B28,3
UGT2B15,UGT1A10,3
UGT2B15,UGT1A8,3
UGT2B15,UGT1A7,3
UGT2B15,UGT1A6,3
UGT2B15,UGT1A5,3
UGT2B15,UGT1A9,3
UGT2B15,UGT1A4,3
UGT2B15,UGT1A1,3
UGT2B15,UGT1A3,3
UGT2B15,UGT2A2,3
UGT2B15,UGT2B4,3
UGT2B15,UGT2B7,3
UGT2B15,UGT2B10,3
UGT2B15,UGT2B17,3
UGT2B15,UGT2A3,3
UGT2B15,AKR1A1,3
UGT2B15,GUSB,3
UGT2B15,KL,3
UGT2B17,UGT2B11,3
UGT2B17,UGT2A1,3
UGT2B17,UGT2B28,3
UGT2B17,UGT1A10,3
UGT2B17,UGT1A8,3
UGT2B17,UGT1A7,3
UGT2B17,UGT1A6,3
UGT2B17,UGT1A5,3
UGT2B17,UGT1A9,3
UGT2B17,UGT1A4,3
UGT2B17,UGT1A1,3
UGT2B17,UGT1A3,3
UGT2B17,UGT2A2,3
UGT2B17,UGT2B4,3
UGT2B17,UGT2B7,3
UGT2B17,UGT2B10,3
UGT2B17,UGT2B15,3
UGT2B17,UGT2A3,3
UGT2B17,AKR1A1,3
UGT2B17,GUSB,3
UGT2B17,KL,3
UGT2A3,UGT2B11,3
UGT2A3,UGT2A1,3
UGT2A3,UGT2B28,3
UGT2A3,UGT1A10,3
UGT2A3,UGT1A8,3
UGT2A3,UGT1A7,3
UGT2A3,UGT1A6,3
UGT2A3,UGT1A5,3
UGT2A3,UGT1A9,3
UGT2A3,UGT1A4,3
UGT2A3,UGT1A1,3
UGT2A3,UGT1A3,3
UGT2A3,UGT2A2,3
UGT2A3,UGT2B4,3
UGT2A3,UGT2B7,3
UGT2A3,UGT2B10,3
UGT2A3,UGT2B15,3
UGT2A3,UGT2B17,3
UGT2A3,AKR1A1,3
UGT2A3,GUSB,3
UGT2A3,KL,3
AKR1A1,RGN,3
GUSB,AKR1A1,3
KL,AKR1A1,3
