from,to,weight
GADL1,FMO1,3
GADL1,FMO2,3
GADL1,FMO3,3
GADL1,FMO4,3
GADL1,FMO5,3
GADL1,GGT6,3
GADL1,GGT1,3
GADL1,GGT7,3
GADL1,GGT5,3
GADL1,BAAT,3
CSAD,FMO1,3
CSAD,FMO2,3
CSAD,FMO3,3
CSAD,FMO4,3
CSAD,FMO5,3
CSAD,GGT6,3
CSAD,GGT1,3
CSAD,GGT7,3
CSAD,GGT5,3
CSAD,BAAT,3
GAD1,FMO1,3
GAD1,FMO2,3
GAD1,FMO3,3
GAD1,FMO4,3
GAD1,FMO5,3
GAD1,GGT6,3
GAD1,GGT1,3
GAD1,GGT7,3
GAD1,GGT5,3
GAD1,BAAT,3
GAD2,FMO1,3
GAD2,FMO2,3
GAD2,FMO3,3
GAD2,FMO4,3
GAD2,FMO5,3
GAD2,GGT6,3
GAD2,GGT1,3
GAD2,GGT7,3
GAD2,GGT5,3
GAD2,BAAT,3
FMO1,GGT6,3
FMO1,GGT1,3
FMO1,GGT7,3
FMO1,GGT5,3
FMO1,BAAT,3
FMO2,GGT6,3
FMO2,GGT1,3
FMO2,GGT7,3
FMO2,GGT5,3
FMO2,BAAT,3
FMO3,GGT6,3
FMO3,GGT1,3
FMO3,GGT7,3
FMO3,GGT5,3
FMO3,BAAT,3
FMO4,GGT6,3
FMO4,GGT1,3
FMO4,GGT7,3
FMO4,GGT5,3
FMO4,BAAT,3
FMO5,GGT6,3
FMO5,GGT1,3
FMO5,GGT7,3
FMO5,GGT5,3
FMO5,BAAT,3
CDO1,GADL1,3
CDO1,CSAD,3
CDO1,GAD1,3
CDO1,GAD2,3
ADO,FMO1,3
ADO,FMO2,3
ADO,FMO3,3
ADO,FMO4,3
ADO,FMO5,3
