from,to,value
TPTEP2-CSNK1E,SMO,1
CSNK1A1L,SMO,1
CSNK1A1,SMO,1
CSNK1D,SMO,1
CSNK1E,SMO,1
CSNK1G2,SMO,1
CSNK1G3,SMO,1
CSNK1G1,SMO,1
PTCH1,SMO,2
PTCH2,SMO,2
EVC2,SMO,3
EVC,SMO,3
GRK2,SMO,1
GRK3,SMO,1
ARRB1,SMO,3
ARRB2,SMO,3
MEGF8,SMO,2
MGRN1,SMO,2
MOSMO,SMO,2
ARRB1,GPR161,3
ARRB2,GPR161,3
PRKACA,TPTEP2-CSNK1E,3
PRKACB,TPTEP2-CSNK1E,3
PRKACG,TPTEP2-CSNK1E,3
GRK2,TPTEP2-CSNK1E,3
GRK3,TPTEP2-CSNK1E,3
PRKACA,CSNK1A1L,3
PRKACB,CSNK1A1L,3
PRKACG,CSNK1A1L,3
GRK2,CSNK1A1L,3
GRK3,CSNK1A1L,3
PRKACA,CSNK1A1,3
PRKACB,CSNK1A1,3
PRKACG,CSNK1A1,3
GRK2,CSNK1A1,3
GRK3,CSNK1A1,3
PRKACA,CSNK1D,3
PRKACB,CSNK1D,3
PRKACG,CSNK1D,3
GRK2,CSNK1D,3
GRK3,CSNK1D,3
PRKACA,CSNK1E,3
PRKACB,CSNK1E,3
PRKACG,CSNK1E,3
GRK2,CSNK1E,3
GRK3,CSNK1E,3
PRKACA,CSNK1G2,3
PRKACB,CSNK1G2,3
PRKACG,CSNK1G2,3
GRK2,CSNK1G2,3
GRK3,CSNK1G2,3
PRKACA,CSNK1G3,3
PRKACB,CSNK1G3,3
PRKACG,CSNK1G3,3
GRK2,CSNK1G3,3
GRK3,CSNK1G3,3
PRKACA,CSNK1G1,3
PRKACB,CSNK1G1,3
PRKACG,CSNK1G1,3
GRK2,CSNK1G1,3
GRK3,CSNK1G1,3
PRKACA,GSK3B,3
PRKACB,GSK3B,3
PRKACG,GSK3B,3
SMO,PRKACA,2
GPR161,PRKACA,3
TPTEP2-CSNK1E,PRKACA,3
CSNK1A1L,PRKACA,3
CSNK1A1,PRKACA,3
CSNK1D,PRKACA,3
CSNK1E,PRKACA,3
CSNK1G2,PRKACA,3
CSNK1G3,PRKACA,3
CSNK1G1,PRKACA,3
GSK3B,PRKACA,3
SMO,PRKACB,2
GPR161,PRKACB,3
TPTEP2-CSNK1E,PRKACB,3
CSNK1A1L,PRKACB,3
CSNK1A1,PRKACB,3
CSNK1D,PRKACB,3
CSNK1E,PRKACB,3
CSNK1G2,PRKACB,3
CSNK1G3,PRKACB,3
CSNK1G1,PRKACB,3
GSK3B,PRKACB,3
SMO,PRKACG,2
GPR161,PRKACG,3
TPTEP2-CSNK1E,PRKACG,3
CSNK1A1L,PRKACG,3
CSNK1A1,PRKACG,3
CSNK1D,PRKACG,3
CSNK1E,PRKACG,3
CSNK1G2,PRKACG,3
CSNK1G3,PRKACG,3
CSNK1G1,PRKACG,3
GSK3B,PRKACG,3
PRKACA,GLI1,1
PRKACB,GLI1,1
PRKACG,GLI1,1
GLI2,GLI1,1
GLI3,GLI1,1
KIF7,GLI1,3
CUL1,GLI1,3
FBXW11,GLI1,3
BTRC,GLI1,3
SUFU,GLI1,3
ARRB1,GLI1,1
ARRB2,GLI1,1
KIF3A,GLI1,1
SPOPL,GLI1,3
SPOP,GLI1,3
CUL3,GLI1,3
PRKACA,GLI2,1
PRKACB,GLI2,1
PRKACG,GLI2,1
GLI1,GLI2,1
GLI3,GLI2,1
KIF7,GLI2,3
CUL1,GLI2,3
FBXW11,GLI2,3
BTRC,GLI2,3
SUFU,GLI2,3
ARRB1,GLI2,1
ARRB2,GLI2,1
KIF3A,GLI2,1
SPOPL,GLI2,3
SPOP,GLI2,3
CUL3,GLI2,3
PRKACA,GLI3,1
PRKACB,GLI3,1
PRKACG,GLI3,1
GLI1,GLI3,1
GLI2,GLI3,1
KIF7,GLI3,3
CUL1,GLI3,3
FBXW11,GLI3,3
BTRC,GLI3,3
SUFU,GLI3,3
ARRB1,GLI3,1
ARRB2,GLI3,1
KIF3A,GLI3,1
