from,to,weight
CANT1,NT5C1B-RDH14,3
CANT1,NT5C2,3
CANT1,NT5DC4,3
CANT1,NT5C,3
CANT1,NT5E,3
CANT1,NT5M,3
CANT1,NT5C1A,3
CANT1,NT5C1B,3
CANT1,GUK1,3
CANT1,ADSS1,3
CANT1,ADSS2,3
CANT1,IMPDH1,3
CANT1,IMPDH2,3
CANT1,GMPR,3
CANT1,GMPR2,3
CANT1,CMPK2,3
CANT1,CMPK1,3
NUDT16,NT5C1B-RDH14,3
NUDT16,NT5C2,3
NUDT16,NT5DC4,3
NUDT16,NT5C,3
NUDT16,NT5E,3
NUDT16,NT5M,3
NUDT16,NT5C1A,3
NUDT16,NT5C1B,3
NUDT16,HDDC2,3
NUDT16,ADSS1,3
NUDT16,ADSS2,3
NUDT16,IMPDH1,3
NUDT16,IMPDH2,3
ENTPD8,CANT1,3
ENTPD8,NUDT16,3
ENTPD8,ENTPD1,3
ENTPD8,ENTPD6,3
ENTPD8,ENTPD3,3
ENTPD8,ENTPD5,3
ENTPD8,ENTPD4,3
ENTPD8,AMPD1,3
ENTPD8,AMPD2,3
ENTPD8,AMPD3,3
ENTPD8,ADK,3
ENTPD8,NT5C1B-RDH14,3
ENTPD8,NT5C2,3
ENTPD8,NT5DC4,3
ENTPD8,NT5C,3
ENTPD8,NT5E,3
ENTPD8,NT5M,3
ENTPD8,NT5C1A,3
ENTPD8,NT5C1B,3
ENTPD8,GUK1,3
ENTPD8,NME6,3
ENTPD8,AK9,3
ENTPD8,NME7,3
ENTPD8,NME1,3
ENTPD8,NME2,3
ENTPD8,NME3,3
ENTPD8,NME4,3
ENTPD8,NME1-NME2,3
ENTPD8,AK6,3
ENTPD8,AK7,3
ENTPD8,AK8,3
ENTPD8,AK1,3
ENTPD8,AK2,3
ENTPD8,AK4,3
ENTPD8,AK5,3
ENTPD8,HDDC2,3
ENTPD8,ADSS1,3
ENTPD8,ADSS2,3
ENTPD8,AK3,3
ENTPD8,APRT,3
ENTPD8,RRM2B,3
ENTPD8,RRM1,3
ENTPD8,RRM2,3
ENTPD8,IMPDH1,3
ENTPD8,IMPDH2,3
ENTPD8,GMPR,3
ENTPD8,GMPR2,3
ENTPD8,CMPK2,3
ENTPD8,CMPK1,3
ENTPD8,NT5C3B,3
ENTPD8,NT5C3A,3
ENTPD8,DTYMK,3
ENTPD1,CANT1,3
ENTPD1,NUDT16,3
ENTPD1,ENTPD8,3
ENTPD1,ENTPD6,3
ENTPD1,ENTPD3,3
ENTPD1,ENTPD5,3
ENTPD1,ENTPD4,3
ENTPD1,AMPD1,3
ENTPD1,AMPD2,3
ENTPD1,AMPD3,3
ENTPD1,ADK,3
ENTPD1,NT5C1B-RDH14,3
ENTPD1,NT5C2,3
ENTPD1,NT5DC4,3
ENTPD1,NT5C,3
ENTPD1,NT5E,3
ENTPD1,NT5M,3
ENTPD1,NT5C1A,3
ENTPD1,NT5C1B,3
ENTPD1,GUK1,3
ENTPD1,NME6,3
ENTPD1,AK9,3
ENTPD1,NME7,3
ENTPD1,NME1,3
ENTPD1,NME2,3
ENTPD1,NME3,3
ENTPD1,NME4,3
ENTPD1,NME1-NME2,3
ENTPD1,AK6,3
ENTPD1,AK7,3
ENTPD1,AK8,3
ENTPD1,AK1,3
ENTPD1,AK2,3
ENTPD1,AK4,3
ENTPD1,AK5,3
ENTPD1,HDDC2,3
ENTPD1,ADSS1,3
ENTPD1,ADSS2,3
ENTPD1,AK3,3
ENTPD1,APRT,3
ENTPD1,RRM2B,3
ENTPD1,RRM1,3
ENTPD1,RRM2,3
ENTPD1,IMPDH1,3
ENTPD1,IMPDH2,3
ENTPD1,GMPR,3
ENTPD1,GMPR2,3
ENTPD1,CMPK2,3
ENTPD1,CMPK1,3
ENTPD1,NT5C3B,3
ENTPD1,NT5C3A,3
ENTPD1,DTYMK,3
ENTPD6,NT5C1B-RDH14,3
ENTPD6,NT5C2,3
ENTPD6,NT5DC4,3
ENTPD6,NT5C,3
ENTPD6,NT5E,3
ENTPD6,NT5M,3
ENTPD6,NT5C1A,3
ENTPD6,NT5C1B,3
ENTPD6,GUK1,3
ENTPD6,ADSS1,3
ENTPD6,ADSS2,3
ENTPD6,IMPDH1,3
ENTPD6,IMPDH2,3
ENTPD6,GMPR,3
ENTPD6,GMPR2,3
ENTPD6,CMPK2,3
ENTPD6,CMPK1,3
ENTPD3,CANT1,3
ENTPD3,NUDT16,3
ENTPD3,ENTPD8,3
ENTPD3,ENTPD1,3
ENTPD3,ENTPD6,3
ENTPD3,ENTPD5,3
ENTPD3,ENTPD4,3
ENTPD3,AMPD1,3
ENTPD3,AMPD2,3
ENTPD3,AMPD3,3
ENTPD3,ADK,3
ENTPD3,NT5C1B-RDH14,3
ENTPD3,NT5C2,3
ENTPD3,NT5DC4,3
ENTPD3,NT5C,3
ENTPD3,NT5E,3
ENTPD3,NT5M,3
ENTPD3,NT5C1A,3
ENTPD3,NT5C1B,3
ENTPD3,GUK1,3
ENTPD3,NME6,3
ENTPD3,AK9,3
ENTPD3,NME7,3
ENTPD3,NME1,3
ENTPD3,NME2,3
ENTPD3,NME3,3
ENTPD3,NME4,3
ENTPD3,NME1-NME2,3
ENTPD3,AK6,3
ENTPD3,AK7,3
ENTPD3,AK8,3
ENTPD3,AK1,3
ENTPD3,AK2,3
ENTPD3,AK4,3
ENTPD3,AK5,3
ENTPD3,HDDC2,3
ENTPD3,ADSS1,3
ENTPD3,ADSS2,3
ENTPD3,AK3,3
ENTPD3,APRT,3
ENTPD3,RRM2B,3
ENTPD3,RRM1,3
ENTPD3,RRM2,3
ENTPD3,IMPDH1,3
ENTPD3,IMPDH2,3
ENTPD3,GMPR,3
ENTPD3,GMPR2,3
ENTPD3,CMPK2,3
ENTPD3,CMPK1,3
ENTPD3,NT5C3B,3
ENTPD3,NT5C3A,3
ENTPD3,DTYMK,3
ENTPD5,NT5C1B-RDH14,3
ENTPD5,NT5C2,3
ENTPD5,NT5DC4,3
ENTPD5,NT5C,3
ENTPD5,NT5E,3
ENTPD5,NT5M,3
ENTPD5,NT5C1A,3
ENTPD5,NT5C1B,3
ENTPD5,GUK1,3
ENTPD5,ADSS1,3
ENTPD5,ADSS2,3
ENTPD5,IMPDH1,3
ENTPD5,IMPDH2,3
ENTPD5,GMPR,3
ENTPD5,GMPR2,3
ENTPD5,CMPK2,3
ENTPD5,CMPK1,3
ENTPD4,NT5C1B-RDH14,3
ENTPD4,NT5C2,3
ENTPD4,NT5DC4,3
ENTPD4,NT5C,3
ENTPD4,NT5E,3
ENTPD4,NT5M,3
ENTPD4,NT5C1A,3
ENTPD4,NT5C1B,3
ENTPD4,GUK1,3
ENTPD4,ADSS1,3
ENTPD4,ADSS2,3
ENTPD4,IMPDH1,3
ENTPD4,IMPDH2,3
ENTPD4,GMPR,3
ENTPD4,GMPR2,3
ENTPD4,CMPK2,3
ENTPD4,CMPK1,3
NTPCR,ENTPD8,3
NTPCR,ENTPD1,3
NTPCR,ENTPD3,3
NTPCR,NME6,3
NTPCR,AK9,3
NTPCR,NME7,3
NTPCR,NME1,3
NTPCR,NME2,3
NTPCR,NME3,3
NTPCR,NME4,3
NTPCR,NME1-NME2,3
NTPCR,AK6,3
NTPCR,AK7,3
NTPCR,AK8,3
NTPCR,AK1,3
NTPCR,AK2,3
NTPCR,AK4,3
NTPCR,AK5,3
NTPCR,AK3,3
NTPCR,RRM2B,3
NTPCR,RRM1,3
NTPCR,RRM2,3
ENTPD2,ENTPD8,3
ENTPD2,ENTPD1,3
ENTPD2,ENTPD3,3
ENTPD2,NME6,3
ENTPD2,AK9,3
ENTPD2,NME7,3
ENTPD2,NME1,3
ENTPD2,NME2,3
ENTPD2,NME3,3
ENTPD2,NME4,3
ENTPD2,NME1-NME2,3
ENTPD2,AK6,3
ENTPD2,AK7,3
ENTPD2,AK8,3
ENTPD2,AK1,3
ENTPD2,AK2,3
ENTPD2,AK4,3
ENTPD2,AK5,3
ENTPD2,AK3,3
ENTPD2,RRM2B,3
ENTPD2,RRM1,3
ENTPD2,RRM2,3
AMPD1,NT5C1B-RDH14,3
AMPD1,NT5C2,3
AMPD1,NT5DC4,3
AMPD1,NT5C,3
AMPD1,NT5E,3
AMPD1,NT5M,3
AMPD1,NT5C1A,3
AMPD1,NT5C1B,3
AMPD1,ADSS1,3
AMPD1,ADSS2,3
AMPD1,IMPDH1,3
AMPD1,IMPDH2,3
AMPD2,NT5C1B-RDH14,3
AMPD2,NT5C2,3
AMPD2,NT5DC4,3
AMPD2,NT5C,3
AMPD2,NT5E,3
AMPD2,NT5M,3
AMPD2,NT5C1A,3
AMPD2,NT5C1B,3
AMPD2,ADSS1,3
AMPD2,ADSS2,3
AMPD2,IMPDH1,3
AMPD2,IMPDH2,3
AMPD3,NT5C1B-RDH14,3
AMPD3,NT5C2,3
AMPD3,NT5DC4,3
AMPD3,NT5C,3
AMPD3,NT5E,3
AMPD3,NT5M,3
AMPD3,NT5C1A,3
AMPD3,NT5C1B,3
AMPD3,ADSS1,3
AMPD3,ADSS2,3
AMPD3,IMPDH1,3
AMPD3,IMPDH2,3
ADK,AMPD1,3
ADK,AMPD2,3
ADK,AMPD3,3
ADK,LACC1,3
ADK,PNP,3
ADK,NT5C1B-RDH14,3
ADK,NT5C2,3
ADK,NT5DC4,3
ADK,NT5C,3
ADK,NT5E,3
ADK,NT5M,3
ADK,NT5C1A,3
ADK,NT5C1B,3
ADK,AK9,3
ADK,AK6,3
ADK,AK7,3
ADK,AK8,3
ADK,AK1,3
ADK,AK2,3
ADK,AK4,3
ADK,AK5,3
ADK,AK3,3
ADK,APRT,3
ADK,ADA,3
ADK,ADA2,3
LACC1,ADK,3
LACC1,PNP,3
LACC1,APRT,3
LACC1,ADA,3
LACC1,ADA2,3
LACC1,HPRT1,3
LACC1,XDH,3
LACC1,GDA,3
PNP,ADK,3
PNP,LACC1,3
PNP,DCK,3
PNP,APRT,3
PNP,ADA,3
PNP,ADA2,3
PNP,HPRT1,3
PNP,XDH,3
PNP,DGUOK,3
PNP,GDA,3
NT5C1B-RDH14,ADK,3
NT5C1B-RDH14,LACC1,3
NT5C1B-RDH14,PNP,3
NT5C1B-RDH14,DCK,3
NT5C1B-RDH14,ADA,3
NT5C1B-RDH14,ADA2,3
NT5C1B-RDH14,DGUOK,3
NT5C1B-RDH14,UCKL1,3
NT5C1B-RDH14,UCK2,3
NT5C1B-RDH14,UCK1,3
NT5C1B-RDH14,UPP2,3
NT5C1B-RDH14,UPP1,3
NT5C1B-RDH14,TYMP,3
NT5C1B-RDH14,TK1,3
NT5C1B-RDH14,TK2,3
NT5C1B-RDH14,CDA,3
NT5C2,ADK,3
NT5C2,LACC1,3
NT5C2,PNP,3
NT5C2,DCK,3
NT5C2,ADA,3
NT5C2,ADA2,3
NT5C2,DGUOK,3
NT5C2,UCKL1,3
NT5C2,UCK2,3
NT5C2,UCK1,3
NT5C2,UPP2,3
NT5C2,UPP1,3
NT5C2,TYMP,3
NT5C2,TK1,3
NT5C2,TK2,3
NT5C2,CDA,3
NT5DC4,ADK,3
NT5DC4,LACC1,3
NT5DC4,PNP,3
NT5DC4,DCK,3
NT5DC4,ADA,3
NT5DC4,ADA2,3
NT5DC4,DGUOK,3
NT5DC4,UCKL1,3
NT5DC4,UCK2,3
NT5DC4,UCK1,3
NT5DC4,UPP2,3
NT5DC4,UPP1,3
NT5DC4,TYMP,3
