from,to,weight
ARG1,OAT,3
ARG1,ODC1,3
ARG2,OAT,3
ARG2,ODC1,3
AGMAT,GATM,3
AGMAT,CARNS1,3
AGMAT,CNDP2,3
AGMAT,CNDP1,3
GATM,ARG1,3
GATM,ARG2,3
GATM,AGMAT,3
GATM,GAMT,3
GATM,AZIN2,3
GATM,NOS1,3
GATM,NOS2,3
GATM,NOS3,3
proteasome.,ALDH2,3
proteasome.,ALDH1B1,3
proteasome.,ALDH9A1,3
proteasome.,ALDH3A2,3
proteasome.,ALDH7A1,3
ALDH2,AGMAT,3
ALDH2,GATM,3
ALDH2,CARNS1,3
ALDH2,CNDP2,3
ALDH2,CNDP1,3
ALDH1B1,AGMAT,3
ALDH1B1,GATM,3
ALDH1B1,CARNS1,3
ALDH1B1,CNDP2,3
ALDH1B1,CNDP1,3
ALDH9A1,AGMAT,3
ALDH9A1,GATM,3
ALDH9A1,CARNS1,3
ALDH9A1,CNDP2,3
ALDH9A1,CNDP1,3
ALDH3A2,AGMAT,3
ALDH3A2,GATM,3
ALDH3A2,CARNS1,3
ALDH3A2,CNDP2,3
ALDH3A2,CNDP1,3
ALDH7A1,AGMAT,3
ALDH7A1,GATM,3
ALDH7A1,CARNS1,3
ALDH7A1,CNDP2,3
ALDH7A1,CNDP1,3
SRM,SMS,3
AMD1,SRM,3
AMD1,SMS,3
SMS,SMOX,3
SAT2,MAOA,3
SAT2,MAOB,3
SAT1,MAOA,3
SAT1,MAOB,3
MAOA,ALDH2,3
MAOA,ALDH1B1,3
MAOA,ALDH9A1,3
MAOA,ALDH3A2,3
MAOA,ALDH7A1,3
MAOB,ALDH2,3
MAOB,ALDH1B1,3
MAOB,ALDH9A1,3
MAOB,ALDH3A2,3
MAOB,ALDH7A1,3
CARNS1,AGMAT,3
CARNS1,GATM,3
CARNS1,CNDP2,3
CARNS1,CNDP1,3
CNDP2,CARNS1,3
GAMT,CKB,3
GAMT,CKM,3
GAMT,CKMT1B,3
GAMT,CKMT2,3
GAMT,CKMT1A,3
CNDP1,CARNS1,3
SMOX,SMS,3
NOS1,NOS2,3
NOS1,NOS3,3
NOS2,NOS1,3
NOS2,NOS3,3
NOS3,NOS1,3
NOS3,NOS2,3
OAT,ALDH4A1,3
OAT,ODC1,3
PYCR2,PRODH,3
PYCR2,P4HA3,3
PYCR2,P4HA1,3
PYCR2,P4HA2,3
PYCR2,PRODH2,3
PYCR1,PRODH,3
PYCR1,P4HA3,3
PYCR1,P4HA1,3
PYCR1,P4HA2,3
PYCR1,PRODH2,3
PYCR3,PRODH,3
PYCR3,P4HA3,3
PYCR3,P4HA1,3
PYCR3,P4HA2,3
PYCR3,PRODH2,3
PRODH,PYCR2,3
PRODH,PYCR1,3
PRODH,PYCR3,3
ALDH4A1,ALDH18A1,3
ALDH4A1,GOT1L1,3
ALDH4A1,GOT1,3
ALDH4A1,GOT2,3
ALDH18A1,OAT,3
ALDH18A1,ALDH4A1,3
P4HA3,PRODH2,3
P4HA1,PRODH2,3
P4HA2,PRODH2,3
PRODH2,PYCR2,3
PRODH2,PYCR1,3
PRODH2,PYCR3,3
PRODH2,ALDH4A1,3
LAP3,PYCR2,3
LAP3,PYCR1,3
LAP3,PYCR3,3
LAP3,PRODH,3
LAP3,P4HA3,3
LAP3,P4HA1,3
LAP3,P4HA2,3
ODC1,proteasome.,3
ODC1,SRM,3
ODC1,SAT2,3
ODC1,SAT1,3
GOT1L1,HOGA1,3
GOT1,HOGA1,3
GOT2,HOGA1,3
