from,to,value
RASGRP1,RASGRF1,3
RASGRP2,RASGRF1,3
RASGRP4,RASGRF1,3
RASGRP3,RASGRF1,3
CACNG3,RASGRF1,3
CACNG2,RASGRF1,3
CACNG5,RASGRF1,3
CACNG4,RASGRF1,3
CACNA2D3,RASGRF1,3
CACNG8,RASGRF1,3
CACNG7,RASGRF1,3
CACNG6,RASGRF1,3
CACNA1A,RASGRF1,3
CACNA1B,RASGRF1,3
CACNA1C,RASGRF1,3
CACNA1D,RASGRF1,3
CACNA1E,RASGRF1,3
CACNA1F,RASGRF1,3
CACNA1S,RASGRF1,3
CACNA2D1,RASGRF1,3
CACNB1,RASGRF1,3
CACNB2,RASGRF1,3
CACNB3,RASGRF1,3
CACNB4,RASGRF1,3
CACNG1,RASGRF1,3
CACNA1I,RASGRF1,3
CACNA1H,RASGRF1,3
CACNA1G,RASGRF1,3
CACNA2D2,RASGRF1,3
CACNA2D4,RASGRF1,3
RASGRP1,RASGRF2,3
RASGRP2,RASGRF2,3
RASGRP4,RASGRF2,3
RASGRP3,RASGRF2,3
CACNG3,RASGRF2,3
CACNG2,RASGRF2,3
CACNG5,RASGRF2,3
CACNG4,RASGRF2,3
CACNA2D3,RASGRF2,3
CACNG8,RASGRF2,3
CACNG7,RASGRF2,3
CACNG6,RASGRF2,3
CACNA1A,RASGRF2,3
CACNA1B,RASGRF2,3
CACNA1C,RASGRF2,3
CACNA1D,RASGRF2,3
CACNA1E,RASGRF2,3
CACNA1F,RASGRF2,3
CACNA1S,RASGRF2,3
CACNA2D1,RASGRF2,3
CACNB1,RASGRF2,3
CACNB2,RASGRF2,3
CACNB3,RASGRF2,3
CACNB4,RASGRF2,3
CACNG1,RASGRF2,3
CACNA1I,RASGRF2,3
CACNA1H,RASGRF2,3
CACNA1G,RASGRF2,3
CACNA2D2,RASGRF2,3
CACNA2D4,RASGRF2,3
MAPK1,PLA2G4B,3
MAPK3,PLA2G4B,3
MAPK1,PLA2G4E,3
MAPK3,PLA2G4E,3
MAPK1,PLA2G4F,3
MAPK3,PLA2G4F,3
MAPK1,PLA2G4D,3
MAPK3,PLA2G4D,3
MAPK1,PLA2G4A,3
MAPK3,PLA2G4A,3
MAPK1,PLA2G4C,3
MAPK3,PLA2G4C,3
MAPK1,JMJD7-PLA2G4B,3
MAPK3,JMJD7-PLA2G4B,3
MAPK1,STMN1,3
MAPK3,STMN1,3
MAPK1,MAPT,3
MAPK3,MAPT,3
CHUK,NFKB1,3
IKBKB,NFKB1,3
IKBKG,NFKB1,3
MAP3K14,NFKB1,3
CHUK,NFKB2,3
IKBKB,NFKB2,3
IKBKG,NFKB2,3
MAP3K14,NFKB2,3
CHUK,RELA,3
IKBKB,RELA,3
IKBKG,RELA,3
MAP3K14,RELA,3
CHUK,RELB,3
IKBKB,RELB,3
IKBKG,RELB,3
MAP3K14,RELB,3
MAP3K14,CHUK,3
MAP3K7,CHUK,3
MAP3K1,CHUK,3
MAP3K8,CHUK,3
MAP3K14,IKBKB,3
MAP3K7,IKBKB,3
MAP3K1,IKBKB,3
MAP3K8,IKBKB,3
MAP3K14,IKBKG,3
MAP3K7,IKBKG,3
MAP3K1,IKBKG,3
MAP3K8,IKBKG,3
MAP3K7,MAP3K14,3
MAP3K8,MAP3K14,3
DUSP10,MAPK1,2
DUSP1,MAPK1,2
DUSP2,MAPK1,2
DUSP4,MAPK1,2
DUSP5,MAPK1,2
DUSP6,MAPK1,2
DUSP7,MAPK1,2
DUSP8,MAPK1,2
DUSP9,MAPK1,2
DUSP16,MAPK1,2
DUSP3,MAPK1,2
PTPN7,MAPK1,2
PTPRR,MAPK1,2
PTPN5,MAPK1,2
LAMTOR3,MAPK1,3
MAP2K2,MAPK1,3
MAP2K1,MAPK1,3
DUSP10,MAPK3,2
DUSP1,MAPK3,2
DUSP2,MAPK3,2
DUSP4,MAPK3,2
DUSP5,MAPK3,2
DUSP6,MAPK3,2
DUSP7,MAPK3,2
DUSP8,MAPK3,2
DUSP9,MAPK3,2
DUSP16,MAPK3,2
DUSP3,MAPK3,2
PTPN7,MAPK3,2
PTPRR,MAPK3,2
PTPN5,MAPK3,2
LAMTOR3,MAPK3,3
MAP2K2,MAPK3,3
MAP2K1,MAPK3,3
MAPK1,LAMTOR3,3
MAPK3,LAMTOR3,3
MAP2K2,LAMTOR3,3
MAP2K1,LAMTOR3,3
LAMTOR3,MAP2K2,3
RAF1,MAP2K2,3
BRAF,MAP2K2,3
MAP3K1,MAP2K2,3
MAP3K8,MAP2K2,3
