from,to,value
ACE,ACE2,3
NLN,ACE2,3
THOP1,ACE2,3
MME,ACE2,3
ENPEP,ACE2,3
CTSA,ACE2,3
CPA3,ACE2,3
CMA1,ACE2,3
CTSG,ACE2,3
REN,ACE2,3
KLK1,ACE2,3
KLK2,ACE2,3
PRCP,ACE2,3
ACE2,ACE,3
NLN,ACE,3
THOP1,ACE,3
MME,ACE,3
ENPEP,ACE,3
CTSA,ACE,3
CPA3,ACE,3
CMA1,ACE,3
CTSG,ACE,3
REN,ACE,3
KLK1,ACE,3
KLK2,ACE,3
PRCP,ACE,3
ACE2,AGTR1,3
ACE,AGTR1,3
ANPEP,AGTR1,3
ENPEP,AGTR1,3
CMA1,AGTR1,3
CTSG,AGTR1,3
KLK1,AGTR1,3
KLK2,AGTR1,3
PRCP,AGTR1,3
ACE2,AGTR2,3
ACE,AGTR2,3
ANPEP,AGTR2,3
ENPEP,AGTR2,3
CMA1,AGTR2,3
CTSG,AGTR2,3
KLK1,AGTR2,3
KLK2,AGTR2,3
PRCP,AGTR2,3
ACE2,NLN,3
ACE,NLN,3
THOP1,NLN,3
MME,NLN,3
CTSA,NLN,3
CPA3,NLN,3
CMA1,NLN,3
CTSG,NLN,3
REN,NLN,3
PRCP,NLN,3
ACE2,THOP1,3
ACE,THOP1,3
NLN,THOP1,3
MME,THOP1,3
CTSA,THOP1,3
CPA3,THOP1,3
CMA1,THOP1,3
CTSG,THOP1,3
REN,THOP1,3
PRCP,THOP1,3
ACE2,MME,3
ACE,MME,3
NLN,MME,3
THOP1,MME,3
CTSA,MME,3
CPA3,MME,3
CMA1,MME,3
CTSG,MME,3
REN,MME,3
PRCP,MME,3
ENPEP,ANPEP,3
PREP,ANPEP,3
ACE2,ENPEP,3
ACE,ENPEP,3
ANPEP,ENPEP,3
CMA1,ENPEP,3
CTSG,ENPEP,3
KLK1,ENPEP,3
KLK2,ENPEP,3
PRCP,ENPEP,3
ACE2,CTSA,3
ACE,CTSA,3
NLN,CTSA,3
THOP1,CTSA,3
MME,CTSA,3
CPA3,CTSA,3
CMA1,CTSA,3
CTSG,CTSA,3
REN,CTSA,3
ACE2,CPA3,3
ACE,CPA3,3
NLN,CPA3,3
THOP1,CPA3,3
MME,CPA3,3
CTSA,CPA3,3
CMA1,CPA3,3
CTSG,CPA3,3
REN,CPA3,3
ACE2,MAS1,3
ACE,MAS1,3
NLN,MAS1,3
THOP1,MAS1,3
MME,MAS1,3
PRCP,MAS1,3
ANPEP,LNPEP,3
ACE2,CMA1,3
ACE,CMA1,3
NLN,CMA1,3
THOP1,CMA1,3
MME,CMA1,3
ENPEP,CMA1,3
CTSA,CMA1,3
CPA3,CMA1,3
CTSG,CMA1,3
REN,CMA1,3
KLK1,CMA1,3
KLK2,CMA1,3
PRCP,CMA1,3
ACE2,CTSG,3
ACE,CTSG,3
NLN,CTSG,3
THOP1,CTSG,3
MME,CTSG,3
ENPEP,CTSG,3
CTSA,CTSG,3
CPA3,CTSG,3
CMA1,CTSG,3
REN,CTSG,3
KLK1,CTSG,3
KLK2,CTSG,3
PRCP,CTSG,3
ACE2,REN,3
ACE,REN,3
NLN,REN,3
THOP1,REN,3
MME,REN,3
CTSA,REN,3
CPA3,REN,3
CMA1,REN,3
CTSG,REN,3
REN,ATP6AP2,1
ACE2,KLK1,3
ACE,KLK1,3
ENPEP,KLK1,3
CMA1,KLK1,3
CTSG,KLK1,3
PRCP,KLK1,3
ACE2,KLK2,3
ACE,KLK2,3
ENPEP,KLK2,3
CMA1,KLK2,3
CTSG,KLK2,3
PRCP,KLK2,3
ANPEP,PREP,3
ACE2,PRCP,3
ACE,PRCP,3
NLN,PRCP,3
THOP1,PRCP,3
MME,PRCP,3
ENPEP,PRCP,3
CMA1,PRCP,3
CTSG,PRCP,3
KLK1,PRCP,3
KLK2,PRCP,3
