from,to,value
MAPK8,JUN,1
MAPK9,JUN,1
MAPK10,JUN,1
MAP2K4,MAPK8,1
MAP2K4,MAPK9,1
MAP2K4,MAPK10,1
PAK1,MAP2K4,3
MAP3K14,CHUK,1
MAP3K14,IKBKG,1
MAP3K14,IKBKB,1
CHUK,NFKBIA,1
IKBKB,NFKBIA,1
NFKB1,NFKBIA,3
RELA,NFKBIA,3
NFKBIA,NFKB1,3
NOD1,NFKB1,3
NFKBIA,RELA,3
NOD1,RELA,3
NFKB1,CCL5,1
RELA,CCL5,1
MAPK14,CXCL1,1
MAPK11,CXCL1,1
MAPK13,CXCL1,1
MAPK12,CXCL1,1
JUN,CXCL1,1
NFKB1,CXCL1,1
RELA,CXCL1,1
MAPK14,CXCL2,1
MAPK11,CXCL2,1
MAPK13,CXCL2,1
MAPK12,CXCL2,1
JUN,CXCL2,1
NFKB1,CXCL2,1
RELA,CXCL2,1
MAPK14,CXCL3,1
MAPK11,CXCL3,1
MAPK13,CXCL3,1
MAPK12,CXCL3,1
JUN,CXCL3,1
NFKB1,CXCL3,1
RELA,CXCL3,1
MAPK14,CXCL8,1
MAPK11,CXCL8,1
MAPK13,CXCL8,1
MAPK12,CXCL8,1
JUN,CXCL8,1
NFKB1,CXCL8,1
RELA,CXCL8,1
PAK1,MAP3K14,1
TJP1,IGSF5,3
TJP1,F11R,3
TJP1,JAM2,3
TJP1,JAM3,3
ADAM17,HBEGF,1
ADAM10,HBEGF,1
CXCR1,ADAM10,3
CXCR2,ADAM10,3
IGSF5,TJP1,3
F11R,TJP1,3
JAM2,TJP1,3
JAM3,TJP1,3
CXCL8,CXCR1,1
CXCL8,CXCR2,1
HBEGF,EGFR,1
CSK,LYN,2
CSK,SRC,2
PTPRZ1,GIT1,3
