from,to,weight
CYP1A2,CYP2J2,3
PLA2G4B,CYP1A2,3
PLA2G4B,ALOX15,3
PLA2G4B,CYP2C19,3
PLA2G4B,CYP2C8,3
PLA2G4B,CYP2C9,3
PLA2G4B,CYP2J2,3
PLA2G4B,CYP2E1,3
PLA2G4B,CYP3A4,3
PLAAT3,CYP1A2,3
PLAAT3,ALOX15,3
PLAAT3,CYP2C19,3
PLAAT3,CYP2C8,3
PLAAT3,CYP2C9,3
PLAAT3,CYP2J2,3
PLAAT3,CYP2E1,3
PLAAT3,CYP3A4,3
PLA2G4E,CYP1A2,3
PLA2G4E,ALOX15,3
PLA2G4E,CYP2C19,3
PLA2G4E,CYP2C8,3
PLA2G4E,CYP2C9,3
PLA2G4E,CYP2J2,3
PLA2G4E,CYP2E1,3
PLA2G4E,CYP3A4,3
PLB1,CYP1A2,3
PLB1,ALOX15,3
PLB1,CYP2C19,3
PLB1,CYP2C8,3
PLB1,CYP2C9,3
PLB1,CYP2J2,3
PLB1,CYP2E1,3
PLB1,CYP3A4,3
PLA2G4F,CYP1A2,3
PLA2G4F,ALOX15,3
PLA2G4F,CYP2C19,3
PLA2G4F,CYP2C8,3
PLA2G4F,CYP2C9,3
PLA2G4F,CYP2J2,3
PLA2G4F,CYP2E1,3
PLA2G4F,CYP3A4,3
PLA2G2D,CYP1A2,3
PLA2G2D,ALOX15,3
PLA2G2D,CYP2C19,3
PLA2G2D,CYP2C8,3
PLA2G2D,CYP2C9,3
PLA2G2D,CYP2J2,3
PLA2G2D,CYP2E1,3
PLA2G2D,CYP3A4,3
PLA2G4D,CYP1A2,3
PLA2G4D,ALOX15,3
PLA2G4D,CYP2C19,3
PLA2G4D,CYP2C8,3
PLA2G4D,CYP2C9,3
PLA2G4D,CYP2J2,3
PLA2G4D,CYP2E1,3
PLA2G4D,CYP3A4,3
PLA2G2E,CYP1A2,3
PLA2G2E,ALOX15,3
PLA2G2E,CYP2C19,3
PLA2G2E,CYP2C8,3
PLA2G2E,CYP2C9,3
PLA2G2E,CYP2J2,3
PLA2G2E,CYP2E1,3
PLA2G2E,CYP3A4,3
PLA2G2C,CYP1A2,3
PLA2G2C,ALOX15,3
PLA2G2C,CYP2C19,3
PLA2G2C,CYP2C8,3
PLA2G2C,CYP2C9,3
PLA2G2C,CYP2J2,3
PLA2G2C,CYP2E1,3
PLA2G2C,CYP3A4,3
PLA2G3,CYP1A2,3
PLA2G3,ALOX15,3
PLA2G3,CYP2C19,3
PLA2G3,CYP2C8,3
PLA2G3,CYP2C9,3
PLA2G3,CYP2J2,3
PLA2G3,CYP2E1,3
PLA2G3,CYP3A4,3
PLA2G1B,CYP1A2,3
PLA2G1B,ALOX15,3
PLA2G1B,CYP2C19,3
PLA2G1B,CYP2C8,3
PLA2G1B,CYP2C9,3
PLA2G1B,CYP2J2,3
PLA2G1B,CYP2E1,3
PLA2G1B,CYP3A4,3
PLA2G2A,CYP1A2,3
PLA2G2A,ALOX15,3
PLA2G2A,CYP2C19,3
PLA2G2A,CYP2C8,3
PLA2G2A,CYP2C9,3
PLA2G2A,CYP2J2,3
PLA2G2A,CYP2E1,3
PLA2G2A,CYP3A4,3
PLA2G4A,CYP1A2,3
PLA2G4A,ALOX15,3
PLA2G4A,CYP2C19,3
PLA2G4A,CYP2C8,3
PLA2G4A,CYP2C9,3
PLA2G4A,CYP2J2,3
PLA2G4A,CYP2E1,3
PLA2G4A,CYP3A4,3
PLA2G5,CYP1A2,3
PLA2G5,ALOX15,3
PLA2G5,CYP2C19,3
PLA2G5,CYP2C8,3
PLA2G5,CYP2C9,3
PLA2G5,CYP2J2,3
PLA2G5,CYP2E1,3
PLA2G5,CYP3A4,3
PLAAT2,CYP1A2,3
PLAAT2,ALOX15,3
PLAAT2,CYP2C19,3
PLAAT2,CYP2C8,3
PLAAT2,CYP2C9,3
PLAAT2,CYP2J2,3
PLAAT2,CYP2E1,3
PLAAT2,CYP3A4,3
PLA2G2F,CYP1A2,3
PLA2G2F,ALOX15,3
PLA2G2F,CYP2C19,3
PLA2G2F,CYP2C8,3
PLA2G2F,CYP2C9,3
PLA2G2F,CYP2J2,3
