from,to,value
TP53,SIAH1,1
TP53,IGFBP3,1
TP53,GADD45G,1
TP53,GADD45A,1
TP53,GADD45B,1
ATR,CHEK1,1
ATM,CHEK2,1
TP53,RPRM,1
TP53,SFN,1
CDKN1A,CDK2,2
CDKN1A,CCNE1,2
CDKN1A,CCNE2,2
TP53,TSC2,1
TP53,PPM1D,1
TP53,TP73,1
TP53,CCNG1,1
TP53,CCNG2,1
TP53,COP1,1
TP53,RRM2B,1
TP53,RRM2,1
TP53,DDB2,1
TP53,STEAP3,1
TP53,PTEN,1
TP53,SERPINB5,1
TP53,CD82,1
TP53,THBS1,1
IGFBP3,IGF1,2
TP53,SERPINE1,1
TP53,ADGRB1,1
TP53,CDKN1A,1
TP53,ZMAT3,1
TP53,EI24,1
TP53,TP53I3,1
TP53,FAS,1
TP53,GTSE1,1
TP53,BAX,1
BCL2L1,BAX,2
BCL2,BAX,2
TP53,PIDD1,1
TP53,TNFRSF10B,1
TP53,TNFRSF10A,1
TNFRSF10B,CASP8,3
TNFRSF10A,CASP8,3
GADD45G,CDK1,2
GADD45A,CDK1,2
GADD45B,CDK1,2
SFN,CDK1,2
SIAH1,CYCS,3
BID,CYCS,3
TP53AIP1,CYCS,3
APAF1,CASP9,1
CYCS,CASP9,1
MDM4,MDM2,1
CDKN2A,MDM2,2
TP53,MDM2,1
MDM4,TP53,2
CHEK1,TP53,1
ATR,TP53,1
CHEK2,TP53,1
ATM,TP53,1
BBC3,TP53,1
PPP1R13L,TP53,2
TP53,RCHY1,1
CDKN1A,CDK4,2
CDKN1A,CDK6,2
CDKN1A,CCND1,2
CDKN1A,CCND2,2
CDKN1A,CCND3,2
TP53,PERP,1
TP53,SHISA5,1
TP53,SESN3,1
TP53,SESN1,1
TP53,SESN2,1
GADD45G,CCNB1,2
GADD45A,CCNB1,2
GADD45B,CCNB1,2
SFN,CCNB1,2
GADD45G,CCNB2,2
GADD45A,CCNB2,2
GADD45B,CCNB2,2
SFN,CCNB2,2
CASP8,CASP3,1
CASP9,CASP3,1
BBC3,TP53AIP1,1
TP53,PMAIP1,1
TP53,SIVA1,1
SIVA1,BCL2L1,2
SIVA1,BCL2,2
TP53,AIFM2,1
TP53,ZNF385A,1
