from,to,value
TNF,TNFRSF1A,1
BAG4,TNFRSF1A,3
TNFRSF1A,TRADD,1
TNFRSF1B,TRAF2,1
BIRC2,RIPK1,1
BIRC3,RIPK1,1
RIPK3,RIPK1,3
TRAF2,BIRC2,1
TRAF5,BIRC2,1
TRAF2,BIRC3,1
TRAF5,BIRC3,1
TRAF2,MAP3K7,1
TRAF5,MAP3K7,1
MAP3K7,MAP2K7,3
MAP3K8,MAP2K7,1
MAP3K5,MAP2K7,1
MAP3K7,MAP2K4,3
MAP3K8,MAP2K4,1
MAP3K5,MAP2K4,1
RIPK1,MAP2K3,1
MAP3K7,MAP2K3,3
MAP3K7,MAP2K6,3
MAP2K3,MAPK14,3
MAP2K6,MAPK14,3
MAP2K3,MAPK11,3
MAP2K6,MAPK11,3
MAP2K3,MAPK13,3
MAP2K6,MAPK13,3
MAP2K3,MAPK12,3
MAP2K6,MAPK12,3
MAP2K7,MAPK8,3
MAP2K4,MAPK8,3
DAB2IP,MAPK8,3
MAP2K7,MAPK9,3
MAP2K4,MAPK9,3
DAB2IP,MAPK9,3
MAP2K7,MAPK10,3
MAP2K4,MAPK10,3
DAB2IP,MAPK10,3
RIPK1,IKBKG,1
MAP3K14,IKBKG,3
MAP3K7,IKBKB,3
MAP3K14,IKBKB,3
IKBKG,NFKBIA,3
IKBKB,NFKBIA,3
NFKB1,NFKBIA,3
RELA,NFKBIA,3
CHUK,NFKBIA,3
NFKBIA,NFKB1,3
NFKBIA,RELA,3
MAP3K8,MAP2K1,3
MAP2K1,MAPK1,3
MAP2K1,MAPK3,3
MAPK14,RPS6KA4,3
MAPK11,RPS6KA4,3
MAPK13,RPS6KA4,3
MAPK12,RPS6KA4,3
MAPK1,RPS6KA4,3
MAPK3,RPS6KA4,3
MAPK14,RPS6KA5,3
MAPK11,RPS6KA5,3
MAPK13,RPS6KA5,3
MAPK12,RPS6KA5,3
MAPK1,RPS6KA5,3
MAPK3,RPS6KA5,3
RPS6KA4,CREB3,1
RPS6KA5,CREB3,1
RPS6KA4,CREB1,1
RPS6KA5,CREB1,1
RPS6KA4,ATF2,1
RPS6KA5,ATF2,1
RPS6KA4,ATF6B,1
RPS6KA5,ATF6B,1
RPS6KA4,CREB3L4,1
RPS6KA5,CREB3L4,1
RPS6KA4,ATF4,1
RPS6KA5,ATF4,1
RPS6KA4,CREB3L2,1
RPS6KA5,CREB3L2,1
RPS6KA4,CREB3L3,1
RPS6KA5,CREB3L3,1
RPS6KA4,CREB3L1,1
RPS6KA5,CREB3L1,1
RPS6KA4,CREB5,1
RPS6KA5,CREB5,1
MAPK14,CEBPB,1
MAPK11,CEBPB,1
MAPK13,CEBPB,1
MAPK12,CEBPB,1
MAPK8,FOS,3
MAPK9,FOS,3
MAPK10,FOS,3
MAPK8,JUN,3
MAPK9,JUN,3
MAPK10,JUN,3
TNF,TNFRSF1B,1
LTA,TNFRSF1B,1
TRAF2,PIK3CA,1
TRAF2,PIK3CB,1
TRAF2,PIK3CD,1
TRAF2,PIK3R1,1
TRAF2,PIK3R2,1
TRAF2,PIK3R3,1
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
TRAF2,MAP3K14,1
TRAF5,MAP3K14,1
MAP3K14,CHUK,3
RIPK1,RIPK3,3
TNFRSF1A,BAG4,3
RIPK3,MLKL,3
MLKL,PGAM5,1
PGAM5,DNM1L,1
TNFRSF1B,DAB2IP,1
TNFRSF1B,IRF1,1
IRF1,IFNB1,1
RIPK1,FADD,1
FADD,CASP8,1
CFLAR,CASP8,2
FADD,CASP10,1
CFLAR,CASP10,2
CASP8,CASP7,1
CASP10,CASP7,1
CASP8,CASP3,1
CASP10,CASP3,1
MAPK8,ITCH,1
MAPK9,ITCH,1
MAPK10,ITCH,1
NFKB1,CFLAR,1
RELA,CFLAR,1
ITCH,CFLAR,2
64285,ADAM17,3
79651,ADAM17,3
ADAM17,64285,3
83786,64285,3
ADAM17,79651,3
83786,79651,3
64285,83786,3
79651,83786,3
