from,to,value
KLKB1,F12,3
SERPING1,F12,3
SERPINC1,F12,3
F12,F11,3
SERPING1,F11,3
SERPINC1,F11,3
F11,F9,3
SERPING1,F9,3
SERPINC1,F9,3
F7,F10,3
F3,F10,1
F9,F10,3
VWF,F10,3
F8,F10,3
SERPINA5,F10,3
PROS1,F10,3
TFPI,F10,3
SERPINC1,F10,3
F10,F2,3
F5,F2,3
SERPINA5,F2,3
PROS1,F2,3
TFPI,F2,3
SERPINC1,F2,3
F2,FGA,3
SERPINA5,FGA,3
SERPINE2,FGA,3
A2M,FGA,3
SERPINC1,FGA,3
SERPIND1,FGA,3
F2,FGB,3
SERPINA5,FGB,3
SERPINE2,FGB,3
A2M,FGB,3
SERPINC1,FGB,3
SERPIND1,FGB,3
F2,FGG,3
SERPINA5,FGG,3
SERPINE2,FGG,3
A2M,FGG,3
SERPINC1,FGG,3
SERPIND1,FGG,3
F2,PROC,3
SERPINA5,PROC,3
SERPINE2,PROC,3
A2M,PROC,3
THBD,PROC,1
PROCR,PROC,1
SERPINC1,PROC,3
SERPIND1,PROC,3
F2,F13A1,3
SERPINA5,F13A1,3
SERPINE2,F13A1,3
A2M,F13A1,3
SERPINC1,F13A1,3
SERPIND1,F13A1,3
F2,F13B,3
SERPINA5,F13B,3
SERPINE2,F13B,3
A2M,F13B,3
SERPINC1,F13B,3
SERPIND1,F13B,3
F2,F2R,3
PROC,F2R,3
SERPINA5,F2R,3
SERPINE2,F2R,3
A2M,F2R,3
SERPINC1,F2R,3
SERPIND1,F2R,3
F2,CPB2,3
SERPINA5,CPB2,3
SERPINE2,CPB2,3
A2M,CPB2,3
SERPINC1,CPB2,3
SERPIND1,CPB2,3
F2,F2RL2,3
SERPINA5,F2RL2,3
SERPINE2,F2RL2,3
A2M,F2RL2,3
SERPINC1,F2RL2,3
SERPIND1,F2RL2,3
F2,F2RL3,3
SERPINA5,F2RL3,3
SERPINE2,F2RL3,3
A2M,F2RL3,3
SERPINC1,F2RL3,3
SERPIND1,F2RL3,3
PROC,SERPINE1,3
SERPINA5,SERPINE1,3
PROC,SERPINB2,3
SERPINA5,SERPINB2,3
PROC,SERPINA5,3
PROC,SERPINE2,3
SERPINA5,SERPINE2,3
SERPINE1,PLAU,2
SERPINB2,PLAU,2
SERPINA5,PLAU,2
SERPINE2,PLAU,2
A2M,PLAU,2
SERPING1,PLAU,2
SERPINA1,PLAU,2
SERPINE1,PLAT,2
SERPINB2,PLAT,2
SERPINA5,PLAT,2
SERPINE2,PLAT,2
PLAU,PLAUR,1
PLAU,PLG,1
PLAT,PLG,1
KLKB1,PLG,3
SERPING1,PLG,3
SERPINC1,PLG,3
KLKB1,KNG1,3
SERPING1,KNG1,3
SERPINC1,KNG1,3
F12,KLKB1,3
SERPING1,KLKB1,3
SERPINC1,KLKB1,3
KNG1,BDKRB1,3
KNG1,BDKRB2,3
CFHR4,CFH,2
CFHR3,CFH,2
CFHR1,CFH,2
CFHR2,CFH,2
CFHR5,CFH,2
F2,C3,3
CPB2,C3,3
SERPINA5,C3,3
SERPINE2,C3,3
PLG,C3,3
A2M,C3,3
C4A,C3,3
C4B,C3,3
C2,C3,3
SERPING1,C3,3
CFD,C3,3
SERPINC1,C3,3
SERPIND1,C3,3
SERPINA1,C3,3
SERPINF2,C3,3
MBL2,C4A,1
MASP2,C4A,1
MASP1,C4A,1
C1QA,C4A,1
C1QB,C4A,1
C1QC,C4A,1
C1R,C4A,1
C1S,C4A,1
MBL2,C4B,1
MASP2,C4B,1
MASP1,C4B,1
C1QA,C4B,1
C1QB,C4B,1
C1QC,C4B,1
C1R,C4B,1
C1S,C4B,1
MBL2,C2,1
MASP2,C2,1
MASP1,C2,1
C1QA,C2,1
C1QB,C2,1
C1QC,C2,1
C1R,C2,1
C1S,C2,1
SERPING1,MBL2,2
SERPING1,MASP2,2
SERPING1,MASP1,2
SERPING1,C1QA,2
SERPING1,C1QB,2
SERPING1,C1QC,2
SERPING1,C1R,2
SERPING1,C1S,2
F2,C5,3
CPB2,C5,3
SERPINA5,C5,3
SERPINE2,C5,3
PLG,C5,3
A2M,C5,3
SERPING1,C5,3
SERPINC1,C5,3
SERPIND1,C5,3
SERPINA1,C5,3
SERPINF2,C5,3
VTN,C6,2
VTN,C7,2
VTN,C8A,2
VTN,C8B,2
VTN,C8G,2
VTN,C9,2
CR1,CR2,3
CR1L,CR2,3
CFI,CR2,3
CR1,ITGAM,3
CR1L,ITGAM,3
CFI,ITGAM,3
CR1,ITGB2,3
CR1L,ITGB2,3
CFI,ITGB2,3
CR1,ITGAX,3
CR1L,ITGAX,3
CFI,ITGAX,3
CFH,VSIG4,3
CR1,VSIG4,3
CR1L,VSIG4,3
CFI,VSIG4,3
CD46,VSIG4,3
C5,C5AR1,3
C3,C3AR1,3
CFH,CR1,3
CR1L,CR1,3
CFI,CR1,3
CD46,CR1,3
CFH,CR1L,3
CR1,CR1L,3
CFI,CR1L,3
CD46,CR1L,3
CFD,CFB,1
