from,to,value
NTF3,NTRK1,1
GRB2,NTRK1,3
NGF,NTRK1,1
MATK,NTRK1,3
ABL1,NTRK1,3
BDNF,NTRK2,1
NTF4,NTRK2,1
NTF3,NTRK2,1
GRB2,NTRK2,3
MATK,NTRK2,3
ABL1,NTRK2,3
NTF3,NTRK3,1
GRB2,NTRK3,3
MATK,NTRK3,3
ABL1,NTRK3,3
NTRK2,BDNF,3
NGFR,BDNF,3
NTRK2,NTF4,3
NGFR,NTF4,3
NTRK1,NTF3,3
NTRK2,NTF3,3
NTRK3,NTF3,3
NGFR,NTF3,3
NGFR,PIK3CA,3
AKT3,PIK3CA,3
AKT1,PIK3CA,3
AKT2,PIK3CA,3
HRAS,PIK3CA,1
KRAS,PIK3CA,1
NRAS,PIK3CA,1
PTPN11,PIK3CA,3
GAB1,PIK3CA,3
PDPK1,PIK3CA,3
IRS1,PIK3CA,1
NGFR,PIK3CB,3
AKT3,PIK3CB,3
AKT1,PIK3CB,3
AKT2,PIK3CB,3
HRAS,PIK3CB,1
KRAS,PIK3CB,1
NRAS,PIK3CB,1
PTPN11,PIK3CB,3
GAB1,PIK3CB,3
PDPK1,PIK3CB,3
IRS1,PIK3CB,1
NGFR,PIK3CD,3
AKT3,PIK3CD,3
AKT1,PIK3CD,3
AKT2,PIK3CD,3
HRAS,PIK3CD,1
KRAS,PIK3CD,1
NRAS,PIK3CD,1
PTPN11,PIK3CD,3
GAB1,PIK3CD,3
PDPK1,PIK3CD,3
IRS1,PIK3CD,1
NGFR,PIK3R1,3
AKT3,PIK3R1,3
AKT1,PIK3R1,3
AKT2,PIK3R1,3
HRAS,PIK3R1,1
KRAS,PIK3R1,1
NRAS,PIK3R1,1
PTPN11,PIK3R1,3
GAB1,PIK3R1,3
PDPK1,PIK3R1,3
IRS1,PIK3R1,1
NGFR,PIK3R2,3
AKT3,PIK3R2,3
AKT1,PIK3R2,3
AKT2,PIK3R2,3
HRAS,PIK3R2,1
KRAS,PIK3R2,1
NRAS,PIK3R2,1
PTPN11,PIK3R2,3
GAB1,PIK3R2,3
PDPK1,PIK3R2,3
IRS1,PIK3R2,1
NGFR,PIK3R3,3
AKT3,PIK3R3,3
AKT1,PIK3R3,3
AKT2,PIK3R3,3
HRAS,PIK3R3,1
KRAS,PIK3R3,1
NRAS,PIK3R3,1
PTPN11,PIK3R3,3
GAB1,PIK3R3,3
PDPK1,PIK3R3,3
IRS1,PIK3R3,1
NTRK1,PLCG1,1
NTRK2,PLCG1,1
NTRK3,PLCG1,1
PRKCD,PLCG1,3
CALML6,PLCG1,3
CALML5,PLCG1,3
CALM1,PLCG1,3
CALM2,PLCG1,3
CALM3,PLCG1,3
CALML3,PLCG1,3
CALML4,PLCG1,3
NTRK1,PLCG2,1
NTRK2,PLCG2,1
NTRK3,PLCG2,1
PRKCD,PLCG2,3
CALML6,PLCG2,3
CALML5,PLCG2,3
CALM1,PLCG2,3
CALM2,PLCG2,3
CALM3,PLCG2,3
CALML3,PLCG2,3
CALML4,PLCG2,3
NTRK1,SHC2,1
NTRK2,SHC2,1
NTRK3,SHC2,1
GRB2,SHC2,3
GAB1,SHC2,3
NTRK1,SHC4,1
NTRK2,SHC4,1
NTRK3,SHC4,1
GRB2,SHC4,3
GAB1,SHC4,3
NTRK1,SHC3,1
NTRK2,SHC3,1
NTRK3,SHC3,1
GRB2,SHC3,3
GAB1,SHC3,3
NTRK1,SHC1,1
NTRK2,SHC1,1
NTRK3,SHC1,1
GRB2,SHC1,3
GAB1,SHC1,3
NTRK1,GRB2,3
NTRK2,GRB2,3
NTRK3,GRB2,3
SHC2,GRB2,3
SHC4,GRB2,3
SHC3,GRB2,3
SHC1,GRB2,3
SOS1,GRB2,3
SOS2,GRB2,3
PTPN11,GRB2,3
SH2B2,GRB2,3
SH2B3,GRB2,3
SH2B1,GRB2,3
PLCG1,PRKCD,3
PLCG2,PRKCD,3
NTRK1,NGF,3
NGFR,NGF,3
BDNF,NGFR,1
NTF4,NGFR,1
NTF3,NGFR,1
PIK3CA,NGFR,3
PIK3CB,NGFR,3
PIK3CD,NGFR,3
PIK3R1,NGFR,3
PIK3R2,NGFR,3
PIK3R3,NGFR,3
NGF,NGFR,1
SORT1,NGFR,3
ARHGDIA,NGFR,3
ARHGDIB,NGFR,3
ARHGDIG,NGFR,3
TRAF6,NGFR,3
ZNF274,NGFR,3
MAGED1,NGFR,3
PRDM4,NGFR,3
RIPK2,NGFR,3
IRAK3,NGFR,3
IRAK1,NGFR,3
IRAK2,NGFR,3
IRAK4,NGFR,3
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PDPK1,AKT3,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PDPK1,AKT1,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
PDPK1,AKT2,3
SOS1,HRAS,1
SOS2,HRAS,1
MAPK1,HRAS,2
MAPK3,HRAS,2
RPS6KA6,HRAS,2
RPS6KA1,HRAS,2
RPS6KA2,HRAS,2
RPS6KA3,HRAS,2
SOS1,KRAS,1
SOS2,KRAS,1
MAPK1,KRAS,2
MAPK3,KRAS,2
RPS6KA6,KRAS,2
RPS6KA1,KRAS,2
RPS6KA2,KRAS,2
RPS6KA3,KRAS,2
SOS1,NRAS,1
SOS2,NRAS,1
MAPK1,NRAS,2
MAPK3,NRAS,2
RPS6KA6,NRAS,2
RPS6KA1,NRAS,2
RPS6KA2,NRAS,2
RPS6KA3,NRAS,2
PRKCD,MAP2K1,1
RAF1,MAP2K1,1
BRAF,MAP2K1,1
PRKCD,MAP2K2,1
RAF1,MAP2K2,1
BRAF,MAP2K2,1
HRAS,RAF1,1
KRAS,RAF1,1
NRAS,RAF1,1
HRAS,BRAF,1
KRAS,BRAF,1
NRAS,BRAF,1
RAP1A,BRAF,1
RAP1B,BRAF,1
GRB2,SOS1,3
GRB2,SOS2,3
MAP2K1,MAPK1,1
MAP2K2,MAPK1,1
MAP2K1,MAPK3,1
MAP2K2,MAPK3,1
MAPK1,RPS6KA6,1
MAPK3,RPS6KA6,1
MAPK7,RPS6KA6,1
MAPK1,RPS6KA1,1
MAPK3,RPS6KA1,1
MAPK7,RPS6KA1,1
MAPK1,RPS6KA2,1
MAPK3,RPS6KA2,1
MAPK7,RPS6KA2,1
MAPK1,RPS6KA3,1
MAPK3,RPS6KA3,1
MAPK7,RPS6KA3,1
RAPGEF1,CRK,3
FRS2,CRK,3
KIDINS220,CRK,3
RAPGEF1,CRKL,3
FRS2,CRKL,3
KIDINS220,CRKL,3
CRK,RAPGEF1,3
CRKL,RAPGEF1,3
RAPGEF1,RAP1A,1
RAPGEF1,RAP1B,1
PIK3CA,PTPN11,3
PIK3CB,PTPN11,3
PIK3CD,PTPN11,3
PIK3R1,PTPN11,3
PIK3R2,PTPN11,3
PIK3R3,PTPN11,3
GRB2,PTPN11,3
PIK3CA,GAB1,3
PIK3CB,GAB1,3
PIK3CD,GAB1,3
PIK3R1,GAB1,3
