from,to,weight
GOT1L1,CS,3
GOT1L1,NAGS,3
GOT1L1,DLD,3
GOT1L1,DLST,3
GOT1L1,OGDH,3
GOT1L1,OGDHL,3
GOT1,CS,3
GOT1,NAGS,3
GOT1,DLD,3
GOT1,DLST,3
GOT1,OGDH,3
GOT1,OGDHL,3
GOT2,CS,3
GOT2,NAGS,3
GOT2,DLD,3
GOT2,DLST,3
GOT2,OGDH,3
GOT2,OGDHL,3
CS,ACO1,3
CS,ACO2,3
GPT,NAGS,3
GPT,DLD,3
GPT,DLST,3
GPT,OGDH,3
GPT,OGDHL,3
GPT,DLAT,3
GPT,PDHA1,3
GPT,PDHA2,3
GPT,PDHB,3
GPT2,NAGS,3
GPT2,DLD,3
GPT2,DLST,3
GPT2,OGDH,3
GPT2,OGDHL,3
GPT2,DLAT,3
GPT2,PDHA1,3
GPT2,PDHA2,3
GPT2,PDHB,3
AADAT,DLD,3
AADAT,DLST,3
AADAT,DHTKD1,3
ACO1,ACO2,3
ACO1,IDH1,3
ACO1,IDH2,3
ACO1,IDH3A,3
ACO1,IDH3B,3
ACO1,IDH3G,3
ACO2,ACO1,3
ACO2,IDH1,3
ACO2,IDH2,3
ACO2,IDH3A,3
ACO2,IDH3B,3
ACO2,IDH3G,3
IDH1,GOT1L1,3
IDH1,GOT1,3
IDH1,GOT2,3
IDH1,GPT,3
IDH1,GPT2,3
IDH1,IDH2,3
IDH1,DLD,3
IDH1,DLST,3
IDH1,OGDH,3
IDH1,OGDHL,3
IDH2,GOT1L1,3
IDH2,GOT1,3
IDH2,GOT2,3
IDH2,GPT,3
IDH2,GPT2,3
IDH2,IDH1,3
IDH2,DLD,3
IDH2,DLST,3
IDH2,OGDH,3
IDH2,OGDHL,3
IDH3A,GOT1L1,3
IDH3A,GOT1,3
IDH3A,GOT2,3
IDH3A,GPT,3
IDH3A,GPT2,3
IDH3A,DLD,3
IDH3A,DLST,3
IDH3A,OGDH,3
IDH3A,OGDHL,3
IDH3B,GOT1L1,3
IDH3B,GOT1,3
IDH3B,GOT2,3
IDH3B,GPT,3
IDH3B,GPT2,3
IDH3B,DLD,3
IDH3B,DLST,3
IDH3B,OGDH,3
IDH3B,OGDHL,3
IDH3G,GOT1L1,3
IDH3G,GOT1,3
IDH3G,GOT2,3
IDH3G,GPT,3
IDH3G,GPT2,3
IDH3G,DLD,3
IDH3G,DLST,3
IDH3G,OGDH,3
IDH3G,OGDHL,3
BCAT1,DLD,3
BCAT1,DBT,3
BCAT1,BCKDHA,3
BCAT1,BCKDHB,3
BCAT2,DLD,3
BCAT2,DBT,3
BCAT2,BCKDHA,3
BCAT2,BCKDHB,3
AGXT,DLD,3
AGXT,DLAT,3
AGXT,PDHA1,3
AGXT,PDHA2,3
AGXT,PDHB,3
AGXT2,DLD,3
AGXT2,DLAT,3
AGXT2,PDHA1,3
AGXT2,PDHA2,3
AGXT2,PDHB,3
