from,to,value
PABPC4L,CNOT7,1
PABPC5,CNOT7,1
PABPC1,CNOT7,1
PABPC1L2A,CNOT7,1
PABPC3,CNOT7,1
PABPC1L2B,CNOT7,1
PABPC1L,CNOT7,1
PABPC4,CNOT7,1
PABPC4L,CNOT8,1
PABPC5,CNOT8,1
PABPC1,CNOT8,1
PABPC1L2A,CNOT8,1
PABPC3,CNOT8,1
PABPC1L2B,CNOT8,1
PABPC1L,CNOT8,1
PABPC4,CNOT8,1
PABPC4L,TOB1,3
PABPC5,TOB1,3
PABPC1,TOB1,3
PABPC1L2A,TOB1,3
PABPC3,TOB1,3
PABPC1L2B,TOB1,3
PABPC1L,TOB1,3
PABPC4,TOB1,3
PABPC4L,TOB2,3
PABPC5,TOB2,3
PABPC1,TOB2,3
PABPC1L2A,TOB2,3
PABPC3,TOB2,3
PABPC1L2B,TOB2,3
PABPC1L,TOB2,3
PABPC4,TOB2,3
PABPC4L,BTG3,3
PABPC5,BTG3,3
PABPC1,BTG3,3
PABPC1L2A,BTG3,3
PABPC3,BTG3,3
PABPC1L2B,BTG3,3
PABPC1L,BTG3,3
PABPC4,BTG3,3
PABPC4L,BTG4,3
PABPC5,BTG4,3
PABPC1,BTG4,3
PABPC1L2A,BTG4,3
PABPC3,BTG4,3
PABPC1L2B,BTG4,3
PABPC1L,BTG4,3
PABPC4,BTG4,3
PABPC4L,BTG1,3
PABPC5,BTG1,3
PABPC1,BTG1,3
PABPC1L2A,BTG1,3
PABPC3,BTG1,3
PABPC1L2B,BTG1,3
PABPC1L,BTG1,3
PABPC4,BTG1,3
PABPC4L,BTG2,3
PABPC5,BTG2,3
PABPC1,BTG2,3
PABPC1L2A,BTG2,3
PABPC3,BTG2,3
PABPC1L2B,BTG2,3
PABPC1L,BTG2,3
PABPC4,BTG2,3
TOB1,PABPC4L,3
TOB2,PABPC4L,3
BTG3,PABPC4L,3
BTG4,PABPC4L,3
BTG1,PABPC4L,3
BTG2,PABPC4L,3
PAN3,PABPC4L,3
TOB1,PABPC5,3
TOB2,PABPC5,3
BTG3,PABPC5,3
BTG4,PABPC5,3
BTG1,PABPC5,3
BTG2,PABPC5,3
PAN3,PABPC5,3
TOB1,PABPC1,3
TOB2,PABPC1,3
BTG3,PABPC1,3
BTG4,PABPC1,3
BTG1,PABPC1,3
BTG2,PABPC1,3
PAN3,PABPC1,3
TOB1,PABPC1L2A,3
TOB2,PABPC1L2A,3
BTG3,PABPC1L2A,3
BTG4,PABPC1L2A,3
BTG1,PABPC1L2A,3
BTG2,PABPC1L2A,3
PAN3,PABPC1L2A,3
TOB1,PABPC3,3
TOB2,PABPC3,3
BTG3,PABPC3,3
BTG4,PABPC3,3
BTG1,PABPC3,3
BTG2,PABPC3,3
PAN3,PABPC3,3
TOB1,PABPC1L2B,3
TOB2,PABPC1L2B,3
BTG3,PABPC1L2B,3
BTG4,PABPC1L2B,3
BTG1,PABPC1L2B,3
BTG2,PABPC1L2B,3
PAN3,PABPC1L2B,3
TOB1,PABPC1L,3
TOB2,PABPC1L,3
BTG3,PABPC1L,3
BTG4,PABPC1L,3
BTG1,PABPC1L,3
BTG2,PABPC1L,3
PAN3,PABPC1L,3
TOB1,PABPC4,3
TOB2,PABPC4,3
BTG3,PABPC4,3
BTG4,PABPC4,3
BTG1,PABPC4,3
BTG2,PABPC4,3
PAN3,PABPC4,3
PAN3,PAN2,3
PABPC4L,PAN3,1
PABPC5,PAN3,1
PABPC1,PAN3,1
PABPC1L2A,PAN3,1
PABPC3,PAN3,1
PABPC1L2B,PAN3,1
PABPC1L,PAN3,1
PABPC4,PAN3,1
PAN2,PAN3,3
