from,to,value
HTT,SDHA,2
HTT,SDHB,2
HTT,SDHC,2
HTT,SDHD,2
HTT,UQCR11,2
HTT,CYC1,2
HTT,UQCRQ,2
HTT,UQCR10,2
HTT,UQCRHL,2
HTT,CYTB,2
HTT,UQCRB,2
HTT,UQCRC1,2
HTT,UQCRC2,2
HTT,UQCRFS1,2
HTT,UQCRH,2
REST,HTT,3
CLTA,HTT,3
CLTB,HTT,3
CLTC,HTT,3
CLTCL1,HTT,3
AP2M1,HTT,3
AP2S1,HTT,3
AP2A1,HTT,3
AP2A2,HTT,3
AP2B1,HTT,3
HIP1,HTT,3
PPARGC1A,HTT,3
HTT,REST,3
REST,BDNF,2
RCOR1,BDNF,2
SIN3A,BDNF,2
HDAC1,BDNF,2
HDAC2,BDNF,2
DLG4,GRIN1,1
DLG4,GRIN2B,1
GRM5,GNAQ,1
GNAQ,PLCB1,1
GNAQ,PLCB2,1
GNAQ,PLCB3,1
GNAQ,PLCB4,1
HTT,ITPR1,1
PLCB1,ITPR1,3
PLCB2,ITPR1,3
PLCB3,ITPR1,3
PLCB4,ITPR1,3
PPARGC1A,TAF4,3
PPARGC1A,TAF4B,3
PPARGC1A,TFAM,3
PPARGC1A,NRF1,3
PPARGC1A,SOD2,3
PPARGC1A,GPX6,3
PPARGC1A,GPX1,3
PPARGC1A,GPX2,3
PPARGC1A,GPX3,3
PPARGC1A,GPX5,3
PPARGC1A,GPX7,3
PPARGC1A,GPX8,3
PPARGC1A,SOD1,3
HTT,CLTA,3
HTT,CLTB,3
HTT,CLTC,3
HTT,CLTCL1,3
HTT,AP2M1,3
HTT,AP2S1,3
HTT,AP2A1,3
HTT,AP2A2,3
HTT,AP2B1,3
HTT,HIP1,3
HIP1,CASP3,1
IFT57,CASP3,1
CASP8,CASP3,1
CASP9,CASP3,1
CYCS,CASP9,1
APAF1,CASP9,1
PPARGC1A,CREB3,3
PPARGC1A,CREB1,3
PPARGC1A,CREB3L4,3
PPARGC1A,CREB3L2,3
PPARGC1A,CREB3L3,3
PPARGC1A,CREB3L1,3
PPARGC1A,CREB5,3
HTT,PPARGC1A,3
TAF4,PPARGC1A,3
TAF4B,PPARGC1A,3
TFAM,PPARGC1A,3
NRF1,PPARGC1A,3
SOD2,PPARGC1A,3
GPX6,PPARGC1A,3
GPX1,PPARGC1A,3
GPX2,PPARGC1A,3
GPX3,PPARGC1A,3
GPX5,PPARGC1A,3
GPX7,PPARGC1A,3
GPX8,PPARGC1A,3
SOD1,PPARGC1A,3
CREB3,PPARGC1A,3
CREB1,PPARGC1A,3
CREB3L4,PPARGC1A,3
CREB3L2,PPARGC1A,3
CREB3L3,PPARGC1A,3
CREB3L1,PPARGC1A,3
CREB5,PPARGC1A,3
HTT,BAX,1
TP53,BAX,1
HTT,BBC3,1
TP53,BBC3,1
ERN1,MAP3K5,1
TRAF2,MAP3K5,1
HTT,MAPK8,1
MAP2K7,MAPK8,1
HTT,MAPK9,1
MAP2K7,MAPK9,1
HTT,MAPK10,1
MAP2K7,MAPK10,1
MTOR,ULK1,2
MTOR,ULK2,2
MTOR,ATG13,2
MTOR,RB1CC1,2
MTOR,ATG101,2
WIPI2,ATG2A,3
WIPI1,ATG2A,3
WIPI2,ATG2B,3
WIPI1,ATG2B,3
ATG2A,WIPI2,3
ATG2B,WIPI2,3
BECN2,WIPI2,3
BECN1,WIPI2,3
PIK3R4,WIPI2,3
NRBF2,WIPI2,3
PIK3C3,WIPI2,3
ATG14,WIPI2,3
ATG2A,WIPI1,3
ATG2B,WIPI1,3
BECN2,WIPI1,3
BECN1,WIPI1,3
PIK3R4,WIPI1,3
NRBF2,WIPI1,3
PIK3C3,WIPI1,3
ATG14,WIPI1,3
HTT,BECN2,2
RB1CC1,BECN2,1
AMBRA1,BECN2,1
HTT,BECN1,2
RB1CC1,BECN1,1
AMBRA1,BECN1,1
RB1CC1,PIK3R4,1
RB1CC1,NRBF2,1
RB1CC1,PIK3C3,1
RB1CC1,ATG14,1
MAP3K5,MAP2K7,1
MAP3K10,MAP2K7,1
HTT,MAP3K10,1
MAPK8,KLC3,2
MAPK9,KLC3,2
MAPK10,KLC3,2
MAPK8,KIF5A,2
MAPK9,KIF5A,2
MAPK10,KIF5A,2
MAPK8,KIF5B,2
MAPK9,KIF5B,2
MAPK10,KIF5B,2
MAPK8,KIF5C,2
MAPK9,KIF5C,2
MAPK10,KIF5C,2
MAPK8,KLC1,2
MAPK9,KLC1,2
MAPK10,KLC1,2
MAPK8,KLC2,2
MAPK9,KLC2,2
MAPK10,KLC2,2
MAPK8,KLC4,2
MAPK9,KLC4,2
MAPK10,KLC4,2
HTT,KCNJ10,2
STX1A,CACNA1B,2
HTT,STX1A,2
HTT,PSMA8,2
HTT,PSMA1,2
HTT,PSMA2,2
HTT,PSMA3,2
HTT,PSMA4,2
HTT,PSMA5,2
HTT,PSMA6,2
HTT,PSMA7,2
HTT,PSMB1,2
HTT,PSMB2,2
HTT,PSMB3,2
HTT,PSMB4,2
HTT,PSMB5,2
HTT,PSMB6,2
HTT,PSMB7,2
HTT,PSMD14,2
HTT,ADRM1,2
HTT,PSMC1,2
HTT,PSMC2,2
HTT,PSMC3,2
HTT,PSMC4,2
HTT,PSMC5,2
HTT,PSMC6,2
HTT,PSMD1,2
HTT,PSMD2,2
HTT,PSMD3,2
HTT,PSMD4,2
HTT,PSMD7,2
HTT,PSMD8,2
HTT,PSMD9,2
HTT,PSMD11,2
HTT,PSMD12,2
HTT,PSMD13,2
HTT,SEM1,2
HTT,PSMD6,2
