from,to,value
TRIM25,RIGI,1
RNF125,RIGI,2
DHX58,RIGI,2
ISG15,RIGI,3
ATG5,RIGI,3
ATG12,RIGI,3
CYLD,RIGI,2
RNF125,IFIH1,2
DHX58,IFIH1,1
TKFC,IFIH1,2
RIGI,MAVS,1
IFIH1,MAVS,1
TRAF3,MAVS,3
TRAF6,MAVS,3
ATG5,MAVS,3
ATG12,MAVS,3
NLRX1,MAVS,2
STING1,MAVS,3
TRADD,MAVS,3
TRAF2,MAVS,3
ZNFX1,MAVS,1
NFKBIA,NFKB1,3
NFKBIB,NFKB1,3
MAP3K1,NFKB1,1
MAP3K7,NFKB1,1
NFKBIA,RELA,3
NFKBIB,RELA,3
MAP3K1,RELA,1
MAP3K7,RELA,1
MAVS,TRAF3,3
OTUD5,TRAF3,2
TANK,TRAF3,3
TRADD,TRAF3,3
IKBKE,IRF3,1
IKBKG,IRF3,1
TBK1,IRF3,1
PIN1,IRF3,3
SIKE1,IKBKE,2
IKBKE,IRF7,1
IKBKG,IRF7,1
TBK1,IRF7,1
TRAF3,TANK,3
TRADD,TANK,3
TRADD,FADD,3
FADD,CASP8,1
FADD,CASP10,1
NFKB1,IFNA1,1
RELA,IFNA1,1
IRF3,IFNA1,1
IRF7,IFNA1,1
NFKB1,IFNA2,1
RELA,IFNA2,1
IRF3,IFNA2,1
IRF7,IFNA2,1
NFKB1,IFNA4,1
RELA,IFNA4,1
IRF3,IFNA4,1
IRF7,IFNA4,1
NFKB1,IFNA5,1
RELA,IFNA5,1
IRF3,IFNA5,1
IRF7,IFNA5,1
NFKB1,IFNA6,1
RELA,IFNA6,1
IRF3,IFNA6,1
IRF7,IFNA6,1
NFKB1,IFNA7,1
RELA,IFNA7,1
IRF3,IFNA7,1
IRF7,IFNA7,1
NFKB1,IFNA8,1
RELA,IFNA8,1
IRF3,IFNA8,1
IRF7,IFNA8,1
NFKB1,IFNA10,1
RELA,IFNA10,1
IRF3,IFNA10,1
IRF7,IFNA10,1
NFKB1,IFNA13,1
RELA,IFNA13,1
IRF3,IFNA13,1
IRF7,IFNA13,1
NFKB1,IFNA14,1
RELA,IFNA14,1
IRF3,IFNA14,1
IRF7,IFNA14,1
NFKB1,IFNA16,1
RELA,IFNA16,1
IRF3,IFNA16,1
IRF7,IFNA16,1
NFKB1,IFNA17,1
RELA,IFNA17,1
IRF3,IFNA17,1
IRF7,IFNA17,1
NFKB1,IFNA21,1
RELA,IFNA21,1
IRF3,IFNA21,1
IRF7,IFNA21,1
NFKB1,IFNB1,1
RELA,IFNB1,1
IRF3,IFNB1,1
IRF7,IFNB1,1
MAVS,TRAF6,3
CASP8,CHUK,1
CASP10,CHUK,1
CASP8,IKBKB,1
CASP10,IKBKB,1
TANK,IKBKG,1
AZI2,IKBKG,1
TBKBP1,IKBKG,1
CASP8,IKBKG,1
CASP10,IKBKG,1
NFKB1,NFKBIA,3
RELA,NFKBIA,3
IKBKB,NFKBIA,1
NFKB1,NFKBIB,3
RELA,NFKBIB,3
IKBKB,NFKBIB,1
DDX3X,TBK1,3
RIGI,ISG15,3
RIGI,ATG5,3
MAVS,ATG5,3
RIGI,ATG12,3
MAVS,ATG12,3
MAVS,STING1,3
IRF3,PIN1,3
MAVS,TRADD,3
TRAF3,TRADD,3
TANK,TRADD,3
FADD,TRADD,3
RIPK1,TRADD,3
TRADD,RIPK1,3
TBK1,DDX3X,3
TRAF6,MAP3K1,1
MAP3K1,MAPK8,1
MAP3K1,MAPK9,1
MAP3K1,MAPK10,1
MAP3K1,MAPK14,1
MAP3K7,MAPK14,1
MAP3K1,MAPK11,1
MAP3K7,MAPK11,1
MAP3K1,MAPK13,1
MAP3K7,MAPK13,1
MAP3K1,MAPK12,1
MAP3K7,MAPK12,1
MAVS,TRAF2,3
TRAF2,MAP3K7,1
NFKB1,IFNW1,1
RELA,IFNW1,1
IRF3,IFNW1,1
IRF7,IFNW1,1
NFKB1,IFNE,1
RELA,IFNE,1
IRF3,IFNE,1
IRF7,IFNE,1
NFKB1,IFNK,1
RELA,IFNK,1
IRF3,IFNK,1
IRF7,IFNK,1
NFKB1,CXCL8,1
RELA,CXCL8,1
NFKB1,TNF,1
RELA,TNF,1
NFKB1,IL12A,1
RELA,IL12A,1
NFKB1,IL12B,1
RELA,IL12B,1
NFKB1,CXCL10,1
RELA,CXCL10,1
