from,to,value
AGER,CYBB,1
PRKCB,CYBB,1
PRKCA,CYBB,1
PRKCD,CYBB,1
PRKCE,CYBB,1
PRKCZ,CYBB,1
AGER,NOX1,1
PRKCB,NOX1,1
PRKCA,NOX1,1
PRKCD,NOX1,1
PRKCE,NOX1,1
PRKCZ,NOX1,1
AGER,NOX4,1
PRKCB,NOX4,1
PRKCA,NOX4,1
PRKCD,NOX4,1
PRKCE,NOX4,1
PRKCZ,NOX4,1
NFKB1,AGER,1
RELA,AGER,1
JUN,AGER,1
MAPK8,NFKB1,1
MAPK9,NFKB1,1
MAPK10,NFKB1,1
MAPK14,NFKB1,1
MAPK11,NFKB1,1
MAPK13,NFKB1,1
MAPK12,NFKB1,1
MAPK1,NFKB1,1
MAPK3,NFKB1,1
AKT3,NFKB1,1
AKT1,NFKB1,1
AKT2,NFKB1,1
MAPK8,RELA,1
MAPK9,RELA,1
MAPK10,RELA,1
MAPK14,RELA,1
MAPK11,RELA,1
MAPK13,RELA,1
MAPK12,RELA,1
MAPK1,RELA,1
MAPK3,RELA,1
AKT3,RELA,1
AKT1,RELA,1
AKT2,RELA,1
AGER,PRKCB,1
PLCD3,PRKCB,3
PLCB1,PRKCB,3
PLCE1,PRKCB,3
PLCB2,PRKCB,3
PLCB3,PRKCB,3
PLCB4,PRKCB,3
PLCD1,PRKCB,3
PLCG1,PRKCB,3
PLCG2,PRKCB,3
PLCD4,PRKCB,3
PRKCB,MAPK8,1
NOS3,MAPK8,1
RAC1,MAPK8,1
CDC42,MAPK8,1
PRKCA,MAPK8,1
PRKCD,MAPK8,1
PRKCE,MAPK8,1
PRKCZ,MAPK8,1
PRKCB,MAPK9,1
NOS3,MAPK9,1
RAC1,MAPK9,1
CDC42,MAPK9,1
PRKCA,MAPK9,1
PRKCD,MAPK9,1
PRKCE,MAPK9,1
PRKCZ,MAPK9,1
PRKCB,MAPK10,1
NOS3,MAPK10,1
RAC1,MAPK10,1
CDC42,MAPK10,1
PRKCA,MAPK10,1
PRKCD,MAPK10,1
PRKCE,MAPK10,1
PRKCZ,MAPK10,1
MAPK8,EGR1,1
MAPK9,EGR1,1
MAPK10,EGR1,1
PRKCB,MAPK14,1
HRAS,MAPK14,1
KRAS,MAPK14,1
NRAS,MAPK14,1
NOS3,MAPK14,1
RAC1,MAPK14,1
CDC42,MAPK14,1
PRKCA,MAPK14,1
PRKCD,MAPK14,1
PRKCE,MAPK14,1
PRKCZ,MAPK14,1
PRKCB,MAPK11,1
HRAS,MAPK11,1
KRAS,MAPK11,1
NRAS,MAPK11,1
NOS3,MAPK11,1
RAC1,MAPK11,1
CDC42,MAPK11,1
