from,to,value
IL1R1,NFKB1,1
IL1R2,NFKB1,1
TLR2,NFKB1,1
TLR4,NFKB1,1
HSPB1,NFKB1,2
CD14,NFKB1,1
IL1R1,RELA,1
IL1R2,RELA,1
TLR2,RELA,1
TLR4,RELA,1
HSPB1,RELA,2
CD14,RELA,1
IL1B,IL1R1,1
IL1B,IL1R2,1
ITGAM,PIK3CA,1
ITGB2,PIK3CA,1
ITGAM,PIK3CB,1
ITGB2,PIK3CB,1
ITGAM,PIK3CD,1
ITGB2,PIK3CD,1
ITGAM,PIK3R1,1
ITGB2,PIK3R1,1
ITGAM,PIK3R2,1
ITGB2,PIK3R2,1
ITGAM,PIK3R3,1
ITGB2,PIK3R3,1
PLCB1,PRKCA,3
PLCB2,PRKCA,3
PLCB3,PRKCA,3
PLCB4,PRKCA,3
PLCB1,PRKCB,3
PLCB2,PRKCB,3
PLCB3,PRKCB,3
PLCB4,PRKCB,3
PLCB1,PRKCG,3
PLCB2,PRKCG,3
PLCB3,PRKCG,3
PLCB4,PRKCG,3
GNAL,ADCY1,1
GNAS,ADCY1,1
PRKACA,ADCY1,3
PRKACB,ADCY1,3
PRKACG,ADCY1,3
GNA11,PLCB1,1
GNA15,PLCB1,1
GNAQ,PLCB1,1
GNA14,PLCB1,1
PRKCA,PLCB1,3
PRKCB,PLCB1,3
PRKCG,PLCB1,3
GNA11,PLCB2,1
GNA15,PLCB2,1
GNAQ,PLCB2,1
GNA14,PLCB2,1
PRKCA,PLCB2,3
PRKCB,PLCB2,3
PRKCG,PLCB2,3
GNA11,PLCB3,1
GNA15,PLCB3,1
GNAQ,PLCB3,1
GNA14,PLCB3,1
PRKCA,PLCB3,3
PRKCB,PLCB3,3
PRKCG,PLCB3,3
GNA11,PLCB4,1
GNA15,PLCB4,1
GNAQ,PLCB4,1
GNA14,PLCB4,1
PRKCA,PLCB4,3
PRKCB,PLCB4,3
PRKCG,PLCB4,3
ADCY1,PRKACA,3
ADCY1,PRKACB,3
ADCY1,PRKACG,3
SERPINB6,CTSG,2
SERPINB9,CTSG,2
SERPINB10,CTSG,2
SERPINB13,CTSG,2
SERPINB3,CTSG,2
SERPINB4,CTSG,2
