from,to,weight
ALG14,ALG1,3
DPM3,ALG3,3
DPM2,ALG3,3
ALG6,ALG8,3
ALG12,ALG9,3
ALG9,ALG6,3
ALG9,ALG12,3
ALG3,ALG9,3
MGAT5B,MGAT4C,3
MGAT5,MGAT4C,3
DOLPP1,DPM3,3
DOLPP1,DPM2,3
DOLPP1,ALG5,3
DOLPP1,DPM1,3
DOLPP1,DPAGT1,3
FUT8,B4GALT1,3
FUT8,B4GALT3,3
FUT8,B4GALT2,3
B4GALT1,ST6GAL1,3
B4GALT1,ST6GAL2,3
B4GALT3,ST6GAL1,3
B4GALT3,ST6GAL2,3
B4GALT2,ST6GAL1,3
B4GALT2,ST6GAL2,3
MGAT2,FUT8,3
MGAT2,MGAT3,3
MGAT2,MGAT4B,3
MGAT2,MGAT4A,3
MGAT2,MGAT4D,3
MAN2A2,MGAT2,3
MAN2A1,MGAT2,3
MAN1B1,MAN1A2,3
MAN1B1,MAN1A1,3
MAN1B1,MAN1C1,3
MGAT4B,MGAT5B,3
MGAT4B,MGAT5,3
MGAT4A,MGAT5B,3
MGAT4A,MGAT5,3
MGAT4D,MGAT5B,3
MGAT4D,MGAT5,3
GANAB,MAN1B1,3
MOGS,GANAB,3
ALG11,ALG3,3
STT3B,DOLPP1,3
STT3B,MOGS,3
STT3A,DOLPP1,3
STT3A,MOGS,3
ALG5,ALG6,3
ALG2,ALG11,3
ALG1,ALG2,3
ALG13,ALG1,3
DPM1,ALG3,3
DPAGT1,ALG14,3
DPAGT1,ALG13,3
DOLK,DPM3,3
DOLK,DPM2,3
DOLK,ALG5,3
DOLK,DPM1,3
DOLK,DPAGT1,3
ALG10B,STT3B,3
ALG10B,STT3A,3
ALG10B,DAD1,3
ALG10B,DDOST,3
ALG10B,OSTC,3
ALG10B,RPN1,3
ALG10B,RPN2,3
ALG10B,TMEM258,3
ALG10B,TUSC3,3
ALG10B,MAGT1,3
ALG10,STT3B,3
ALG10,STT3A,3
ALG10,DAD1,3
ALG10,DDOST,3
ALG10,OSTC,3
ALG10,RPN1,3
ALG10,RPN2,3
ALG10,TMEM258,3
ALG10,TUSC3,3
ALG10,MAGT1,3
ALG8,ALG10B,3
ALG8,ALG10,3
MAN1A2,MGAT1,3
MAN1A1,MGAT1,3
MAN1C1,MGAT1,3
MGAT1,MAN2A2,3
MGAT1,MAN2A1,3
DAD1,DOLPP1,3
DAD1,MOGS,3
DDOST,DOLPP1,3
DDOST,MOGS,3
OSTC,DOLPP1,3
OSTC,MOGS,3
RPN1,DOLPP1,3
RPN1,MOGS,3
RPN2,DOLPP1,3
RPN2,MOGS,3
TMEM258,DOLPP1,3
TMEM258,MOGS,3
TUSC3,DOLPP1,3
TUSC3,MOGS,3
MAGT1,DOLPP1,3
MAGT1,MOGS,3
SRD5A3,DOLK,3
