from,to,value
RXRA,AQP7B,1
RXRB,AQP7B,1
RXRG,AQP7B,1
PPARG,AQP7B,1
RXRA,AQP7,1
RXRB,AQP7,1
RXRG,AQP7,1
PPARG,AQP7,1
RXRA,GK,1
RXRB,GK,1
RXRG,GK,1
PPARG,GK,1
RXRA,GK2,1
RXRB,GK2,1
RXRG,GK2,1
PPARG,GK2,1
RXRA,PCK1,1
RXRB,PCK1,1
RXRG,PCK1,1
PPARG,PCK1,1
RXRA,PCK2,1
RXRB,PCK2,1
RXRG,PCK2,1
PPARG,PCK2,1
RXRA,PLIN2,1
RXRB,PLIN2,1
RXRG,PLIN2,1
PPARG,PLIN2,1
RXRA,PLIN5,1
RXRB,PLIN5,1
RXRG,PLIN5,1
PPARG,PLIN5,1
RXRA,PLIN1,1
RXRB,PLIN1,1
RXRG,PLIN1,1
PPARG,PLIN1,1
RXRA,PLIN4,1
RXRB,PLIN4,1
RXRG,PLIN4,1
PPARG,PLIN4,1
RXRA,CD36,1
RXRB,CD36,1
RXRG,CD36,1
PPARG,CD36,1
PPARA,SLC27A4,1
RXRA,SLC27A4,1
RXRB,SLC27A4,1
RXRG,SLC27A4,1
PPARG,SLC27A4,1
PPARA,SLC27A1,1
RXRA,SLC27A1,1
RXRB,SLC27A1,1
RXRG,SLC27A1,1
PPARG,SLC27A1,1
RXRA,FABP4,1
RXRB,FABP4,1
RXRG,FABP4,1
PPARG,FABP4,1
PPARA,FABP1,1
RXRA,FABP1,1
RXRB,FABP1,1
RXRG,FABP1,1
RXRA,FABP3,1
RXRB,FABP3,1
RXRG,FABP3,1
PPARD,FABP3,1
PPARA,SCP2,1
RXRA,SCP2,1
RXRB,SCP2,1
RXRG,SCP2,1
PPARA,ACAA1,1
RXRA,ACAA1,1
RXRB,ACAA1,1
RXRG,ACAA1,1
PPARA,ACADM,1
RXRA,ACADM,1
RXRB,ACADM,1
RXRG,ACADM,1
RXRA,ACADL,1
RXRB,ACADL,1
RXRG,ACADL,1
PPARD,ACADL,1
PPARA,EHHADH,1
RXRA,EHHADH,1
RXRB,EHHADH,1
RXRG,EHHADH,1
PPARA,CPT2,1
RXRA,CPT2,1
RXRB,CPT2,1
RXRG,CPT2,1
PPARA,CPT1C,1
RXRA,CPT1C,1
RXRB,CPT1C,1
RXRG,CPT1C,1
PPARD,CPT1C,1
PPARG,CPT1C,1
PPARA,CPT1A,1
RXRA,CPT1A,1
RXRB,CPT1A,1
RXRG,CPT1A,1
PPARD,CPT1A,1
PPARG,CPT1A,1
PPARA,CPT1B,1
RXRA,CPT1B,1
RXRB,CPT1B,1
RXRG,CPT1B,1
PPARD,CPT1B,1
PPARG,CPT1B,1
PPARA,ACSL1,1
RXRA,ACSL1,1
RXRB,ACSL1,1
RXRG,ACSL1,1
PPARG,ACSL1,1
PPARA,ACSL3,1
RXRA,ACSL3,1
RXRB,ACSL3,1
RXRG,ACSL3,1
PPARG,ACSL3,1
PPARA,ACSL4,1
RXRA,ACSL4,1
RXRB,ACSL4,1
RXRG,ACSL4,1
PPARG,ACSL4,1
PPARA,ACSBG1,1
RXRA,ACSBG1,1
RXRB,ACSBG1,1
RXRG,ACSBG1,1
