from,to,value
NCAM1,PRNP,3
NCAM2,PRNP,3
LAMC1,PRNP,3
HSPA5,PRNP,3
PRNP,NCAM1,3
PRNP,NCAM2,3
PRNP,LAMC1,3
PRNP,STIP1,1
STIP1,PRKACA,3
STIP1,PRKACB,3
STIP1,PRKACG,3
PRNP,SOD1,1
PRNP,BAX,2
PRNP,FYN,1
CAV1,FYN,1
CAV2,FYN,1
CAV3,FYN,1
CYBB,MAPK1,1
CYBA,MAPK1,1
NCF1,MAPK1,1
NCF2,MAPK1,1
RAC1,MAPK1,1
RAC2,MAPK1,1
NCF4,MAPK1,1
CYBB,MAPK3,1
CYBA,MAPK3,1
NCF1,MAPK3,1
NCF2,MAPK3,1
RAC1,MAPK3,1
RAC2,MAPK3,1
NCF4,MAPK3,1
ATF4,EGR1,1
CREB3,EGR1,1
CREB1,EGR1,1
ATF2,EGR1,1
ATF6B,EGR1,1
CREB3L4,EGR1,1
CREB3L2,EGR1,1
CREB3L3,EGR1,1
CREB3L1,EGR1,1
CREB5,EGR1,1
EGR1,CCL5,1
PRNP,NOTCH1,1
PRNP,HSPA5,2
CYCS,CASP9,1
APAF1,CASP9,1
CASP12,CASP3,1
CASP9,CASP3,1
PRNP,RYR1,1
PRNP,RYR2,1
PRNP,RYR3,1
PRNP,ITPR1,1
PRNP,ITPR2,1
PRNP,ITPR3,1
HSPA5,EIF2AK3,2
PPP3CA,BAD,1
PPP3CB,BAD,1
PPP3CC,BAD,1
PPP3R1,BAD,1
PPP3R2,BAD,1
EIF2AK3,EIF2S1,1
MAPK1,ATF4,1
MAPK3,ATF4,1
EIF2S1,ATF4,1
ATF4,DDIT3,1
PRNP,PSMA8,2
PRNP,PSMA1,2
PRNP,PSMA2,2
PRNP,PSMA3,2
PRNP,PSMA4,2
PRNP,PSMA5,2
PRNP,PSMA6,2
PRNP,PSMA7,2
PRNP,PSMB1,2
PRNP,PSMB2,2
PRNP,PSMB3,2
PRNP,PSMB4,2
PRNP,PSMB5,2
PRNP,PSMB6,2
PRNP,PSMB7,2
PRNP,PSMD14,2
PRNP,ADRM1,2
PRNP,PSMC1,2
PRNP,PSMC2,2
PRNP,PSMC3,2
PRNP,PSMC4,2
PRNP,PSMC5,2
PRNP,PSMC6,2
PRNP,PSMD1,2
PRNP,PSMD2,2
PRNP,PSMD3,2
PRNP,PSMD4,2
PRNP,PSMD7,2
PRNP,PSMD8,2
PRNP,PSMD9,2
PRNP,PSMD11,2
PRNP,PSMD12,2
PRNP,PSMD13,2
PRNP,SEM1,2
PRNP,PSMD6,2
GSK3B,KLC3,2
CSNK2A1,KLC3,2
CSNK2A2,KLC3,2
CSNK2B,KLC3,2
CSNK2A3,KLC3,2
GSK3B,KIF5A,2
CSNK2A1,KIF5A,2
CSNK2A2,KIF5A,2
CSNK2B,KIF5A,2
CSNK2A3,KIF5A,2
GSK3B,KIF5B,2
CSNK2A1,KIF5B,2
CSNK2A2,KIF5B,2
CSNK2B,KIF5B,2
CSNK2A3,KIF5B,2
GSK3B,KIF5C,2
CSNK2A1,KIF5C,2
CSNK2A2,KIF5C,2
CSNK2B,KIF5C,2
CSNK2A3,KIF5C,2
GSK3B,KLC1,2
CSNK2A1,KLC1,2
CSNK2A2,KLC1,2
CSNK2B,KLC1,2
CSNK2A3,KLC1,2
GSK3B,KLC2,2
CSNK2A1,KLC2,2
CSNK2A2,KLC2,2
CSNK2B,KLC2,2
CSNK2A3,KLC2,2
GSK3B,KLC4,2
CSNK2A1,KLC4,2
CSNK2A2,KLC4,2
CSNK2B,KLC4,2
CSNK2A3,KLC4,2
PRNP,GSK3B,1
PRNP,CACNA1B,2
PRNP,CACNA1C,2
PRNP,CACNA1D,2
PRNP,CACNA1F,2
PRNP,CACNA1S,2
PRNP,CSNK2A1,1
PRNP,CSNK2A2,1
PRNP,CSNK2B,1
PRNP,CSNK2A3,1
PRNP,CAV1,1
PRNP,CAV2,1
PRNP,CAV3,1
FYN,PIK3CA,1
FYN,PIK3CB,1
FYN,PIK3CD,1
FYN,PIK3R1,1
FYN,PIK3R2,1
FYN,PIK3R3,1
PIK3CA,PRKCD,1
PIK3CB,PRKCD,1
PIK3CD,PRKCD,1
PIK3R1,PRKCD,1
PIK3R2,PRKCD,1
PIK3R3,PRKCD,1
MAPK1,CREB3,1
MAPK3,CREB3,1
MAPK1,CREB1,1
MAPK3,CREB1,1
MAPK1,ATF2,1
MAPK3,ATF2,1
MAPK1,ATF6B,1
MAPK3,ATF6B,1
MAPK1,CREB3L4,1
MAPK3,CREB3L4,1
MAPK1,CREB3L2,1
MAPK3,CREB3L2,1
MAPK1,CREB3L3,1
MAPK3,CREB3L3,1
MAPK1,CREB3L1,1
MAPK3,CREB3L1,1
MAPK1,CREB5,1
MAPK3,CREB5,1
PRKCD,CYBB,1
PRKCD,CYBA,1
PRKCD,NCF1,1
PRKCD,NCF2,1
PRKCD,RAC1,1
PRKCD,RAC2,1
PRKCD,NCF4,1
