from,to,value
NRAS,BRAF,1
HRAS,BRAF,1
KRAS,BRAF,1
EGFR,NRAS,1
FGFR1,NRAS,1
IGF1R,NRAS,1
MET,NRAS,1
PDGFRA,NRAS,1
PDGFRB,NRAS,1
CDKN2A,CDK4,3
CDKN1A,CDK4,2
MAPK1,CDK4,1
MAPK3,CDK4,1
CDKN2A,CCND1,3
CDKN1A,CCND1,2
MAPK1,CCND1,1
MAPK3,CCND1,1
AKT3,PTEN,3
AKT1,PTEN,3
AKT2,PTEN,3
PIK3CA,PTEN,3
PIK3CB,PTEN,3
PIK3CD,PTEN,3
PIK3R1,PTEN,3
PIK3R2,PTEN,3
PIK3R3,PTEN,3
EGF,EGFR,1
FGF1,EGFR,1
FGF2,EGFR,1
FGF3,EGFR,1
FGF4,EGFR,1
FGF5,EGFR,1
FGF6,EGFR,1
FGF7,EGFR,1
FGF8,EGFR,1
FGF9,EGFR,1
FGF10,EGFR,1
FGF20,EGFR,1
FGF21,EGFR,1
FGF22,EGFR,1
HGF,EGFR,1
IGF1,EGFR,1
PDGFA,EGFR,1
PDGFB,EGFR,1
PDGFC,EGFR,1
PDGFD,EGFR,1
FGF23,EGFR,1
FGF18,EGFR,1
FGF17,EGFR,1
FGF16,EGFR,1
FGF19,EGFR,1
EGF,FGFR1,1
FGF1,FGFR1,1
FGF2,FGFR1,1
FGF3,FGFR1,1
FGF4,FGFR1,1
FGF5,FGFR1,1
FGF6,FGFR1,1
FGF7,FGFR1,1
FGF8,FGFR1,1
FGF9,FGFR1,1
FGF10,FGFR1,1
FGF20,FGFR1,1
FGF21,FGFR1,1
FGF22,FGFR1,1
HGF,FGFR1,1
IGF1,FGFR1,1
PDGFA,FGFR1,1
PDGFB,FGFR1,1
PDGFC,FGFR1,1
PDGFD,FGFR1,1
FGF23,FGFR1,1
FGF18,FGFR1,1
FGF17,FGFR1,1
FGF16,FGFR1,1
FGF19,FGFR1,1
EGF,IGF1R,1
FGF1,IGF1R,1
FGF2,IGF1R,1
FGF3,IGF1R,1
FGF4,IGF1R,1
FGF5,IGF1R,1
FGF6,IGF1R,1
FGF7,IGF1R,1
FGF8,IGF1R,1
FGF9,IGF1R,1
FGF10,IGF1R,1
FGF20,IGF1R,1
FGF21,IGF1R,1
FGF22,IGF1R,1
HGF,IGF1R,1
IGF1,IGF1R,1
PDGFA,IGF1R,1
PDGFB,IGF1R,1
PDGFC,IGF1R,1
PDGFD,IGF1R,1
FGF23,IGF1R,1
FGF18,IGF1R,1
FGF17,IGF1R,1
FGF16,IGF1R,1
FGF19,IGF1R,1
EGF,MET,1
FGF1,MET,1
FGF2,MET,1
FGF3,MET,1
FGF4,MET,1
FGF5,MET,1
FGF6,MET,1
FGF7,MET,1
FGF8,MET,1
FGF9,MET,1
FGF10,MET,1
FGF20,MET,1
FGF21,MET,1
FGF22,MET,1
HGF,MET,1
IGF1,MET,1
PDGFA,MET,1
PDGFB,MET,1
PDGFC,MET,1
PDGFD,MET,1
FGF23,MET,1
FGF18,MET,1
FGF17,MET,1
FGF16,MET,1
FGF19,MET,1
EGF,PDGFRA,1
FGF1,PDGFRA,1
FGF2,PDGFRA,1
FGF3,PDGFRA,1
FGF4,PDGFRA,1
FGF5,PDGFRA,1
FGF6,PDGFRA,1
FGF7,PDGFRA,1
FGF8,PDGFRA,1
FGF9,PDGFRA,1
FGF10,PDGFRA,1
FGF20,PDGFRA,1
FGF21,PDGFRA,1
FGF22,PDGFRA,1
HGF,PDGFRA,1
IGF1,PDGFRA,1
PDGFA,PDGFRA,1
PDGFB,PDGFRA,1
PDGFC,PDGFRA,1
PDGFD,PDGFRA,1
FGF23,PDGFRA,1
FGF18,PDGFRA,1
FGF17,PDGFRA,1
FGF16,PDGFRA,1
FGF19,PDGFRA,1
EGF,PDGFRB,1
FGF1,PDGFRB,1
FGF2,PDGFRB,1
FGF3,PDGFRB,1
FGF4,PDGFRB,1
FGF5,PDGFRB,1
FGF6,PDGFRB,1
FGF7,PDGFRB,1
FGF8,PDGFRB,1
FGF9,PDGFRB,1
FGF10,PDGFRB,1
FGF20,PDGFRB,1
FGF21,PDGFRB,1
FGF22,PDGFRB,1
HGF,PDGFRB,1
IGF1,PDGFRB,1
PDGFA,PDGFRB,1
PDGFB,PDGFRB,1
PDGFC,PDGFRB,1
PDGFD,PDGFRB,1
FGF23,PDGFRB,1
FGF18,PDGFRB,1
FGF17,PDGFRB,1
FGF16,PDGFRB,1
FGF19,PDGFRB,1
AKT3,BAD,2
AKT1,BAD,2
AKT2,BAD,2
CDK4,CDKN2A,3
CCND1,CDKN2A,3
MDM2,CDKN2A,3
CDK6,CDKN2A,3
TP53,CDKN1A,3
CDKN2A,MDM2,3
CDKN1A,TP53,3
MDM2,TP53,2
GADD45G,TP53,3
GADD45A,TP53,3
GADD45B,TP53,3
BAX,TP53,3
BAK1,TP53,3
DDB2,TP53,3
POLK,TP53,3
RB1,E2F1,3
RB1,E2F2,3
RB1,E2F3,3
CDK4,RB1,1
CCND1,RB1,1
E2F1,RB1,3
E2F2,RB1,3
E2F3,RB1,3
CDK6,RB1,1
CDKN2A,CDK6,3
CDKN1A,CDK6,2
PTEN,AKT3,3
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PTEN,AKT1,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PTEN,AKT2,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
