from,to,value
BMAL1,CRY1,3
NPAS2,CRY1,3
CLOCK,CRY1,3
NR1D1,CRY1,3
NR1D2,CRY1,3
SKP1,CRY1,3
CUL1,CRY1,3
RBX1,CRY1,3
RORA,CRY1,3
RORB,CRY1,3
RORC,CRY1,3
FBXL3,CRY1,3
PRKAG2,CRY1,3
PRKAG3,CRY1,3
PRKAA1,CRY1,3
PRKAA2,CRY1,3
PRKAB1,CRY1,3
PRKAB2,CRY1,3
PRKAG1,CRY1,3
BMAL1,CRY2,3
NPAS2,CRY2,3
CLOCK,CRY2,3
NR1D1,CRY2,3
NR1D2,CRY2,3
SKP1,CRY2,3
CUL1,CRY2,3
RBX1,CRY2,3
RORA,CRY2,3
RORB,CRY2,3
RORC,CRY2,3
FBXL3,CRY2,3
PRKAG2,CRY2,3
PRKAG3,CRY2,3
PRKAA1,CRY2,3
PRKAA2,CRY2,3
PRKAB1,CRY2,3
PRKAB2,CRY2,3
PRKAG1,CRY2,3
TPTEP2-CSNK1E,PER1,3
CSNK1D,PER1,3
CSNK1E,PER1,3
BMAL1,PER1,3
NPAS2,PER1,3
CLOCK,PER1,3
DBP,PER1,3
SKP1,PER1,3
CUL1,PER1,3
RBX1,PER1,3
FBXW11,PER1,3
BTRC,PER1,3
NFIL3,PER1,3
CREB1,PER1,3
TPTEP2-CSNK1E,PER3,3
CSNK1D,PER3,3
CSNK1E,PER3,3
BMAL1,PER3,3
NPAS2,PER3,3
CLOCK,PER3,3
DBP,PER3,3
SKP1,PER3,3
CUL1,PER3,3
RBX1,PER3,3
FBXW11,PER3,3
BTRC,PER3,3
NFIL3,PER3,3
CREB1,PER3,3
TPTEP2-CSNK1E,PER2,3
CSNK1D,PER2,3
CSNK1E,PER2,3
BMAL1,PER2,3
NPAS2,PER2,3
CLOCK,PER2,3
DBP,PER2,3
SKP1,PER2,3
CUL1,PER2,3
RBX1,PER2,3
FBXW11,PER2,3
BTRC,PER2,3
NFIL3,PER2,3
CREB1,PER2,3
CRY1,BMAL1,3
CRY2,BMAL1,3
PER2,BMAL1,3
TPTEP2-CSNK1E,BMAL1,3
CSNK1D,BMAL1,3
CSNK1E,BMAL1,3
NR1D1,BMAL1,3
NR1D2,BMAL1,3
RORA,BMAL1,3
RORB,BMAL1,3
RORC,BMAL1,3
BHLHE41,BMAL1,3
BHLHE40,BMAL1,3
CRY1,NPAS2,3
CRY2,NPAS2,3
PER2,NPAS2,3
TPTEP2-CSNK1E,NPAS2,3
CSNK1D,NPAS2,3
CSNK1E,NPAS2,3
CRY1,CLOCK,3
CRY2,CLOCK,3
PER2,CLOCK,3
TPTEP2-CSNK1E,CLOCK,3
CSNK1D,CLOCK,3
CSNK1E,CLOCK,3
BMAL1,DBP,3
NPAS2,DBP,3
CLOCK,DBP,3
BMAL1,NR1D1,3
NPAS2,NR1D1,3
CLOCK,NR1D1,3
DBP,NR1D1,3
NFIL3,NR1D1,3
BMAL1,NR1D2,3
NPAS2,NR1D2,3
CLOCK,NR1D2,3
DBP,NR1D2,3
NFIL3,NR1D2,3
DBP,RORA,3
NFIL3,RORA,3
DBP,RORB,3
NFIL3,RORB,3
DBP,RORC,3
NFIL3,RORC,3
NR1D1,NFIL3,3
NR1D2,NFIL3,3
RORA,NFIL3,3
RORB,NFIL3,3
RORC,NFIL3,3
BMAL1,BHLHE41,3
NPAS2,BHLHE41,3
CLOCK,BHLHE41,3
BMAL1,BHLHE40,3
NPAS2,BHLHE40,3
CLOCK,BHLHE40,3
