from,to,value
GART,FTCD,3
MTHFD2,FTCD,3
MTHFD2L,FTCD,3
DHFR,FTCD,3
DHFR2,FTCD,3
MTHFD1,FTCD,3
ST20-MTHFS,FTCD,3
MTHFS,FTCD,3
AMT,FTCD,3
MTFMT,FTCD,3
ALDH1L1,FTCD,3
ALDH1L2,FTCD,3
ATIC,FTCD,3
MTR,FTCD,3
SHMT1,FTCD,3
SHMT2,FTCD,3
FTCD,GART,3
MTHFD2,GART,3
MTHFD2L,GART,3
DHFR,GART,3
DHFR2,GART,3
MTHFD1,GART,3
ST20-MTHFS,GART,3
MTHFS,GART,3
AMT,GART,3
MTFMT,GART,3
ALDH1L1,GART,3
ALDH1L2,GART,3
MTHFD1L,GART,3
ATIC,GART,3
MTR,GART,3
SHMT1,GART,3
SHMT2,GART,3
FTCD,MTHFD2,3
GART,MTHFD2,3
MTHFD2L,MTHFD2,3
MTHFD1,MTHFD2,3
ST20-MTHFS,MTHFD2,3
MTHFS,MTHFD2,3
AMT,MTHFD2,3
MTHFD1L,MTHFD2,3
ATIC,MTHFD2,3
SHMT1,MTHFD2,3
SHMT2,MTHFD2,3
TYMS,MTHFD2,3
FTCD,MTHFD2L,3
GART,MTHFD2L,3
MTHFD2,MTHFD2L,3
MTHFD1,MTHFD2L,3
ST20-MTHFS,MTHFD2L,3
MTHFS,MTHFD2L,3
AMT,MTHFD2L,3
MTHFD1L,MTHFD2L,3
ATIC,MTHFD2L,3
SHMT1,MTHFD2L,3
SHMT2,MTHFD2L,3
TYMS,MTHFD2L,3
FTCD,DHFR,3
GART,DHFR,3
DHFR2,DHFR,3
AMT,DHFR,3
MTFMT,DHFR,3
ALDH1L1,DHFR,3
ALDH1L2,DHFR,3
ATIC,DHFR,3
MTR,DHFR,3
SHMT1,DHFR,3
SHMT2,DHFR,3
TYMS,DHFR,3
FTCD,DHFR2,3
GART,DHFR2,3
DHFR,DHFR2,3
AMT,DHFR2,3
MTFMT,DHFR2,3
ALDH1L1,DHFR2,3
ALDH1L2,DHFR2,3
ATIC,DHFR2,3
MTR,DHFR2,3
SHMT1,DHFR2,3
SHMT2,DHFR2,3
TYMS,DHFR2,3
FTCD,MTHFD1,3
GART,MTHFD1,3
MTHFD2,MTHFD1,3
MTHFD2L,MTHFD1,3
DHFR,MTHFD1,3
DHFR2,MTHFD1,3
ST20-MTHFS,MTHFD1,3
MTHFS,MTHFD1,3
AMT,MTHFD1,3
MTFMT,MTHFD1,3
ALDH1L1,MTHFD1,3
ALDH1L2,MTHFD1,3
MTHFD1L,MTHFD1,3
ATIC,MTHFD1,3
MTR,MTHFD1,3
SHMT1,MTHFD1,3
SHMT2,MTHFD1,3
TYMS,MTHFD1,3
AMT,ST20-MTHFS,3
AMT,MTHFS,3
FTCD,AMT,3
GART,AMT,3
MTHFD2,AMT,3
MTHFD2L,AMT,3
DHFR,AMT,3
DHFR2,AMT,3
MTHFD1,AMT,3
ST20-MTHFS,AMT,3
MTHFS,AMT,3
MTFMT,AMT,3
ALDH1L1,AMT,3
ALDH1L2,AMT,3
ATIC,AMT,3
MTR,AMT,3
SHMT1,AMT,3
SHMT2,AMT,3
TYMS,AMT,3
GART,MTFMT,3
MTHFD2,MTFMT,3
MTHFD2L,MTFMT,3
MTHFD1,MTFMT,3
MTHFD1L,MTFMT,3
ATIC,MTFMT,3
GART,ALDH1L1,3
MTHFD2,ALDH1L1,3
MTHFD2L,ALDH1L1,3
MTHFD1,ALDH1L1,3
MTHFD1L,ALDH1L1,3
ATIC,ALDH1L1,3
GART,ALDH1L2,3
MTHFD2,ALDH1L2,3
MTHFD2L,ALDH1L2,3
MTHFD1,ALDH1L2,3
MTHFD1L,ALDH1L2,3
ATIC,ALDH1L2,3
FTCD,MTHFD1L,3
GART,MTHFD1L,3
DHFR,MTHFD1L,3
DHFR2,MTHFD1L,3
AMT,MTHFD1L,3
MTFMT,MTHFD1L,3
ALDH1L1,MTHFD1L,3
ALDH1L2,MTHFD1L,3
ATIC,MTHFD1L,3
MTR,MTHFD1L,3
SHMT1,MTHFD1L,3
SHMT2,MTHFD1L,3
FTCD,ATIC,3
GART,ATIC,3
MTHFD2,ATIC,3
MTHFD2L,ATIC,3
DHFR,ATIC,3
DHFR2,ATIC,3
MTHFD1,ATIC,3
AMT,ATIC,3
MTFMT,ATIC,3
ALDH1L1,ATIC,3
ALDH1L2,ATIC,3
MTHFD1L,ATIC,3
MTR,ATIC,3
SHMT1,ATIC,3
SHMT2,ATIC,3
FTCD,MTR,3
GART,MTR,3
DHFR,MTR,3
DHFR2,MTR,3
AMT,MTR,3
MTFMT,MTR,3
ALDH1L1,MTR,3
ALDH1L2,MTR,3
ATIC,MTR,3
SHMT1,MTR,3
SHMT2,MTR,3
MTHFR,MTR,3
FTCD,SHMT1,3
GART,SHMT1,3
MTHFD2,SHMT1,3
MTHFD2L,SHMT1,3
DHFR,SHMT1,3
DHFR2,SHMT1,3
MTHFD1,SHMT1,3
AMT,SHMT1,3
MTFMT,SHMT1,3
ALDH1L1,SHMT1,3
ALDH1L2,SHMT1,3
ATIC,SHMT1,3
MTR,SHMT1,3
TYMS,SHMT1,3
FTCD,SHMT2,3
GART,SHMT2,3
MTHFD2,SHMT2,3
MTHFD2L,SHMT2,3
DHFR,SHMT2,3
DHFR2,SHMT2,3
MTHFD1,SHMT2,3
AMT,SHMT2,3
MTFMT,SHMT2,3
ALDH1L1,SHMT2,3
ALDH1L2,SHMT2,3
ATIC,SHMT2,3
MTR,SHMT2,3
TYMS,SHMT2,3
MTHFD2,MTHFR,3
MTHFD2L,MTHFR,3
MTHFD1,MTHFR,3
AMT,MTHFR,3
SHMT1,MTHFR,3
SHMT2,MTHFR,3
TYMS,MTHFR,3
MTHFD2,TYMS,3
MTHFD2L,TYMS,3
DHFR,TYMS,3
DHFR2,TYMS,3
MTHFD1,TYMS,3
AMT,TYMS,3
SHMT1,TYMS,3
SHMT2,TYMS,3
